"hhid","FF02","FF01","FF_21a","FF_21b"
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",150,"Salt",1,"US-1058"
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",991,"Cooking fat",2,
"e3c060204eb444b8beb47f9a8d14f4be",127,"Cooking oil",1,"UO-1648"
"e3c060204eb444b8beb47f9a8d14f4be",150,"Salt",1,"US-1648"
"e3c060204eb444b8beb47f9a8d14f4be",991,"Cooking fat",2,
"e3c2934f05fe4246ace1a3fcead8e23c",127,"Cooking oil",2,
"e3c2934f05fe4246ace1a3fcead8e23c",150,"Salt",2,
"e3c2934f05fe4246ace1a3fcead8e23c",991,"Cooking fat",2,
"e3cb8e87324b48e7948a4c92de4e6428",150,"Salt",2,
"e3df4ed81b844647a2785705089efa3d",150,"Salt",2,
"e3f0203d68b64cad97f8f4318b1ba9ce",127,"Cooking oil",2,
"e3f0203d68b64cad97f8f4318b1ba9ce",150,"Salt",2,
"e3f0203d68b64cad97f8f4318b1ba9ce",991,"Cooking fat",2,
"e3fcb32bee474c48b3e89743f9d5b5da",127,"Cooking oil",1,"UO-2045"
"e3fcb32bee474c48b3e89743f9d5b5da",150,"Salt",1,"US-2045"
"e3fcb32bee474c48b3e89743f9d5b5da",991,"Cooking fat",2,
"e3ff9af97d8a4e8c9263bf65f4579d3c",127,"Cooking oil",2,
"e3ff9af97d8a4e8c9263bf65f4579d3c",150,"Salt",2,
"e3ff9af97d8a4e8c9263bf65f4579d3c",991,"Cooking fat",2,
"e4033d492e3c416588f2beaa9e61dc2b",127,"Cooking oil",2,
"e4033d492e3c416588f2beaa9e61dc2b",150,"Salt",1,"US-4188"
"e4033d492e3c416588f2beaa9e61dc2b",991,"Cooking fat",2,
"e40d2859c764459d8bdb21405d2a914f",127,"Cooking oil",2,
"e40d2859c764459d8bdb21405d2a914f",150,"Salt",1,"US-2229"
"e40d2859c764459d8bdb21405d2a914f",991,"Cooking fat",2,
"e419dacda04441629f572c169b8adb83",127,"Cooking oil",2,
"e419dacda04441629f572c169b8adb83",150,"Salt",2,
"e419dacda04441629f572c169b8adb83",991,"Cooking fat",2,
"e43e78a3c728426ea17f6ffb860618ec",127,"Cooking oil",2,
"e43e78a3c728426ea17f6ffb860618ec",150,"Salt",1,"US-2337"
"e43e78a3c728426ea17f6ffb860618ec",991,"Cooking fat",2,
"e44228b11b444500897c4c454abfbc8f",127,"Cooking oil",2,
"e44228b11b444500897c4c454abfbc8f",150,"Salt",2,
"e44228b11b444500897c4c454abfbc8f",991,"Cooking fat",2,
"e47bdb40ab22452297e36155a49be7c9",127,"Cooking oil",2,
"e47bdb40ab22452297e36155a49be7c9",150,"Salt",2,
"e47bdb40ab22452297e36155a49be7c9",991,"Cooking fat",2,
"e48081c01f2043bbaf15c313d52109b2",150,"Salt",2,
"e4ab96d4b57347b1abe0f124f5164414",127,"Cooking oil",1,"UO-1905"
"e4ab96d4b57347b1abe0f124f5164414",150,"Salt",1,"US-1905"
"e4ab96d4b57347b1abe0f124f5164414",991,"Cooking fat",2,
"e4acad942df64493a48dbaa4e7d42975",127,"Cooking oil",2,
"e4acad942df64493a48dbaa4e7d42975",150,"Salt",2,
"e4acad942df64493a48dbaa4e7d42975",991,"Cooking fat",2,
"e4b2e8a366bc4274b24a803ec1a2439a",127,"Cooking oil",2,
"e4b2e8a366bc4274b24a803ec1a2439a",150,"Salt",2,
"e4b2e8a366bc4274b24a803ec1a2439a",991,"Cooking fat",2,
"e4bebf7a573c46d182a45e358f4d7539",150,"Salt",2,
"e4c95b54cff646b7b5f9f792bd847e6b",127,"Cooking oil",2,
"e4c95b54cff646b7b5f9f792bd847e6b",150,"Salt",2,
"e4c95b54cff646b7b5f9f792bd847e6b",991,"Cooking fat",1,"UF-1090"
"e4d98366307d492ba88735b4048963a2",150,"Salt",2,
"e4dbb00faed04f81b663c5fa6e6a8a57",150,"Salt",2,
"e4e3a4d0ad22411585b7b9164bd0e4e4",127,"Cooking oil",2,
"e4e3a4d0ad22411585b7b9164bd0e4e4",150,"Salt",2,
"e4e3a4d0ad22411585b7b9164bd0e4e4",991,"Cooking fat",2,
"e4f6752b054a410b81ddbda0615a4a0e",127,"Cooking oil",2,
"e4f6752b054a410b81ddbda0615a4a0e",150,"Salt",2,
"e4f6752b054a410b81ddbda0615a4a0e",991,"Cooking fat",2,
"e5000612042949518e8637dd060e82d2",127,"Cooking oil",2,
"e5000612042949518e8637dd060e82d2",150,"Salt",2,
"e5000612042949518e8637dd060e82d2",991,"Cooking fat",2,
"e5246c675705464281c5a4e0e267e033",127,"Cooking oil",2,
"e5246c675705464281c5a4e0e267e033",150,"Salt",2,
"e5246c675705464281c5a4e0e267e033",991,"Cooking fat",2,
"e55295cf328140cc919dee3f90fd2c26",150,"Salt",1,"US-1105"
"e57cd2e7df2f4dcebe384715e05a7506",127,"Cooking oil",1,"UO-2546"
"e57cd2e7df2f4dcebe384715e05a7506",150,"Salt",1,"US-2546"
"e57cd2e7df2f4dcebe384715e05a7506",991,"Cooking fat",2,
"e59bee0c68164d04ae0f8fd87fd38c5d",127,"Cooking oil",1,"UO-2646"
"e59bee0c68164d04ae0f8fd87fd38c5d",150,"Salt",2,
"e59bee0c68164d04ae0f8fd87fd38c5d",991,"Cooking fat",2,
"e5a22292244144b29d4c634518b564ab",127,"Cooking oil",2,
"e5a22292244144b29d4c634518b564ab",150,"Salt",2,
"e5a22292244144b29d4c634518b564ab",991,"Cooking fat",2,
"e5e6e5eb521344b78b3e3955a5ee547e",127,"Cooking oil",2,
"e5e6e5eb521344b78b3e3955a5ee547e",150,"Salt",1,"US-2553"
"e5e6e5eb521344b78b3e3955a5ee547e",991,"Cooking fat",2,
"e5eefbcbd4654f019f8493839c625660",150,"Salt",2,
"e5fcdf01185749418262d3995207bd6b",127,"Cooking oil",2,
"e5fcdf01185749418262d3995207bd6b",150,"Salt",2,
"e5fcdf01185749418262d3995207bd6b",991,"Cooking fat",2,
"e60cc7765b564f3eb69bb3b4dab86cc1",150,"Salt",2,
"e65c7ac1d4c943a4ab1cba34f5139f52",127,"Cooking oil",1,"UF-1237"
"e65c7ac1d4c943a4ab1cba34f5139f52",150,"Salt",1,"US-1237"
"e65c7ac1d4c943a4ab1cba34f5139f52",991,"Cooking fat",1,"UF-1237"
"e65d69bcd3684163bf82242478b9490d",150,"Salt",2,
"e682ccb8371d48d99be0722270a4ec9e",127,"Cooking oil",1,"UO-2566"
"e682ccb8371d48d99be0722270a4ec9e",150,"Salt",2,
"e682ccb8371d48d99be0722270a4ec9e",991,"Cooking fat",2,
"e68667f29320456dbc1253bbf9ea6963",127,"Cooking oil",2,
"e68667f29320456dbc1253bbf9ea6963",150,"Salt",2,
"e68667f29320456dbc1253bbf9ea6963",991,"Cooking fat",2,
"e6a0927551ff44a1a7cf5e6e8a86483f",150,"Salt",1,"UO-1213"
"e6a5de7023e547ffa98bc6f9695d7f4a",127,"Cooking oil",1,"UO-2663"
"e6a5de7023e547ffa98bc6f9695d7f4a",150,"Salt",1,"US-2663"
"e6a5de7023e547ffa98bc6f9695d7f4a",991,"Cooking fat",2,
"e6c227fc9ae54cb09f5caafc7f0a0242",127,"Cooking oil",2,
"e6c227fc9ae54cb09f5caafc7f0a0242",991,"Cooking fat",2,
"e6cf98ffcc684351b80071bd49771123",127,"Cooking oil",1,"UO-2142"
"e6cf98ffcc684351b80071bd49771123",150,"Salt",1,"US-2142"
"e6cf98ffcc684351b80071bd49771123",991,"Cooking fat",2,
"e72ea78b6fc549c69078ab50b7534dfa",127,"Cooking oil",2,
"e72ea78b6fc549c69078ab50b7534dfa",150,"Salt",2,
"e72ea78b6fc549c69078ab50b7534dfa",991,"Cooking fat",2,
"e735e79cc02a45a6bd0231d29105e37f",127,"Cooking oil",2,
"e735e79cc02a45a6bd0231d29105e37f",150,"Salt",2,
"e735e79cc02a45a6bd0231d29105e37f",991,"Cooking fat",2,
"e749381b4688442b8722107b3eed2325",127,"Cooking oil",2,
"e749381b4688442b8722107b3eed2325",150,"Salt",2,
"e749381b4688442b8722107b3eed2325",991,"Cooking fat",2,
"e75c6ae0c69c482c8d222367f5bd5e58",127,"Cooking oil",2,
"e75c6ae0c69c482c8d222367f5bd5e58",150,"Salt",2,
"e75c6ae0c69c482c8d222367f5bd5e58",991,"Cooking fat",2,
"e75edd76ef7f44c0ab093aaeb8c31ed7",150,"Salt",2,
"e79aebce67fb496f9c4dff082a58a5c4",127,"Cooking oil",2,
"e79aebce67fb496f9c4dff082a58a5c4",150,"Salt",2,
"e79aebce67fb496f9c4dff082a58a5c4",991,"Cooking fat",2,
"e7c6fa5ffccd4a8daf5ba128330c8ea4",127,"Cooking oil",1,"UO-1966"
"e7c6fa5ffccd4a8daf5ba128330c8ea4",150,"Salt",2,
"e7c6fa5ffccd4a8daf5ba128330c8ea4",991,"Cooking fat",2,
"e7d42aaa9ad54903a0326845f3e3753f",127,"Cooking oil",1,"UO-2582"
"e7d42aaa9ad54903a0326845f3e3753f",150,"Salt",2,
"e7d42aaa9ad54903a0326845f3e3753f",991,"Cooking fat",2,
"e7d8ac9c4fcd4932bc3dde392ebe5872",150,"Salt",2,
"e806fa286e814b839187c794894b5390",150,"Salt",2,
"e80aee20e01945db9f189a0a5f556ec5",127,"Cooking oil",1,"UO-1303"
"e80aee20e01945db9f189a0a5f556ec5",150,"Salt",1,"US-1303"
"e80aee20e01945db9f189a0a5f556ec5",991,"Cooking fat",2,
"e815b5ee94014dcabdc49eca55dc45f8",127,"Cooking oil",2,
"e815b5ee94014dcabdc49eca55dc45f8",150,"Salt",2,
"e815b5ee94014dcabdc49eca55dc45f8",991,"Cooking fat",2,
"e81ac6e7d9c147e9a8ccc1d60133ecca",127,"Cooking oil",1,"UO-1664"
"e81ac6e7d9c147e9a8ccc1d60133ecca",150,"Salt",1,"US-1664"
"e81ac6e7d9c147e9a8ccc1d60133ecca",991,"Cooking fat",2,
"e8756fad4cac48b3b254aacc4ae3773c",127,"Cooking oil",2,
"e8756fad4cac48b3b254aacc4ae3773c",150,"Salt",1,"US-1127"
"e8756fad4cac48b3b254aacc4ae3773c",991,"Cooking fat",2,
"e8a6a0929098435d81c4df719b8fef01",127,"Cooking oil",2,
"e8a6a0929098435d81c4df719b8fef01",150,"Salt",2,
"e8a6a0929098435d81c4df719b8fef01",991,"Cooking fat",2,
"e8b0037756bc432291e424b3cfea17dd",127,"Cooking oil",2,
"e8b0037756bc432291e424b3cfea17dd",150,"Salt",2,
"e8b0037756bc432291e424b3cfea17dd",991,"Cooking fat",2,
"e8bab60f6a964d28928e04c3229cb858",127,"Cooking oil",2,
"e8bab60f6a964d28928e04c3229cb858",150,"Salt",2,
"e8bab60f6a964d28928e04c3229cb858",991,"Cooking fat",2,
"e8c0f2b53604435da6a64d60d7c70500",127,"Cooking oil",2,
"e8c0f2b53604435da6a64d60d7c70500",150,"Salt",2,
"e8c0f2b53604435da6a64d60d7c70500",991,"Cooking fat",1,"UF-1694"
"e8cd11fea02a48ba962682aa97673c02",127,"Cooking oil",2,
"e8cd11fea02a48ba962682aa97673c02",150,"Salt",2,
"e8cd11fea02a48ba962682aa97673c02",991,"Cooking fat",2,
"e8e2ecd0dc114864a91e5e8a13246465",127,"Cooking oil",1,"UO-1481"
"e8e2ecd0dc114864a91e5e8a13246465",150,"Salt",2,
"e8e2ecd0dc114864a91e5e8a13246465",991,"Cooking fat",2,
"e8e78013770e4919ac20cbf84d2f064c",127,"Cooking oil",2,
"e8e78013770e4919ac20cbf84d2f064c",150,"Salt",2,
"e8e78013770e4919ac20cbf84d2f064c",991,"Cooking fat",2,
"e91144714bfa488d8163dc83d4dfb64d",127,"Cooking oil",2,
"e91144714bfa488d8163dc83d4dfb64d",150,"Salt",2,
"e91144714bfa488d8163dc83d4dfb64d",991,"Cooking fat",2,
"e9256764d0b34b499534caebfc1d3f18",127,"Cooking oil",1,"UO-1477"
"e9256764d0b34b499534caebfc1d3f18",150,"Salt",1,"US-1477"
"e9256764d0b34b499534caebfc1d3f18",991,"Cooking fat",2,
"e92f355e0ad94ca3b6124678a7f2355d",127,"Cooking oil",2,
"e92f355e0ad94ca3b6124678a7f2355d",150,"Salt",2,
"e92f355e0ad94ca3b6124678a7f2355d",991,"Cooking fat",2,
"e9341cec6e4b4fe7bb53bf0c57219261",127,"Cooking oil",2,
"e9341cec6e4b4fe7bb53bf0c57219261",150,"Salt",1,"US-4102"
"e9341cec6e4b4fe7bb53bf0c57219261",991,"Cooking fat",2,
"e93f0ac029014d75a24d578404e5cac2",150,"Salt",1,"##N/A##"
"e9401ac0b3af4f9297955459b4d5f9e6",150,"Salt",2,
"e946c36eb00d496397975507d9b1d4d1",127,"Cooking oil",2,
"e946c36eb00d496397975507d9b1d4d1",150,"Salt",2,
"e946c36eb00d496397975507d9b1d4d1",991,"Cooking fat",2,
"e94aa6859dd04e1ab0e6e4c4208ba8f7",127,"Cooking oil",2,
"e94aa6859dd04e1ab0e6e4c4208ba8f7",150,"Salt",1,"US-1341"
"e94aa6859dd04e1ab0e6e4c4208ba8f7",991,"Cooking fat",2,
"e9651c8f6e0e46e0a06aea236af32dbc",127,"Cooking oil",2,
"e9651c8f6e0e46e0a06aea236af32dbc",150,"Salt",1,"US-1148"
"e9651c8f6e0e46e0a06aea236af32dbc",991,"Cooking fat",2,
"e9669798567f40eda7dda257201caa1c",127,"Cooking oil",1,"UO-2027"
"e9669798567f40eda7dda257201caa1c",150,"Salt",2,
"e9669798567f40eda7dda257201caa1c",991,"Cooking fat",2,
"e970bd785ccf47f9bdd0229cb2a8fe70",127,"Cooking oil",2,
"e970bd785ccf47f9bdd0229cb2a8fe70",150,"Salt",2,
"e970bd785ccf47f9bdd0229cb2a8fe70",991,"Cooking fat",2,
"e989ce38013d4150b9ebdeea706c51e2",127,"Cooking oil",1,"##N/A##"
"e989ce38013d4150b9ebdeea706c51e2",150,"Salt",1,"##N/A##"
"e989ce38013d4150b9ebdeea706c51e2",991,"Cooking fat",2,
"e9d212e9ec664ab4b8f097a23ef686a5",150,"Salt",2,
"ea01d5e8f08f4443950e8d001f2ee555",127,"Cooking oil",1,"UO-2213"
"ea01d5e8f08f4443950e8d001f2ee555",150,"Salt",2,
"ea01d5e8f08f4443950e8d001f2ee555",991,"Cooking fat",2,
"ea26df7d299d41a9a05fb1c252dc8c0b",150,"Salt",2,
"ea28d0b7ecea4af3896b7d5442d731b0",127,"Cooking oil",2,
"ea28d0b7ecea4af3896b7d5442d731b0",150,"Salt",2,
"ea28d0b7ecea4af3896b7d5442d731b0",991,"Cooking fat",2,
"ea3950d8287d45028fc4b7bd56000528",150,"Salt",2,
"ea397e6db951493a97da7aff4ab3e8bd",127,"Cooking oil",2,
"ea397e6db951493a97da7aff4ab3e8bd",150,"Salt",2,
"ea397e6db951493a97da7aff4ab3e8bd",991,"Cooking fat",2,
"ea4c617692c24326a31fea0bea550b07",127,"Cooking oil",2,
"ea4c617692c24326a31fea0bea550b07",150,"Salt",1,"US-1484"
"ea4c617692c24326a31fea0bea550b07",991,"Cooking fat",2,
"ea58e5e4a09245a8b9643cf0668822da",127,"Cooking oil",1,"UO-2607"
"ea58e5e4a09245a8b9643cf0668822da",150,"Salt",1,"US-2607"
"ea58e5e4a09245a8b9643cf0668822da",991,"Cooking fat",2,
"ea659d0ef762451290ac0940bbb82a92",127,"Cooking oil",1,"UO-5994"
"ea659d0ef762451290ac0940bbb82a92",150,"Salt",1,"US-5994"
"ea659d0ef762451290ac0940bbb82a92",991,"Cooking fat",2,
"ea6d249015ea43fdbb8512fffdcf48a2",127,"Cooking oil",2,
"ea6d249015ea43fdbb8512fffdcf48a2",150,"Salt",2,
"ea6d249015ea43fdbb8512fffdcf48a2",991,"Cooking fat",2,
"ea7e503b29d047e4a8c1bbeaacd0bf76",150,"Salt",1,"US-1517"
"ea9b82d9780e473c8604b8aec66ca080",127,"Cooking oil",2,
"ea9b82d9780e473c8604b8aec66ca080",150,"Salt",2,
"ea9b82d9780e473c8604b8aec66ca080",991,"Cooking fat",2,
"ead7dada714d4cb380fe5c6cd04bff9b",127,"Cooking oil",2,
"ead7dada714d4cb380fe5c6cd04bff9b",150,"Salt",2,
"ead7dada714d4cb380fe5c6cd04bff9b",991,"Cooking fat",2,
"eadb80f8aeba45d0866a12472624e2e0",127,"Cooking oil",2,
"eadb80f8aeba45d0866a12472624e2e0",150,"Salt",2,
"eadb80f8aeba45d0866a12472624e2e0",991,"Cooking fat",2,
"eade68c76ba047b5baf1a04f1b3e8641",127,"Cooking oil",1,"UO-2507"
"eade68c76ba047b5baf1a04f1b3e8641",150,"Salt",2,
"eade68c76ba047b5baf1a04f1b3e8641",991,"Cooking fat",2,
"eae2e1b290974e1881c7a270047d21f2",127,"Cooking oil",2,
"eae2e1b290974e1881c7a270047d21f2",150,"Salt",2,
"eae2e1b290974e1881c7a270047d21f2",991,"Cooking fat",2,
"eaffe221f7af498484ca1e7d39141c7e",127,"Cooking oil",2,
"eaffe221f7af498484ca1e7d39141c7e",150,"Salt",1,"US-2610"
"eaffe221f7af498484ca1e7d39141c7e",991,"Cooking fat",2,
"eb00a49a396a4c12bdeb731b50e87576",127,"Cooking oil",2,
"eb00a49a396a4c12bdeb731b50e87576",150,"Salt",2,
"eb00a49a396a4c12bdeb731b50e87576",991,"Cooking fat",2,
"eb09690a03c24c7598e5e9cf69bb7a02",150,"Salt",2,
"eb158249d5254a339af1383b5c303c8f",127,"Cooking oil",2,
"eb158249d5254a339af1383b5c303c8f",150,"Salt",2,
"eb158249d5254a339af1383b5c303c8f",991,"Cooking fat",2,
"eb1dc329fdea4143b743522be5983a01",127,"Cooking oil",2,
"eb1dc329fdea4143b743522be5983a01",150,"Salt",2,
"eb1dc329fdea4143b743522be5983a01",991,"Cooking fat",2,
"eb25796e1ad649679055593724664f79",127,"Cooking oil",2,
"eb25796e1ad649679055593724664f79",150,"Salt",1,"US-2324"
"eb25796e1ad649679055593724664f79",991,"Cooking fat",2,
"eb4fa21365234776a7a9c62f2f101135",127,"Cooking oil",2,
"eb4fa21365234776a7a9c62f2f101135",150,"Salt",2,
"eb4fa21365234776a7a9c62f2f101135",991,"Cooking fat",2,
"eb59ef8281a54a08a7c111160e1eb446",127,"Cooking oil",2,
"eb59ef8281a54a08a7c111160e1eb446",150,"Salt",1,"US-4200"
"eb59ef8281a54a08a7c111160e1eb446",991,"Cooking fat",2,
"eb5a280850794f38a207503b277f9852",127,"Cooking oil",2,
"eb5a280850794f38a207503b277f9852",150,"Salt",2,
"eb5a280850794f38a207503b277f9852",991,"Cooking fat",2,
"eb7073f385eb40a3ba28b2f1914d2a75",127,"Cooking oil",2,
"eb7073f385eb40a3ba28b2f1914d2a75",150,"Salt",1,"US-2360"
"eb7073f385eb40a3ba28b2f1914d2a75",991,"Cooking fat",2,
"eb86d0d90edf4c9aa257561e4cff3c37",127,"Cooking oil",1,"UO-1894"
"eb86d0d90edf4c9aa257561e4cff3c37",150,"Salt",2,
"eb86d0d90edf4c9aa257561e4cff3c37",991,"Cooking fat",2,
"eb95f12c0b6b4cf5ac9bc363bd34d49a",127,"Cooking oil",2,
"eb95f12c0b6b4cf5ac9bc363bd34d49a",150,"Salt",2,
"eb95f12c0b6b4cf5ac9bc363bd34d49a",991,"Cooking fat",2,
"eba2a5d18be44ae88aff02b66532afd8",127,"Cooking oil",2,
"eba2a5d18be44ae88aff02b66532afd8",150,"Salt",2,
"eba2a5d18be44ae88aff02b66532afd8",991,"Cooking fat",1,"UF-1438"
"ebb91e212ced42d99594223f58716544",127,"Cooking oil",2,
"ebb91e212ced42d99594223f58716544",150,"Salt",1,"US-2622"
"ebb91e212ced42d99594223f58716544",991,"Cooking fat",2,
"ebcbdd6393f1445392d57880f2c6f016",127,"Cooking oil",2,
"ebcbdd6393f1445392d57880f2c6f016",150,"Salt",2,
"ebcbdd6393f1445392d57880f2c6f016",991,"Cooking fat",2,
"ec15a19931474a8586a988a15cf99163",127,"Cooking oil",2,
"ec15a19931474a8586a988a15cf99163",150,"Salt",2,
"ec15a19931474a8586a988a15cf99163",991,"Cooking fat",2,
"ec2fb6ed30434f11845e1a7e5f0431ee",127,"Cooking oil",2,
"ec2fb6ed30434f11845e1a7e5f0431ee",150,"Salt",1,"US-1497"
"ec2fb6ed30434f11845e1a7e5f0431ee",991,"Cooking fat",2,
"ec3b89661f0d48c69cd2fffbd6a1256e",127,"Cooking oil",2,
"ec3b89661f0d48c69cd2fffbd6a1256e",150,"Salt",1,"US-2351"
"ec3b89661f0d48c69cd2fffbd6a1256e",991,"Cooking fat",2,
"ec499129846d4a84882851dc9985ed04",127,"Cooking oil",1,"UO-2222"
"ec499129846d4a84882851dc9985ed04",150,"Salt",2,
"ec499129846d4a84882851dc9985ed04",991,"Cooking fat",2,
"ec88c7d3415f41528c5dbd44be7b97e6",150,"Salt",2,
"ecd05ff9fb14461f8e5343df92cbc128",127,"Cooking oil",2,
"ecd05ff9fb14461f8e5343df92cbc128",150,"Salt",2,
"ecd05ff9fb14461f8e5343df92cbc128",991,"Cooking fat",2,
"ecd6b193a6af4d089dff49b9e5009b1c",127,"Cooking oil",2,
"ecd6b193a6af4d089dff49b9e5009b1c",150,"Salt",1,"US-1110"
"ecd6b193a6af4d089dff49b9e5009b1c",991,"Cooking fat",2,
"ece67fd1863648ad9a8d5c540c7a4f0c",127,"Cooking oil",1,"UO-1099"
"ece67fd1863648ad9a8d5c540c7a4f0c",150,"Salt",2,
"ece67fd1863648ad9a8d5c540c7a4f0c",991,"Cooking fat",2,
"ecf6925ed46f4886aa27457d436a4e35",127,"Cooking oil",2,
"ecf6925ed46f4886aa27457d436a4e35",150,"Salt",2,
"ecf6925ed46f4886aa27457d436a4e35",991,"Cooking fat",2,
"ed08d8cb80514093b44610a517ac54ea",150,"Salt",2,
"ed3f21ec5b0a4bbea52ef10a981251f6",150,"Salt",2,
"ed43da95fe2f462faf7c1409597b17aa",127,"Cooking oil",2,
"ed43da95fe2f462faf7c1409597b17aa",150,"Salt",2,
"ed43da95fe2f462faf7c1409597b17aa",991,"Cooking fat",2,
"ed4cae40f9684396adcb4c544602fcd6",127,"Cooking oil",2,
"ed4cae40f9684396adcb4c544602fcd6",150,"Salt",2,
"ed4cae40f9684396adcb4c544602fcd6",991,"Cooking fat",2,
"ed5332f749ec4618a26cfc5d1e22f4b3",127,"Cooking oil",2,
"ed5332f749ec4618a26cfc5d1e22f4b3",150,"Salt",2,
"ed5332f749ec4618a26cfc5d1e22f4b3",991,"Cooking fat",2,
"ed6016c75c434bfe8c7daf7f2da5eefb",127,"Cooking oil",2,
"ed6016c75c434bfe8c7daf7f2da5eefb",150,"Salt",1,"US-1901"
"ed6016c75c434bfe8c7daf7f2da5eefb",991,"Cooking fat",2,
"ed72f3b819344913bbac5e8853eea3c0",127,"Cooking oil",2,
"ed72f3b819344913bbac5e8853eea3c0",150,"Salt",2,
"ed72f3b819344913bbac5e8853eea3c0",991,"Cooking fat",2,
"ed8d9888713d475d91804c19beb270e3",127,"Cooking oil",2,
"ed8d9888713d475d91804c19beb270e3",150,"Salt",2,
"ed8d9888713d475d91804c19beb270e3",991,"Cooking fat",2,
"ed96f1b062fe43f6b2e13c73f93fa716",127,"Cooking oil",1,"UO-2630"
"ed96f1b062fe43f6b2e13c73f93fa716",150,"Salt",2,
"ed96f1b062fe43f6b2e13c73f93fa716",991,"Cooking fat",2,
"eda2dc3651304456ab21b8e7e2f7f6cc",150,"Salt",2,
"eda7a882787d497d9bc3c24e5f22d88c",150,"Salt",2,
"edcff9bd95eb4216b2cea3204d85153f",127,"Cooking oil",2,
"edcff9bd95eb4216b2cea3204d85153f",150,"Salt",1,"US-1721"
"edcff9bd95eb4216b2cea3204d85153f",991,"Cooking fat",2,
"edd3aa336e384c68ba6498c9428215a9",127,"Cooking oil",2,
"edd3aa336e384c68ba6498c9428215a9",150,"Salt",1,"US-1942"
"edd3aa336e384c68ba6498c9428215a9",991,"Cooking fat",2,
"edfe36ca9a824841bf6884ec58bdc06e",127,"Cooking oil",2,
"edfe36ca9a824841bf6884ec58bdc06e",150,"Salt",2,
"edfe36ca9a824841bf6884ec58bdc06e",991,"Cooking fat",2,
"ee1e4c79b11b40c782a947bf00ee173d",127,"Cooking oil",2,
"ee1e4c79b11b40c782a947bf00ee173d",150,"Salt",2,
"ee1e4c79b11b40c782a947bf00ee173d",991,"Cooking fat",2,
"ee4c6bb86b514020b0402b10043849c2",127,"Cooking oil",2,
"ee4c6bb86b514020b0402b10043849c2",150,"Salt",2,
"ee4c6bb86b514020b0402b10043849c2",991,"Cooking fat",2,
"ee557c13cb0f4b2f845da51f7f8581ad",150,"Salt",2,
"ee60c4b897ae447fbdb71c7a8e02e45f",127,"Cooking oil",1,"UO-1650"
"ee60c4b897ae447fbdb71c7a8e02e45f",150,"Salt",2,
"ee60c4b897ae447fbdb71c7a8e02e45f",991,"Cooking fat",2,
"ee81489ba0d643ee951e8137beebc1a8",127,"Cooking oil",1,"UO-2462"
"ee81489ba0d643ee951e8137beebc1a8",150,"Salt",1,"US-2462"
"ee81489ba0d643ee951e8137beebc1a8",991,"Cooking fat",2,
"ee86cbf98dad4dfda41fadb5fa98b963",150,"Salt",2,
"ef0093cdbd6545cb9530aa3f46c495a1",127,"Cooking oil",1,"UO-1140"
"ef0093cdbd6545cb9530aa3f46c495a1",150,"Salt",2,
"ef0093cdbd6545cb9530aa3f46c495a1",991,"Cooking fat",2,
"ef13a2b78b844b0da82e3e44ae288e87",127,"Cooking oil",2,
"ef13a2b78b844b0da82e3e44ae288e87",150,"Salt",2,
"ef13a2b78b844b0da82e3e44ae288e87",991,"Cooking fat",2,
"ef3fe4b139014e24aa116313cd1abe16",127,"Cooking oil",1,"UO-2128"
"ef3fe4b139014e24aa116313cd1abe16",150,"Salt",1,"US-2128"
"ef3fe4b139014e24aa116313cd1abe16",991,"Cooking fat",2,
"efb06a4a6eec42b79f28f2fe32f48817",127,"Cooking oil",2,
"efb06a4a6eec42b79f28f2fe32f48817",150,"Salt",1,"US-1666"
"efb06a4a6eec42b79f28f2fe32f48817",991,"Cooking fat",2,
"effe7e5783644395831c6d758a97cc6f",127,"Cooking oil",2,
"effe7e5783644395831c6d758a97cc6f",150,"Salt",2,
"effe7e5783644395831c6d758a97cc6f",991,"Cooking fat",2,
"f016c9fe5f6a4b5bab3cb0acf3b9b029",150,"Salt",2,
"f0353287f6fc44e8a3faf63cec17e7de",127,"Cooking oil",2,
"f0353287f6fc44e8a3faf63cec17e7de",150,"Salt",2,
"f0353287f6fc44e8a3faf63cec17e7de",991,"Cooking fat",1,"UF-3601"
"f0399a2bc9634e269be93e056b2fd8ab",150,"Salt",2,
"f039e6ecc301466ba007e6b22477de34",127,"Cooking oil",1,"UO-2017"
"f039e6ecc301466ba007e6b22477de34",150,"Salt",2,
"f039e6ecc301466ba007e6b22477de34",991,"Cooking fat",2,
"f04465e741f1442db4d656bf57233227",127,"Cooking oil",1,"UO-2485"
"f04465e741f1442db4d656bf57233227",150,"Salt",1,"US-2485"
"f04465e741f1442db4d656bf57233227",991,"Cooking fat",2,
"f0573c6124e34f7a84724e68c905781b",127,"Cooking oil",1,"UO-2113"
"f0573c6124e34f7a84724e68c905781b",150,"Salt",2,
"f0573c6124e34f7a84724e68c905781b",991,"Cooking fat",2,
"f07fa1d1722843fe9212c50ee1e4a324",127,"Cooking oil",2,
"f07fa1d1722843fe9212c50ee1e4a324",150,"Salt",2,
"f07fa1d1722843fe9212c50ee1e4a324",991,"Cooking fat",2,
"f09bd00bdbdb408684721cce78f723fa",127,"Cooking oil",1,"UO-1422"
"f09bd00bdbdb408684721cce78f723fa",150,"Salt",1,"US-1422"
