"hhid","s16qa01","s16q02a","s16q02y","s16q02b","s10q03a","s16q03b","s16q03c","s16q03d","s16q04a","s16q04b","s16q04c","s16q01"
"c5bfd88067934e1bb0899b1e124bd94d",1032,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",102,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",105,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",106,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",107,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",108,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",109,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",110,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",111,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",112,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",113,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",114,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",115,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",116,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",117,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",118,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",1031,,,,,,,,,,,2
"c6be0c2d620f4dd8ae6c3393d2effb6a",1032,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",102,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",104,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",105,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",106,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",107,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",108,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",109,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",111,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",112,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",113,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",114,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",115,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",116,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",117,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",118,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",1011,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",1012,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",1031,,,,,,,,,,,2
"c6c0a56556a8404292177d7199e8e713",1032,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",102,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",104,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",105,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",106,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",107,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",108,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",109,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",110,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",111,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",113,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",114,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",115,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",116,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",117,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",118,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",1011,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",1012,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",1031,,,,,,,,,,,2
"c6c6d1d523a746fc9e8695686c54d900",1032,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",102,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",104,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",105,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",106,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",108,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",109,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",110,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",111,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",112,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",113,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",114,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",115,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",116,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",117,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",118,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",1011,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",1012,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",1031,,,,,,,,,,,2
"c6dbcb9b48d94bd4b43455fe87b9fca1",1032,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",102,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",104,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",106,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",107,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",108,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",109,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",111,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",112,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",113,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",114,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",115,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",116,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",117,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",118,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",1011,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",1012,,,,,,,,,,,2
"c6dd8c137c15491e837819f826e71993",1031,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",102,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",104,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",105,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",106,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",107,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",108,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",109,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",110,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",111,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",112,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",113,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",114,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",115,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",116,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",117,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",118,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",1012,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",1031,,,,,,,,,,,2
"c70c50985e5245ac9ee8004bfe816acc",1032,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",102,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",104,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",105,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",106,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",107,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",108,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",109,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",110,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",111,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",112,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",113,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",114,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",115,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",116,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",117,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",118,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",1012,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",1031,,,,,,,,,,,2
"c78518e77dc341cb9bfef66792af3b0c",1032,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",102,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",104,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",105,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",106,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",107,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",108,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",109,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",110,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",111,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",112,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",113,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",114,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",115,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",116,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",117,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",118,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",1012,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",1031,,,,,,,,,,,2
"c7c2c0178dc64d17b62f91b72fbfcc27",1032,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",102,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",104,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",105,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",106,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",107,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",108,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",109,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",110,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",111,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",113,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",114,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",115,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",116,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",117,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",118,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",1011,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",1012,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",1031,,,,,,,,,,,2
"c7c7d15ebe1346048da841fad1903f32",1032,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",104,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",105,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",106,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",107,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",108,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",109,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",110,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",111,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",112,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",113,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",114,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",115,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",116,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",117,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",118,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",1011,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",1012,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",1031,,,,,,,,,,,2
"c7eb116096e549ab93e6e3ee1fdafc14",1032,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",102,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",104,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",105,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",106,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",107,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",108,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",109,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",110,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",111,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",112,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",113,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",114,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",115,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",116,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",117,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",118,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",1012,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",1031,,,,,,,,,,,2
"c80d7d761ade4da59a13e8a0802241c8",1032,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",102,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",104,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",105,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",106,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",108,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",109,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",111,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",112,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",113,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",114,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",115,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",116,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",117,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",118,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",1012,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",1031,,,,,,,,,,,2
"c814f0b6316245bb9b05fb2ee6b91ab3",1032,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",102,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",104,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",105,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",106,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",107,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",108,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",109,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",110,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",111,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",112,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",113,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",114,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",115,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",116,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",117,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",118,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",1011,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",1031,,,,,,,,,,,2
"c818b8c0921c4c83a5c2a4164b756e72",1032,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",102,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",104,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",105,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",106,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",107,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",108,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",109,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",110,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",112,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",113,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",114,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",115,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",116,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",117,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",118,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",1012,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",1031,,,,,,,,,,,2
"c83b2601e74943f99e2426d840f5f643",1032,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",102,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",104,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",105,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",106,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",107,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",108,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",109,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",110,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",111,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",112,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",113,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",114,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",115,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",116,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",117,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",118,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",1012,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",1031,,,,,,,,,,,2
"c84b673ff1804b62a4766dcfffa77d48",1032,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",104,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",105,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",106,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",107,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",108,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",109,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",110,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",111,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",112,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",113,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",114,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",115,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",116,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",117,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",118,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",1011,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",1012,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",1031,,,,,,,,,,,2
"c863514feaab40b7b5f3b7da261ebc6b",1032,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",102,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",104,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",105,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",106,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",107,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",108,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",109,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",111,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",112,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",113,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",114,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",115,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",116,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",117,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",118,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",1011,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",1012,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",1031,,,,,,,,,,,2
"c896b66a6b4b487fadcea42d12494418",1032,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",102,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",104,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",105,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",106,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",107,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",108,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",109,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",110,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",111,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",112,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",113,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",114,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",115,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",116,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",117,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",118,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",1012,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",1031,,,,,,,,,,,2
"c8a70f58b4c84073a3084f41a8b872bf",1032,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",102,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",104,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",105,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",106,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",107,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",108,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",109,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",110,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",111,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",112,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",113,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",114,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",115,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",116,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",117,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",118,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",1012,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",1031,,,,,,,,,,,2
"c8d8daaf72624693929ff0a7fb654560",1032,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",102,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",105,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",106,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",107,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",108,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",109,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",110,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",111,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",112,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",113,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",114,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",115,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",116,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",117,,,,,,,,,,,2
"c91af3c79a884e65ac0b1d3b7942891b",118,,,,,,,,,,,2
