"hhid","PID","h6q12a","h6q12b","h6q12c","h6q12d","h6q12e","h6q12f","h6q12g","h6q12h","h6q12i","h6q12j","h6q12k","h6q13a","h6q13b","h6q13c","h6q31","h6q32"
"d6122950f0a24e43bbd3a3034bb499ee",1,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",2,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",3,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",4,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",5,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",6,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",7,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",8,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",9,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",10,,,,,,,,,,,,,,,,
"d6122950f0a24e43bbd3a3034bb499ee",11,,,,,,,,,,,,,,,1,2
"d6122950f0a24e43bbd3a3034bb499ee",12,1,2,1,1,2,2,1,2,2,2,2,,1,,,
"d6122950f0a24e43bbd3a3034bb499ee",13,,,,,,,,,,,,,,,,
"d62933855d3c4a84abde89a7b7f6be23",1,,,,,,,,,,,,,,,,
"d62bc80f4c7843c7ad7e2618596775a2",2,,,,,,,,,,,,,,,,
"d62bc80f4c7843c7ad7e2618596775a2",3,2,2,2,2,2,2,2,98,2,2,2,,,,1,2
"d644b286ea504ade924de32cc905c4cc",1,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",2,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",3,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",5,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",6,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",7,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",8,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",9,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",10,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",11,,,,,,,,,,,,,,,,
"d644b286ea504ade924de32cc905c4cc",13,,,,,,,,,,,,,,,1,1
"d644b286ea504ade924de32cc905c4cc",14,2,2,2,2,2,2,2,2,2,2,2,,,,1,1
"d644b286ea504ade924de32cc905c4cc",15,,,,,,,,,,,,,,,,
"d649518a840e4bdb9fd169975fddc059",4,,,,,,,,,,,,,,,,
"d649518a840e4bdb9fd169975fddc059",5,2,2,2,2,2,2,1,2,2,2,2,,,,1,2
"d649518a840e4bdb9fd169975fddc059",6,,,,,,,,,,,,,,,,
"d649518a840e4bdb9fd169975fddc059",7,,,,,,,,,,,,,,,,
"d65e1a210c7943b5900d729101f7a578",1,,,,,,,,,,,,,,,,
"d65e1a210c7943b5900d729101f7a578",3,,,,,,,,,,,,,,,,
"d65e1a210c7943b5900d729101f7a578",4,,,,,,,,,,,,,,,,
"d65e1a210c7943b5900d729101f7a578",5,,,,,,,,,,,,,,,,
"d65e1a210c7943b5900d729101f7a578",6,,,,,,,,,,,,,,,,
"d65e1a210c7943b5900d729101f7a578",9,,,,,,,,,,,,,,,,
"d65e1a210c7943b5900d729101f7a578",10,,,,,,,,,,,,,,,,
"d6627a2db2f844339b0d83ecb813aead",1,,,,,,,,,,,,,,,,
"d6627a2db2f844339b0d83ecb813aead",2,,,,,,,,,,,,,,,,
"d6627a2db2f844339b0d83ecb813aead",7,,,,,,,,,,,,,,,,
"d6627a2db2f844339b0d83ecb813aead",8,,,,,,,,,,,,,,,1,2
"d67cdca4f97244f18c94ad14def2d1f0",1,,,,,,,,,,,,,,,,
"d67cdca4f97244f18c94ad14def2d1f0",2,,,,,,,,,,,,,,,,
"d6984e3e43284a8e8e44df03b1ab7c22",1,,,,,,,,,,,,,,,,
"d6984e3e43284a8e8e44df03b1ab7c22",2,,,,,,,,,,,,,,,2,3
"d6b04275f9f04efbae4788eac10e1b65",1,,,,,,,,,,,,,,,,
"d6b04275f9f04efbae4788eac10e1b65",2,,,,,,,,,,,,,,,,
"d6b04275f9f04efbae4788eac10e1b65",3,,,,,,,,,,,,,,,,
"d6b04275f9f04efbae4788eac10e1b65",4,,,,,,,,,,,,,,,,
"d6b04275f9f04efbae4788eac10e1b65",5,,,,,,,,,,,,,,,,
"d6b04275f9f04efbae4788eac10e1b65",7,,,,,,,,,,,,,,,1,3
"d6b04275f9f04efbae4788eac10e1b65",8,,,,,,,,,,,,,,,,
"d6bf398731564af1adcb81a594684319",1,,,,,,,,,,,,,,,,
"d6bf398731564af1adcb81a594684319",2,,,,,,,,,,,,,,,,
"d6bf398731564af1adcb81a594684319",3,,,,,,,,,,,,,,,,
"d6bf398731564af1adcb81a594684319",6,,,,,,,,,,,,,,,,
"d6bf398731564af1adcb81a594684319",10,,,,,,,,,,,,,,,1,3
"d6bf398731564af1adcb81a594684319",11,,,,,,,,,,,,,,,,
"d6cb9c9765774050b9a051a03128dbd3",1,,,,,,,,,,,,,,,,
"d6cb9c9765774050b9a051a03128dbd3",2,,,,,,,,,,,,,,,,
"d6cb9c9765774050b9a051a03128dbd3",6,,,,,,,,,,,,,,,,
"d6cb9c9765774050b9a051a03128dbd3",7,,,,,,,,,,,,,,,,
"d6dde5c854894fe0bb9e364dc83b4d93",1,,,,,,,,,,,,,,,,
"d6dde5c854894fe0bb9e364dc83b4d93",5,,,,,,,,,,,,,,,,
"d6dde5c854894fe0bb9e364dc83b4d93",6,1,2,2,2,2,2,2,2,2,2,2,,,,1,2
"d709048437cc49c6a580792fc10f9e0d",1,,,,,,,,,,,,,,,,
"d709048437cc49c6a580792fc10f9e0d",2,,,,,,,,,,,,,,,,
"d709048437cc49c6a580792fc10f9e0d",3,,,,,,,,,,,,,,,,
"d709048437cc49c6a580792fc10f9e0d",4,,,,,,,,,,,,,,,,
"d709048437cc49c6a580792fc10f9e0d",5,,,,,,,,,,,,,,,1,1
"d71ebbb7100544f0b8976b71ab07e028",1,,,,,,,,,,,,,,,,
"d71ebbb7100544f0b8976b71ab07e028",2,,,,,,,,,,,,,,,,
"d71ebbb7100544f0b8976b71ab07e028",3,,,,,,,,,,,,,,,,
"d71ebbb7100544f0b8976b71ab07e028",4,,,,,,,,,,,,,,,2,2
"d71ebbb7100544f0b8976b71ab07e028",5,,,,,,,,,,,,,,,2,2
"d72a02bd910a4c7a958f021e7b4188b8",1,,,,,,,,,,,,,,,,
"d72a02bd910a4c7a958f021e7b4188b8",2,,,,,,,,,,,,,,,,
"d73a72ea9b854527821a3c4786b610cb",1,,,,,,,,,,,,,,,,
"d73a72ea9b854527821a3c4786b610cb",2,,,,,,,,,,,,,,,,
"d73a72ea9b854527821a3c4786b610cb",3,,,,,,,,,,,,,,,,
"d73a72ea9b854527821a3c4786b610cb",4,,,,,,,,,,,,,,,1,2
"d73a72ea9b854527821a3c4786b610cb",5,1,1,1,2,2,2,1,2,2,2,2,2,3,,1,2
"d7519bc028e44c228535d829fc55f71d",1,,,,,,,,,,,,,,,,
"d7519bc028e44c228535d829fc55f71d",2,,,,,,,,,,,,,,,,
"d7519bc028e44c228535d829fc55f71d",4,,,,,,,,,,,,,,,,
"d7519bc028e44c228535d829fc55f71d",5,,,,,,,,,,,,,,,,
"d7519bc028e44c228535d829fc55f71d",6,,,,,,,,,,,,,,,,
"d7519bc028e44c228535d829fc55f71d",7,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",1,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",2,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",3,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",4,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",5,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",6,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",7,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",8,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",9,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",10,,,,,,,,,,,,,,,,
"d757910c0fa54b81b0713ac9ab54d567",11,,,,,,,,,,,,,,,1,98
"d757910c0fa54b81b0713ac9ab54d567",12,1,2,1,2,1,2,1,1,2,2,2,,2,,1,3
"d76c803a9a6942fc8ae912286fe6b8a9",1,,,,,,,,,,,,,,,,
"d76c803a9a6942fc8ae912286fe6b8a9",5,,,,,,,,,,,,,,,,
"d76c803a9a6942fc8ae912286fe6b8a9",7,,,,,,,,,,,,,,,,
"d76c803a9a6942fc8ae912286fe6b8a9",9,,,,,,,,,,,,,,,,
"d78414650264462d979d86b7e07e489b",1,,,,,,,,,,,,,,,,
"d78414650264462d979d86b7e07e489b",2,,,,,,,,,,,,,,,,
"d78414650264462d979d86b7e07e489b",3,,,,,,,,,,,,,,,,
"d78414650264462d979d86b7e07e489b",4,,,,,,,,,,,,,,,1,2
"d7843306dc4e4377a0b45427fe5e7f94",1,,,,,,,,,,,,,,,,
"d7843306dc4e4377a0b45427fe5e7f94",2,,,,,,,,,,,,,,,,
"d7843306dc4e4377a0b45427fe5e7f94",4,,,,,,,,,,,,,,,,
"d7843306dc4e4377a0b45427fe5e7f94",5,,,,,,,,,,,,,,,,
"d7843306dc4e4377a0b45427fe5e7f94",6,,,,,,,,,,,,,,,2,4
"d7843306dc4e4377a0b45427fe5e7f94",7,,,,,,,,,,,,,,,2,2
"d7843306dc4e4377a0b45427fe5e7f94",8,,,,,,,,,,,,,,,,
"d7843306dc4e4377a0b45427fe5e7f94",9,1,1,2,2,2,2,1,2,2,2,2,2,,,2,3
"d78dcc31ed2c4b29b5f19ae1a54b8798",1,,,,,,,,,,,,,,,,
"d78dcc31ed2c4b29b5f19ae1a54b8798",2,,,,,,,,,,,,,,,1,1
"d78dcc31ed2c4b29b5f19ae1a54b8798",3,,,,,,,,,,,,,,,,
"d78dcc31ed2c4b29b5f19ae1a54b8798",4,,,,,,,,,,,,,,,1,1
"d78dcc31ed2c4b29b5f19ae1a54b8798",5,,,,,,,,,,,,,,,,
"d78dcc31ed2c4b29b5f19ae1a54b8798",6,1,2,2,2,2,2,2,2,2,2,2,,,,1,1
"d799963c0fc9420a872070cd6ee2d0d5",1,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",2,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",3,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",4,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",5,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",6,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",7,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",8,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",9,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",10,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",12,,,,,,,,,,,,,,,,
"d799963c0fc9420a872070cd6ee2d0d5",13,,,,,,,,,,,,,,,,
"d79bc81cc23143d799e16457d6ab9192",1,,,,,,,,,,,,,,,,
"d79bc81cc23143d799e16457d6ab9192",2,,,,,,,,,,,,,,,,
"d79bc81cc23143d799e16457d6ab9192",3,,,,,,,,,,,,,,,,
"d79bc81cc23143d799e16457d6ab9192",4,,,,,,,,,,,,,,,2,2
"d79bc81cc23143d799e16457d6ab9192",5,2,2,2,2,1,2,2,2,2,2,2,,,,1,2
"d7bae9a8d3bd49229fedf96a64bb5824",1,,,,,,,,,,,,,,,,
"d7bae9a8d3bd49229fedf96a64bb5824",2,,,,,,,,,,,,,,,,
"d7bae9a8d3bd49229fedf96a64bb5824",3,,,,,,,,,,,,,,,,
"d7bae9a8d3bd49229fedf96a64bb5824",4,,,,,,,,,,,,,,,1,2
"d7bae9a8d3bd49229fedf96a64bb5824",5,,,,,,,,,,,,,,,,
"d7c56ce88368434aab61dd0c309a6581",1,,,,,,,,,,,,,,,,
"d7c56ce88368434aab61dd0c309a6581",2,,,,,,,,,,,,,,,1,98
"d7c56ce88368434aab61dd0c309a6581",3,,,,,,,,,,,,,,,,
"d7de4df421ab4f449655cc2ea690bcae",1,,,,,,,,,,,,,,,,
"d7de4df421ab4f449655cc2ea690bcae",2,,,,,,,,,,,,,,,,
"d7de4df421ab4f449655cc2ea690bcae",3,,,,,,,,,,,,,,,,
"d7de4df421ab4f449655cc2ea690bcae",4,,,,,,,,,,,,,,,,
"d7de4df421ab4f449655cc2ea690bcae",5,,,,,,,,,,,,,,,,
"d7de4df421ab4f449655cc2ea690bcae",6,,,,,,,,,,,,,,,,
"d7de4df421ab4f449655cc2ea690bcae",7,,,,,,,,,,,,,,,2,1
"d7de4df421ab4f449655cc2ea690bcae",8,,,,,,,,,,,,,,,2,1
"d80b3ee3d4b44249a29fdaaa11005238",1,,,,,,,,,,,,,,,,
"d81e7a5510364143aafc68a03c5a8710",1,,,,,,,,,,,,,,,,
"d81e7a5510364143aafc68a03c5a8710",2,,,,,,,,,,,,,,,,
"d81e7a5510364143aafc68a03c5a8710",3,,,,,,,,,,,,,,,,
"d81e7a5510364143aafc68a03c5a8710",4,,,,,,,,,,,,,,,,
"d81e7a5510364143aafc68a03c5a8710",5,,,,,,,,,,,,,,,,
"d81e7a5510364143aafc68a03c5a8710",6,,,,,,,,,,,,,,,2,3
"d81e7a5510364143aafc68a03c5a8710",7,,,,,,,,,,,,,,,,
"d81e7a5510364143aafc68a03c5a8710",8,,,,,,,,,,,,,,,2,3
"d837e6199f784614b23e4e9cc60bdf69",1,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",1,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",2,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",3,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",4,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",5,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",6,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",7,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",8,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",9,,,,,,,,,,,,,,,,
"d84ec3b306f2463fbd287cdf0ec7ba75",11,,,,,,,,,,,,,,,1,98
"d84ec3b306f2463fbd287cdf0ec7ba75",12,98,98,98,98,98,98,98,98,98,98,98,,,,1,98
"d84ec3b306f2463fbd287cdf0ec7ba75",13,1,2,1,2,2,2,2,1,2,2,2,,1,,1,3
"d8529d20a8cc4be7a1834cc55fd1560b",1,,,,,,,,,,,,,,,,
"d8529d20a8cc4be7a1834cc55fd1560b",2,,,,,,,,,,,,,,,,
"d899b3a61b4343388234a0fa230ee732",1,,,,,,,,,,,,,,,,
"d899b3a61b4343388234a0fa230ee732",2,,,,,,,,,,,,,,,,
"d899b3a61b4343388234a0fa230ee732",3,,,,,,,,,,,,,,,,
"d899b3a61b4343388234a0fa230ee732",4,,,,,,,,,,,,,,,,
"d899b3a61b4343388234a0fa230ee732",5,,,,,,,,,,,,,,,,
"d899b3a61b4343388234a0fa230ee732",6,,,,,,,,,,,,,,,,
"d899b3a61b4343388234a0fa230ee732",7,,,,,,,,,,,,,,,2,3
"d899b3a61b4343388234a0fa230ee732",8,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",1,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",2,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",3,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",4,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",5,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",8,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",9,,,,,,,,,,,,,,,,
"d8ab01fad37f4656940dc81298687f06",10,,,,,,,,,,,,,,,,
"d8ba789a9649493b8fc4f46b4664425d",1,,,,,,,,,,,,,,,,
"d8ba789a9649493b8fc4f46b4664425d",3,,,,,,,,,,,,,,,,
"d8ba789a9649493b8fc4f46b4664425d",4,,,,,,,,,,,,,,,,
"d8ba789a9649493b8fc4f46b4664425d",5,,,,,,,,,,,,,,,,
"d8ba789a9649493b8fc4f46b4664425d",6,,,,,,,,,,,,,,,,
"d8ba789a9649493b8fc4f46b4664425d",7,,,,,,,,,,,,,,,,
"d8c475280c224728b4435381ac82cfe5",1,,,,,,,,,,,,,,,,
"d8c475280c224728b4435381ac82cfe5",3,,,,,,,,,,,,,,,,
"d8c475280c224728b4435381ac82cfe5",4,,,,,,,,,,,,,,,2,3
"d8c475280c224728b4435381ac82cfe5",5,,,,,,,,,,,,,,,,
"d8c475280c224728b4435381ac82cfe5",6,1,2,2,2,2,2,2,2,2,2,2,,,,2,3
"d8c68b7d2d1b4c2facb6a066c06c8502",1,,,,,,,,,,,,,,,,
"d8c68b7d2d1b4c2facb6a066c06c8502",2,,,,,,,,,,,,,,,,
"d8c68b7d2d1b4c2facb6a066c06c8502",3,,,,,,,,,,,,,,,,
"d8c68b7d2d1b4c2facb6a066c06c8502",4,,,,,,,,,,,,,,,,
"d8c68b7d2d1b4c2facb6a066c06c8502",5,,,,,,,,,,,,,,,,
"d8cd5b6b73d241a9b28bfe6100db347e",1,,,,,,,,,,,,,,,,
"d8cd5b6b73d241a9b28bfe6100db347e",2,,,,,,,,,,,,,,,,
"d8cd5b6b73d241a9b28bfe6100db347e",3,,,,,,,,,,,,,,,98,98
"d8f326e706ea41ea8401b70ad7680c6c",3,,,,,,,,,,,,,,,,
"d8f326e706ea41ea8401b70ad7680c6c",8,,,,,,,,,,,,,,,,
"d8f326e706ea41ea8401b70ad7680c6c",11,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",1,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",2,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",3,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",4,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",5,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",6,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",7,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",8,,,,,,,,,,,,,,,,
"d92b2438e55d4bbeaaa988f6483ae0ff",9,,,,,,,,,,,,,,,1,3
"d92b2438e55d4bbeaaa988f6483ae0ff",10,1,2,2,2,2,2,1,2,2,2,2,,,,1,3
"d93b7815f5164f34a830cf79c6d46627",1,,,,,,,,,,,,,,,,
"d93b7815f5164f34a830cf79c6d46627",2,,,,,,,,,,,,,,,,
"d93b7815f5164f34a830cf79c6d46627",3,,,,,,,,,,,,,,,,
"d93b7815f5164f34a830cf79c6d46627",4,,,,,,,,,,,,,,,1,1
"d9458758865a4e088d89da6dc506ee90",1,,,,,,,,,,,,,,,,
"d9458758865a4e088d89da6dc506ee90",2,,,,,,,,,,,,,,,,
"d9458758865a4e088d89da6dc506ee90",3,,,,,,,,,,,,,,,,
"d9458758865a4e088d89da6dc506ee90",4,,,,,,,,,,,,,,,,
"d9458758865a4e088d89da6dc506ee90",5,,,,,,,,,,,,,,,,
"d9458758865a4e088d89da6dc506ee90",6,,,,,,,,,,,,,,,,
"d9458758865a4e088d89da6dc506ee90",7,,,,,,,,,,,,,,,,
"d9502e32905749d89d2bcb45870de151",1,,,,,,,,,,,,,,,,
"d9502e32905749d89d2bcb45870de151",2,,,,,,,,,,,,,,,2,1
"d9502e32905749d89d2bcb45870de151",4,,,,,,,,,,,,,,,,
"d9502e32905749d89d2bcb45870de151",5,2,2,2,2,2,2,2,2,2,2,2,,,,2,1
"d97b55accb3e487e84b1581de36f4302",1,,,,,,,,,,,,,,,,
"d97b55accb3e487e84b1581de36f4302",2,,,,,,,,,,,,,,,,
"d97b55accb3e487e84b1581de36f4302",3,,,,,,,,,,,,,,,,
"d97b55accb3e487e84b1581de36f4302",4,,,,,,,,,,,,,,,,
"d97b55accb3e487e84b1581de36f4302",5,,,,,,,,,,,,,,,,
"d97b55accb3e487e84b1581de36f4302",7,,,,,,,,,,,,,,,1,3
"d97b55accb3e487e84b1581de36f4302",8,,,,,,,,,,,,,,,,
"d97b55accb3e487e84b1581de36f4302",9,1,2,2,2,2,2,1,1,2,2,2,,,,1,3
"d980f593ae8a4f57bb0d7e340d3d9185",1,,,,,,,,,,,,,,,,
"d980f593ae8a4f57bb0d7e340d3d9185",2,,,,,,,,,,,,,,,,
"d980f593ae8a4f57bb0d7e340d3d9185",4,,,,,,,,,,,,,,,,
"d980f593ae8a4f57bb0d7e340d3d9185",5,,,,,,,,,,,,,,,,
"d980f593ae8a4f57bb0d7e340d3d9185",6,,,,,,,,,,,,,,,,
"d980f593ae8a4f57bb0d7e340d3d9185",7,,,,,,,,,,,,,,,,
"d980f593ae8a4f57bb0d7e340d3d9185",8,,,,,,,,,,,,,,,,
"d9938bc8f0be42599e6f54bef333a2c8",1,,,,,,,,,,,,,,,,
"d9938bc8f0be42599e6f54bef333a2c8",2,,,,,,,,,,,,,,,,
"d9938bc8f0be42599e6f54bef333a2c8",3,,,,,,,,,,,,,,,,
"d9938bc8f0be42599e6f54bef333a2c8",5,,,,,,,,,,,,,,,,
"d9938bc8f0be42599e6f54bef333a2c8",7,1,2,2,2,1,1,2,1,2,2,2,,,2,1,2
"d9938bc8f0be42599e6f54bef333a2c8",8,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",1,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",2,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",3,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",4,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",5,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",6,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",7,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",8,,,,,,,,,,,,,,,,
"d99d8f23a13f4db2a8428f35a0dd3f08",10,,,,,,,,,,,,,,,2,2
"d99d959a034b404fbce62c45adc10617",1,,,,,,,,,,,,,,,,
"d99d959a034b404fbce62c45adc10617",2,,,,,,,,,,,,,,,,
"d99d959a034b404fbce62c45adc10617",3,,,,,,,,,,,,,,,,
"d99d959a034b404fbce62c45adc10617",4,,,,,,,,,,,,,,,,
"d99d959a034b404fbce62c45adc10617",5,,,,,,,,,,,,,,,,
"d99d959a034b404fbce62c45adc10617",6,,,,,,,,,,,,,,,,
"d99d959a034b404fbce62c45adc10617",7,,,,,,,,,,,,,,,1,2
"d9bbbd6c12bf4275819b5cf9dcf31196",1,,,,,,,,,,,,,,,,
"d9bbbd6c12bf4275819b5cf9dcf31196",2,,,,,,,,,,,,,,,,
"d9bbbd6c12bf4275819b5cf9dcf31196",3,,,,,,,,,,,,,,,,
"d9bbbd6c12bf4275819b5cf9dcf31196",4,,,,,,,,,,,,,,,,
"d9bbbd6c12bf4275819b5cf9dcf31196",5,,,,,,,,,,,,,,,,
"d9bbbd6c12bf4275819b5cf9dcf31196",6,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",1,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",2,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",5,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",6,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",7,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",10,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",11,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",13,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",15,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",16,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",18,,,,,,,,,,,,,,,1,2
"d9cedf03ea96447c929804d1614ba006",19,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",20,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",21,,,,,,,,,,,,,,,,
"d9cedf03ea96447c929804d1614ba006",22,2,2,2,2,2,2,2,2,2,2,2,,,,2,2
"d9d52d2d0e8a4d4e86bc59a15667f5ff",1,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",2,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",3,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",4,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",6,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",7,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",8,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",9,,,,,,,,,,,,,,,,
"d9d52d2d0e8a4d4e86bc59a15667f5ff",10,,,,,,,,,,,,,,,1,3
"d9d52d2d0e8a4d4e86bc59a15667f5ff",11,1,2,2,2,2,2,2,2,2,2,2,,,,2,2
"d9d5580e642843a48f0fccfc1e3c8d66",1,,,,,,,,,,,,,,,,
"d9d5580e642843a48f0fccfc1e3c8d66",2,,,,,,,,,,,,,,,,
"d9d5580e642843a48f0fccfc1e3c8d66",3,,,,,,,,,,,,,,,,
"d9d5580e642843a48f0fccfc1e3c8d66",4,,,,,,,,,,,,,,,,
"d9d5580e642843a48f0fccfc1e3c8d66",5,,,,,,,,,,,,,,,1,2
"d9d8dfef6ad346d0aa354dd92a00b7e4",1,,,,,,,,,,,,,,,,
"d9d8dfef6ad346d0aa354dd92a00b7e4",3,,,,,,,,,,,,,,,,
"d9d8dfef6ad346d0aa354dd92a00b7e4",4,,,,,,,,,,,,,,,,
"d9d8dfef6ad346d0aa354dd92a00b7e4",5,,,,,,,,,,,,,,,,
"d9d8dfef6ad346d0aa354dd92a00b7e4",6,,,,,,,,,,,,,,,,
"d9d8dfef6ad346d0aa354dd92a00b7e4",7,,,,,,,,,,,,,,,,
"d9e387e7e01c4d6db79e5bd9ca7a765c",2,,,,,,,,,,,,,,,,
"d9e387e7e01c4d6db79e5bd9ca7a765c",3,,,,,,,,,,,,,,,,
"da319e88bd6e4126b2e7af3430f96006",1,,,,,,,,,,,,,,,,
"da319e88bd6e4126b2e7af3430f96006",2,,,,,,,,,,,,,,,,
"da319e88bd6e4126b2e7af3430f96006",3,,,,,,,,,,,,,,,,
