"s12q02","NA1a","NA1b","NA1c","NA1d","NA1e","NA1f","NA1g","NA1h","hhid"
"1",2,2,2,2,2,2,2,2,"c014437e641641eca6502ddb0f5888b0"
"3",1,2,2,2,2,2,2,2,"c05e8641340545b3b67a3d2cde754d74"
"2",2,2,2,2,2,2,2,2,"c085573e64aa4788be1f66d491f65e2a"
"1",2,2,2,2,2,2,2,2,"c09698a0aa864f3eaed7a9ef9e23d9de"
"3",2,2,2,2,2,2,2,2,"c103de0a66f94d86ab1a9c15e920b4c0"
"2",2,2,2,2,2,2,2,2,"c132a575f3f14af9abc15f30b1f86427"
"2",2,2,2,2,2,2,2,2,"c15a8d1d19bb4ef49589dd774eb7e412"
"1",2,2,2,2,2,2,2,2,"c18026fb65d84083bc6713acffc55f03"
"1",2,2,2,2,2,2,2,2,"c19b9e58d92c4cd99d7f58b7acdd9fdd"
"2",2,2,2,2,2,2,2,2,"c1a94b14b5904b7ca9bdcddb5ab0ebd7"
"1",2,2,2,2,2,2,2,2,"c1d95b0c9221476f9b7a51faf802ecf7"
"1",2,2,2,2,2,2,2,2,"c1dd4b1335ff441ba4beac5307e02e04"
"4",2,2,2,2,2,2,2,2,"c21154efd62149cd8683a2f90743d991"
"2",2,2,2,2,2,2,2,2,"c29020c2038742478b997d9ccfa380bc"
"2",2,2,2,2,2,2,2,2,"c2bc4e3171f141a7b0f16240a1f73c40"
"1",2,2,2,2,2,2,2,2,"c2c21d603e0a42448825b75b1d969ed0"
"1",2,2,2,2,2,2,2,2,"c2ca0f63efa5482f8f0169aec54e2246"
"2",1,2,2,2,2,2,2,2,"c2ca93de4b90407ca3048c0d024f1d46"
"6",2,2,2,2,2,2,2,2,"c2f7e60cfe2a4966bf4840d734a074e6"
"1",2,2,2,2,2,2,2,2,"c311adcaec634b3b81b14d70b7402fc0"
"1",2,2,2,2,2,2,2,2,"c338b6d9645e48b896b253a73e308789"
"1",2,2,2,2,2,2,2,2,"c3453f0ebfa3433283a20ae3a7981e39"
"1",2,2,2,2,2,2,2,2,"c345d13420494d31ae0cbca6f3abb32c"
"1",2,2,2,2,2,2,2,2,"c34b6d37b3e44ec9bb4a4c8d08ad1de1"
"5",2,2,2,2,2,2,2,2,"c351f08d2d8a4e598e762f285a0ba5b0"
"2",2,2,2,2,2,2,2,1,"c358e16e89db4f0eb0a304faa6b8042c"
"10",2,2,2,2,2,2,2,2,"c3ade863a5bf40cbab3782b204cf1c09"
"1",2,2,2,2,2,2,2,2,"c3ccb34b90a64f629b4e4168aed97831"
"1",2,2,2,2,2,2,2,2,"c3cee3fba3c24a11b63feb05d92ff451"
"2",2,2,2,2,2,2,2,2,"c412f75803bc40d181f9463278dffcbf"
"1",2,2,2,2,2,2,2,2,"c4194e5fbc054d2c8e2587b7118721fa"
"1",2,2,2,2,2,2,2,2,"c436df87513346a2b2e360b140d4a921"
"1",2,2,2,2,2,2,2,2,"c441efdab4164c80beee2c337d628edc"
"2",2,2,2,2,2,2,2,2,"c44a9de112de43a0856c81fd5c448301"
"1",2,2,2,2,2,2,2,2,"c45ee3429a14419d90bcc5fc625a9c35"
"1",2,2,2,2,2,2,2,2,"c474386357fc4669a3a796b5790f5060"
"2",2,2,2,2,2,2,2,2,"c49b7a7e891d490495adf0bd1d29b44f"
"2",2,2,2,2,2,2,2,2,"c49c543ec58f43c0ae422638eb3587f1"
"1",2,2,2,2,2,2,2,2,"c4a8046d3a9c40b18dfff3dd42ccdc02"
"1",2,2,2,2,2,2,2,2,"c50d3521c1914dd988baecc0dd56623b"
"1",2,2,2,2,2,2,2,2,"c5141a0bc2c940d4a5d47cec9ffcb31f"
"2",2,2,2,2,2,2,2,2,"c52d606c36744c9d970ff70909b6dc4a"
"2",2,2,2,2,2,2,2,2,"c53b5201ce14483788566bbff71396be"
"2",2,2,2,2,2,2,2,2,"c5466685dd6f435b9b48df20808643ce"
"4",2,2,2,2,2,2,2,2,"c5633cb30b3c47e9b19834eeb8bc2b91"
"1",2,2,2,2,2,2,2,2,"c58d11122efb4ef8b7a7aec37b7e938e"
"2",2,2,2,2,2,2,2,2,"c596832e4e644cdb832caf5338d447a0"
"1",2,2,2,2,2,2,2,2,"c598e83d23d748db84965945f8d1e702"
"3",2,2,2,2,2,2,2,2,"c59e62eb588d4f2499b0c98769c7b669"
"1",2,2,2,2,2,2,2,2,"c5a87622cde84e76a74235015b0361a7"
"1",2,2,2,2,2,2,2,2,"c5bfd88067934e1bb0899b1e124bd94d"
"2",2,2,2,2,2,2,2,2,"c60cb96a9a7f40bb9afd6ab84e249820"
"2",2,2,2,2,2,2,2,2,"c614df9e8822411da97d99069e1a02e1"
"2",2,2,2,2,2,2,2,2,"c62704aad7084bb497119f82dd5645c5"
"1",2,2,2,2,2,2,2,2,"c6be0c2d620f4dd8ae6c3393d2effb6a"
"2",2,2,2,2,2,2,2,2,"c6c0a56556a8404292177d7199e8e713"
"2",2,2,2,2,2,2,2,1,"c6c484c963434067a4a9ccaa56f1d687"
"2",2,2,2,2,2,2,2,2,"c6c6d1d523a746fc9e8695686c54d900"
"8",2,2,2,2,2,2,2,2,"c6dd8c137c15491e837819f826e71993"
"1",2,2,2,2,2,2,2,2,"c70c50985e5245ac9ee8004bfe816acc"
"1",2,2,2,2,2,2,2,2,"c773f9c98b32445dbf31cfd1e093e337"
"1",2,2,2,2,2,2,2,2,"c78518e77dc341cb9bfef66792af3b0c"
"1",2,2,2,2,2,2,2,2,"c7c2c0178dc64d17b62f91b72fbfcc27"
"1",2,2,2,2,2,2,2,2,"c7eb116096e549ab93e6e3ee1fdafc14"
"1",2,2,2,2,2,2,2,2,"c7eeb2fba7614e51ab730173a3ca3b3b"
"1",2,2,2,2,2,2,2,1,"c80d7d761ade4da59a13e8a0802241c8"
"5",2,2,2,2,2,2,2,2,"c814f0b6316245bb9b05fb2ee6b91ab3"
"1",2,2,2,2,2,2,2,2,"c815db37ff8d4dc8bc1481ea8e677b8f"
"1",2,2,2,2,2,2,2,2,"c841a9c85cc04bb28c362171bba743f3"
"1",2,2,2,2,2,2,2,2,"c84b673ff1804b62a4766dcfffa77d48"
"1",2,2,2,2,2,2,2,2,"c860f0968a854994a46dbadc329d05c2"
"1",2,2,2,2,2,2,2,2,"c863514feaab40b7b5f3b7da261ebc6b"
"2",2,2,1,2,2,2,2,2,"c880ec0e77614ff49749dd4fb38ca183"
"8",2,2,2,2,2,2,2,2,"c887828d8e404545a9fef02c602603a8"
"1",2,2,2,2,2,2,2,2,"c8a70f58b4c84073a3084f41a8b872bf"
"1",2,2,2,2,2,2,2,2,"c8f8d39549074f5fbd129bb9f2a5d45a"
"2",2,2,2,2,2,2,2,2,"c9088632548449a5acaf80709ef8f2bb"
"1",2,2,2,2,2,2,2,2,"c91af3c79a884e65ac0b1d3b7942891b"
"2",2,2,2,2,2,2,2,2,"c922f881854a431dbf5e373809ea002e"
"1",2,2,2,2,2,2,2,2,"c927f2433a734160bbe951e76a75048c"
"2",2,2,2,2,2,2,2,2,"c933843854be4de5a1ea85569fed2ac6"
"1",2,2,2,2,2,2,2,2,"c949214171fa45f18e21f25965ef5670"
"2",2,2,2,2,2,2,2,2,"c94a6254ad98458ca1a582f5af587628"
"3",2,2,2,1,2,2,2,2,"c9738953b0f24832a9aa5edce9b3f6da"
"1",2,2,2,2,2,2,2,2,"c984f4ff8323492bb3d8f04ccbec1b69"
"1",2,2,2,2,2,2,2,2,"c9b9d96524894aefb05713e0e4f3f53c"
"1",2,2,2,2,2,2,2,2,"ca05761b0c30483694a7b10997b27859"
"1",2,2,2,2,2,2,2,2,"ca4e4c1afc414b32bcda92991a67357b"
"1",2,2,2,2,2,2,2,2,"ca99843df1df4881919346583b4c5d5e"
"1",2,2,2,2,2,2,2,2,"cab394eace1b4b6cb7d4796fd807d331"
"2",2,2,2,2,2,2,2,2,"cae8e675f18340cfabe4d997b191e9b7"
"2",2,2,2,2,2,2,2,2,"caea67c62e68431f9926b1d0e92c7858"
"2",2,2,2,2,2,2,2,2,"cb51943f6f234b808dd6bf9bcb4b2d2e"
"1",1,2,2,2,2,2,2,2,"cbd2d0ab9b564af39cedaff8c11c2c2e"
"6",2,2,2,2,2,2,2,2,"cc04d4e6937a4c39802e47de448bf273"
"4",2,2,2,2,2,2,2,2,"cc33028dfe7d487288ff2e56ca10103b"
"2",2,2,2,2,2,2,2,2,"cc4ab6f565e44dafa8cac269cc03e0bf"
"1",2,2,2,2,2,2,2,2,"cc6e8c0fc3d647e1ab1123cebc5456db"
"7",2,2,2,2,2,2,2,2,"cc94f58dbdb84810821f280f51162044"
"4",2,2,2,2,2,2,2,2,"cc9c322b5ccf4201ac05c497baaaceab"
"2",2,2,2,2,2,2,2,2,"ccae2b084ee0452ea8479490f46a66e1"
"2",2,2,2,2,2,2,2,2,"ccc6f383151942d08e84ab6b223fb2e0"
"2",2,2,2,2,2,2,2,2,"ccd3d1597a9f4e9fbd86d7f15ee9b5c2"
"1",2,2,2,2,2,2,2,2,"cd12c32dda2149aa9eb9b97625aa4b69"
"1",2,2,2,2,2,2,2,2,"cd35f98f0f144c54a364480fb5944962"
"1",2,2,2,2,2,2,2,2,"cd57c9d1350145a7a626c72cfdaf56e6"
"2",2,2,2,2,2,2,2,1,"cd821686b83f4686888b1c119514a42d"
"1",2,2,2,2,2,2,2,2,"cd876ff2891e4fefa60e026952666e6c"
"1",2,2,2,2,2,2,2,2,"cd8b46e3b4bc403196d2dcd7a06a7c15"
"1",2,2,2,2,2,2,2,2,"cdaeaa3cbda84431b2d9ce0a99b0bb09"
"1",2,2,2,2,2,2,2,2,"cdf76842fd3849d6aebe39e8e8d69bb2"
"2",2,2,2,2,2,2,2,2,"ce36f3a075c3477ba8a22879145f624f"
"1",2,2,2,2,2,2,2,2,"ce9c41d0aeee43b4a5436e9aa7993db3"
"1",2,2,2,2,2,2,2,2,"cea17bf4bfd14c58904a231db5725f8c"
"1",2,2,2,2,2,2,2,2,"cea811261b13433e9002e69eab4e881f"
"9",2,2,2,2,2,2,2,1,"ced2919b4d95454db63ccce59855d20e"
"1",2,2,2,2,2,2,2,2,"ced60c5f3dbc42f591941671451d3758"
"2",2,2,2,2,2,2,2,2,"cf12b219d0544d6680f94ee5400d69b4"
"1",2,2,2,2,2,2,2,2,"cf3462d0bc814b15a2143ee26a4a1fbf"
"2",2,2,2,2,2,2,2,2,"cf39119c34404ce295ba586a05ac47ef"
"1",2,2,2,2,2,2,2,2,"cf3989f998284355a57cf8d01bd531f3"
"2",2,2,2,2,2,2,2,2,"cf4254997a544c69ac7e29578529178c"
"1",1,2,2,2,2,2,2,2,"cf48f652137949de9bf3414f687c8e5b"
"2",2,2,1,2,2,2,2,2,"cf4cd56cca0245f3901acd5b5f67595a"
"2",2,2,2,2,2,2,2,2,"cf525ea0e3e34f83884758478823d7a1"
"2",2,1,2,2,2,2,2,2,"cf5f9c9911a740d1906bba047b2137af"
"2",2,2,2,2,2,2,2,2,"cfa25068a296417b8af0f5b782d5ed09"
"1",2,2,2,2,2,2,2,2,"cfb6e7cc8a99470fbb28209efded9a6d"
"1",2,2,2,2,2,2,2,2,"cfbb943360434de5b53089d4983fac7e"
"1",2,2,2,2,2,2,2,2,"cfcd7dcb95f24278a4ec3341408de513"
"1",2,2,2,2,2,2,2,2,"d01fa6e624dc48b98bceb273a2efc0ff"
"1",2,2,2,2,2,2,2,2,"d024132c99d448429f255ecc10bd642c"
"1",2,2,2,2,2,2,2,2,"d04cdb6b39654c3e85f576442a13e7b3"
"1",2,2,2,2,2,2,2,2,"d06bb6055dd4434a96fef1e6e7ba4450"
"4",2,2,2,2,2,2,2,2,"d0770f03778346bb9293a9bb4013ce34"
"8",2,2,2,2,2,2,2,2,"d0eb0139c2e74acd9ffe9ffa80bd9cd0"
"7",2,2,2,2,2,2,2,2,"d1451dad8aa04bb6a6e7eef07fb55069"
"1",2,2,2,2,2,2,2,2,"d19492dd04064dc3834f531e305b15dd"
"5",2,2,2,2,2,2,2,2,"d1971758790c44fea61aa2dee85cc766"
"2",2,2,2,2,2,2,2,2,"d198c20a98f6425487ac84366b1040c5"
"2",2,2,2,2,2,2,2,2,"d1adf39b036c4160ade809dcd43083c2"
"1",2,2,2,2,2,2,2,2,"d1bd1475f14c4ea49a90817dc24e82ad"
"1",2,2,2,2,2,2,2,2,"d237e99579c04d388f8b3c31996f98e9"
"2",2,2,2,2,2,2,2,2,"d23b6f792e2e48e5a4b4727918c6ccbc"
"4",2,2,2,2,2,2,2,2,"d23e73df47574667b88987a273d0354d"
"7",1,2,2,2,2,2,2,2,"d286b822c04f4839a7f6c9c473384156"
"2",2,2,2,2,2,2,2,2,"d29307d34aaf438584b4181b7c6f1cb8"
"3",2,2,2,2,2,2,1,1,"d2a3f76cf4284e71a1b0910fa558dcce"
"1",2,2,2,2,2,2,2,2,"d2a46003715541deb859c5beb3404ffc"
"1",2,2,2,2,2,2,2,2,"d2b2045aebe341b19e59d87f8926f9ca"
"2",2,2,2,2,2,2,2,2,"d3131a12d5124106bd313ae08d632994"
"2",2,2,2,2,2,2,2,2,"d36a9f586fd24461a72fbfc6975592a2"
"1",2,2,2,2,2,2,2,2,"d36eaa75ffa341d3877805993612ae6e"
"1",2,2,2,2,2,2,2,2,"d370f8c893f24ccab5150af6568d81f8"
"1",2,2,1,2,2,2,2,2,"d3a9614473b8449c8c630e82a0707f05"
"1",2,2,2,2,2,2,2,2,"d3d75d65517e4e76af2ecf3bd3af14b7"
"1",2,2,2,2,2,2,2,2,"d3f82e6f36ab44c7adf06b7ac36d6b4b"
"1",2,2,2,2,2,2,2,2,"d402a1073bd04cc88868b15c746d59bf"
"2",2,2,2,2,2,2,2,2,"d4550e926f094c699eee41342ecdec70"
"2",1,2,2,2,2,2,2,2,"d4865da110d64cb1a8d5b0635222880f"
"1",2,2,2,2,2,2,2,2,"d49f1718449b4ad28ebfff05947f6a00"
"1",2,2,2,2,2,2,2,2,"d4a47bdf5fbf4f99beaaf86e99d5fa30"
"1",2,2,2,2,2,2,2,2,"d4aa6be3a33c4b79bae7d8dfdb2813dd"
"2",2,2,2,2,2,2,2,2,"d4b2307271cd4bcda28a8ef5c5d55290"
"1",2,2,2,2,2,2,2,2,"d4ce7684e50e421a842924c5942e4c40"
"5",2,2,2,2,2,2,2,2,"d50816b2ec3d4d6988b4c951828e7fa9"
"1",2,2,2,2,2,2,2,2,"d50afa37123145fd93911e54373e7e89"
"1",2,2,2,2,2,2,2,2,"d53a583116fb4078a2b062dd69b820ee"
"3",2,2,2,2,2,2,2,2,"d547d11a121047ab884c51e0e6c81707"
"1",2,2,2,2,2,2,2,2,"d5799a6d416a4a04801678198ea6e3cd"
"3",2,2,2,2,2,2,2,2,"d58cc1e2bb514a22ac8cdd57fc654690"
"1",2,2,2,2,2,2,2,2,"d5aac99ecb6946378523f906b4af90ba"
"2",2,2,2,2,2,2,2,2,"d5af825f3ebe4f2698155f9efde8952d"
"2",2,2,2,2,2,2,2,2,"d5dbe49a1ebd4a518392f66dbf7d0011"
"1",2,2,2,2,2,2,2,2,"d62933855d3c4a84abde89a7b7f6be23"
"2",2,2,2,2,2,2,2,2,"d62bc80f4c7843c7ad7e2618596775a2"
"7",2,2,2,2,2,2,2,2,"d649518a840e4bdb9fd169975fddc059"
"1",2,2,2,2,2,2,2,2,"d65e1a210c7943b5900d729101f7a578"
"1",2,2,2,2,2,2,2,2,"d67cdca4f97244f18c94ad14def2d1f0"
"1",2,2,2,2,2,2,2,2,"d6984e3e43284a8e8e44df03b1ab7c22"
"2",1,2,2,2,2,2,2,2,"d6cb9c9765774050b9a051a03128dbd3"
"1",2,2,2,2,2,2,2,2,"d6dde5c854894fe0bb9e364dc83b4d93"
"2",2,2,2,2,2,2,2,2,"d709048437cc49c6a580792fc10f9e0d"
"2",2,2,2,2,2,2,2,2,"d71ebbb7100544f0b8976b71ab07e028"
"1",2,2,2,2,2,2,2,2,"d72a02bd910a4c7a958f021e7b4188b8"
"2",2,2,2,2,2,2,2,2,"d73a72ea9b854527821a3c4786b610cb"
"7",2,2,2,2,2,2,2,2,"d76c803a9a6942fc8ae912286fe6b8a9"
"1",2,1,2,2,2,2,2,2,"d78dcc31ed2c4b29b5f19ae1a54b8798"
"2",2,2,2,2,2,2,2,2,"d79bc81cc23143d799e16457d6ab9192"
"5",2,2,2,2,2,2,2,2,"d7bae9a8d3bd49229fedf96a64bb5824"
"1",2,2,2,2,2,2,2,2,"d7c56ce88368434aab61dd0c309a6581"
"1",2,2,2,2,2,2,2,1,"d7de4df421ab4f449655cc2ea690bcae"
"1",2,2,2,2,2,2,2,2,"d80b3ee3d4b44249a29fdaaa11005238"
"2",2,2,2,2,2,2,2,2,"d81e7a5510364143aafc68a03c5a8710"
"1",2,2,2,2,2,2,2,2,"d837e6199f784614b23e4e9cc60bdf69"
"1",2,2,2,2,2,2,2,2,"d899b3a61b4343388234a0fa230ee732"
"2",2,2,2,2,2,2,2,2,"d8ab01fad37f4656940dc81298687f06"
"1",2,2,2,2,2,2,2,2,"d8c475280c224728b4435381ac82cfe5"
"2",2,2,2,2,2,2,2,2,"d8c68b7d2d1b4c2facb6a066c06c8502"
"1",2,2,2,2,2,2,2,2,"d8cd5b6b73d241a9b28bfe6100db347e"
"11",2,2,2,2,2,2,2,2,"d8f326e706ea41ea8401b70ad7680c6c"
"2",2,2,2,2,2,2,2,1,"d92b2438e55d4bbeaaa988f6483ae0ff"
"1",2,2,2,2,2,2,2,2,"d93b7815f5164f34a830cf79c6d46627"
"2",2,2,2,2,2,2,2,2,"d9458758865a4e088d89da6dc506ee90"
"4",2,2,2,2,2,2,2,2,"d9502e32905749d89d2bcb45870de151"
"1",2,2,2,2,2,2,2,2,"d97b55accb3e487e84b1581de36f4302"
"2",2,2,2,2,2,2,2,2,"d9bbbd6c12bf4275819b5cf9dcf31196"
"2",2,2,2,2,2,2,2,2,"d9cedf03ea96447c929804d1614ba006"
"2",2,2,2,2,2,2,2,2,"da319e88bd6e4126b2e7af3430f96006"
"1",2,2,2,2,2,2,2,2,"da3a99f963484fac9b94610bf831af1b"
"2",2,2,2,2,2,2,2,2,"da59ffaaddb444858a6d65c904c16203"
"1",2,2,2,2,2,2,2,2,"da72392f02db4e17910177903f9a8cd6"
"2",2,2,2,2,2,2,2,2,"da82b4386c4f4f07af7d0f31cfdb6dfb"
"2",2,2,2,2,2,2,2,1,"daac58b8bb954013b521755285b80f09"
"1",2,2,2,2,2,2,2,2,"daf60232d0954c49afc825b2af4147c6"
"2",2,2,2,2,2,2,2,2,"db23f2c673c64187a127d887d720d60a"
"6",2,2,2,2,2,2,2,2,"db5fcf12ba6c407b8649d1d73f70a4e0"
"2",2,2,2,2,2,2,2,2,"db75bdb80a6f496fa1b125836376002c"
"1",2,2,2,2,2,2,2,2,"dbba47943bca429bb3dc3ca8a5e58d05"
"2",2,2,2,2,2,2,2,2,"dc56292511524581ba052ca8a629afb2"
"1",2,2,2,2,2,2,2,2,"dc596485bb9948f4bc208c3fa92db55b"
"1",2,2,2,2,2,2,2,2,"dc6af58c34764e76a5bcb901d1f7f7e8"
"2",2,2,1,2,2,2,2,1,"dc7800d0ce5448d1b4ef146d88f7ec3c"
"2",2,2,2,2,2,2,2,2,"dc90accc69c04f2a9b84c995a01c1592"
"1",2,2,2,2,2,2,2,2,"dcafd15daee7466aa58308440e95762d"
"1",2,2,2,2,2,2,2,2,"dcf05141ffab4d62a2883810a99266c6"
"2",2,2,2,2,2,2,2,2,"dd0cfbd6c77641a9b57aa0c0b82ce395"
"2",2,2,2,2,2,2,2,2,"dd0d639d4a8b4067993cb3b92dbff5e6"
"1",2,1,2,2,2,2,2,2,"dd3b07ee7a2f4c87b38e6e4ed37ae7c8"
"4",2,2,2,2,2,2,2,2,"dd59912417bb45d6ae5396e8ec9fe62b"
"2",2,2,2,2,2,2,2,2,"dd5cf1499d0646c0a98355a1e150eb05"
"2",2,2,2,2,2,2,2,2,"dd65af1287564544b42d67dee7c420d2"
"2",2,2,2,2,2,2,2,2,"dd7e9c062d9a4778b784ab7d531f1acb"
"1",2,2,2,2,2,2,2,2,"ddd50bd2f77142029ef279b74dba2fc7"
"1",2,2,2,2,2,2,2,2,"dde989ef228b41b8bde94def7afffcdd"
"1",1,2,2,2,2,2,2,2,"de11e4d8925d4fb688498a3c4b87cc2d"
"2",2,2,2,2,2,2,2,2,"dee0f89311e34bd398cdd63ec6a7af25"
"1",2,2,2,2,2,2,2,2,"df837c1fa81f44449940495747a0f4cf"
"2",2,2,2,2,2,2,2,2,"dfa5849c88624b4b93d75344729fcd60"
"1",2,2,2,2,2,2,2,2,"dfe6998bacc543368cc955f5795123d4"
"1",2,2,2,2,2,2,2,2,"e0083ad3194c4bcf8ea38b0350f3f773"
"1",2,2,2,2,2,2,2,2,"e01e5c42078446a8a46d9424574f054e"
"1",2,2,2,2,2,2,2,2,"e0512732c95543e29d14d72a8d5ba7f7"
"1",2,2,2,2,2,2,2,2,"e0567864040f4ef4b16a07373eab1b85"
"1",2,2,2,2,2,2,2,2,"e07960ca513542b48628f1806e5e7b08"
"1",2,2,2,2,2,2,2,2,"e13b4d9133d2430dbf9e3de390973c38"
"1",2,2,2,2,2,2,2,2,"e151a135a931476fad45590cf828f530"
"2",2,2,2,2,2,1,2,2,"e166c98a16c14f8ea26cbadd8b41e880"
"1",2,2,2,2,2,2,2,2,"e1b4a006690c4557bb55a99846cb6255"
"6",2,2,2,2,2,2,2,1,"e1c8ac42f5664fc9bf58c4c280d54b03"
"1",2,2,2,2,2,2,2,2,"e2242b1b51574172bc40d1f5a3ff76d5"
"1",2,2,2,2,2,2,2,2,"e2566b933e73447baa3dc30ee28ed2bd"
"2",2,2,2,2,2,2,2,2,"e324531fdb304adda51bf00d933d0fc8"
"2",2,2,2,2,2,2,2,2,"e326ec2ec92640c6891a66ae99195a02"
"1",2,2,2,2,2,2,2,2,"e3ac4aba59bf4669a6c43e9620ed61a0"
"1",2,2,2,2,2,2,2,2,"e3ad5b8e3b8f43a7a2c27f9ac89c5b96"
"2",2,2,2,2,2,2,2,2,"e3c060204eb444b8beb47f9a8d14f4be"
"2",2,2,2,2,2,2,2,2,"e3f0203d68b64cad97f8f4318b1ba9ce"
"1",1,2,2,2,2,2,2,2,"e3ff9af97d8a4e8c9263bf65f4579d3c"
"1",2,2,2,2,2,2,2,2,"e4033d492e3c416588f2beaa9e61dc2b"
"1",2,2,2,2,2,2,2,2,"e40d2859c764459d8bdb21405d2a914f"
"4",2,2,2,2,2,2,2,2,"e43e78a3c728426ea17f6ffb860618ec"
"1",2,2,2,2,2,2,2,2,"e44228b11b444500897c4c454abfbc8f"
"2",2,2,2,2,2,2,2,2,"e48081c01f2043bbaf15c313d52109b2"
"1",2,2,2,2,2,2,2,2,"e4a5f18443664d8e96e26e31bca3ed3a"
"3",2,1,2,2,2,2,2,2,"e4acad942df64493a48dbaa4e7d42975"
"2",2,2,2,2,2,2,2,1,"e4b2e8a366bc4274b24a803ec1a2439a"
"1",2,2,2,2,2,2,2,2,"e4bebf7a573c46d182a45e358f4d7539"
"1",1,2,2,1,2,2,2,2,"e4c95b54cff646b7b5f9f792bd847e6b"
"2",2,2,2,2,2,2,2,2,"e4d98366307d492ba88735b4048963a2"
"7",2,1,2,2,2,2,2,2,"e4dbb00faed04f81b663c5fa6e6a8a57"
"1",2,2,2,2,2,2,2,2,"e4f6752b054a410b81ddbda0615a4a0e"
"2",2,2,2,2,2,2,2,2,"e55295cf328140cc919dee3f90fd2c26"
"1",2,2,2,2,2,2,2,2,"e5c1d3f390f54f94a08174bd3a855feb"
"2",2,2,2,2,2,2,2,2,"e5e6e5eb521344b78b3e3955a5ee547e"
"2",2,2,2,2,2,2,2,2,"e5eefbcbd4654f019f8493839c625660"
"2",2,2,2,2,2,2,2,2,"e60cc7765b564f3eb69bb3b4dab86cc1"
"1",2,2,2,2,2,2,2,2,"e6a0927551ff44a1a7cf5e6e8a86483f"
"1",2,2,2,2,2,2,2,2,"e6a1ab930ab94c25bfc7f19887394705"
"1",2,2,2,2,2,2,2,2,"e6c227fc9ae54cb09f5caafc7f0a0242"
"1",2,2,2,2,2,2,2,2,"e6cf98ffcc684351b80071bd49771123"
"1",2,2,2,2,2,2,2,1,"e735e79cc02a45a6bd0231d29105e37f"
"2",2,2,2,2,2,2,2,2,"e75c6ae0c69c482c8d222367f5bd5e58"
"9",2,2,2,2,2,2,2,2,"e75edd76ef7f44c0ab093aaeb8c31ed7"
"1",2,2,2,2,2,2,2,2,"e79aebce67fb496f9c4dff082a58a5c4"
"1",2,2,2,2,2,2,2,2,"e7c6fa5ffccd4a8daf5ba128330c8ea4"
"1",2,2,2,2,2,2,2,2,"e7d42aaa9ad54903a0326845f3e3753f"
"2",2,2,2,2,2,2,2,2,"e7d8ac9c4fcd4932bc3dde392ebe5872"
"2",2,2,2,2,2,2,2,2,"e806fa286e814b839187c794894b5390"
"6",2,2,2,2,2,2,2,2,"e80aee20e01945db9f189a0a5f556ec5"
"2",2,2,2,2,2,2,2,2,"e81ac6e7d9c147e9a8ccc1d60133ecca"
"2",2,2,2,2,2,2,2,2,"e8c0f2b53604435da6a64d60d7c70500"
"3",2,2,2,2,2,2,2,2,"e8e78013770e4919ac20cbf84d2f064c"
"1",2,2,2,2,2,2,2,2,"e91144714bfa488d8163dc83d4dfb64d"
"1",1,2,2,2,2,2,2,2,"e93f0ac029014d75a24d578404e5cac2"
"-999999999",2,2,2,2,2,2,2,2,"e9651c8f6e0e46e0a06aea236af32dbc"
"1",2,2,2,2,2,2,2,2,"ea26df7d299d41a9a05fb1c252dc8c0b"
"2",2,2,2,2,2,2,2,2,"ea28d0b7ecea4af3896b7d5442d731b0"
"5",2,2,2,2,2,2,2,2,"ea3950d8287d45028fc4b7bd56000528"
"1",2,2,2,2,2,2,2,2,"ea4c617692c24326a31fea0bea550b07"
"2",2,2,2,2,2,2,2,2,"ea659d0ef762451290ac0940bbb82a92"
"2",2,2,2,2,2,2,2,2,"ea6d249015ea43fdbb8512fffdcf48a2"
"1",1,2,2,2,2,2,2,2,"ea7e503b29d047e4a8c1bbeaacd0bf76"
"1",2,2,2,2,2,2,2,2,"ea885a6671b04a6cbdb9f1be0f8f4206"
"2",2,2,2,2,2,2,2,2,"eadb80f8aeba45d0866a12472624e2e0"
"2",2,2,2,2,2,2,2,2,"eade68c76ba047b5baf1a04f1b3e8641"
"2",2,2,2,2,2,2,2,2,"eae2e1b290974e1881c7a270047d21f2"
"3",2,2,2,2,2,2,2,2,"eb00a49a396a4c12bdeb731b50e87576"
"1",2,2,2,2,2,2,2,2,"eb09690a03c24c7598e5e9cf69bb7a02"
"1",2,2,2,2,2,2,2,2,"eb1dc329fdea4143b743522be5983a01"
"2",2,2,2,2,2,2,2,2,"eb25796e1ad649679055593724664f79"
"1",2,2,2,2,2,2,2,2,"eb86d0d90edf4c9aa257561e4cff3c37"
"1",2,2,2,2,2,2,2,2,"eb95f12c0b6b4cf5ac9bc363bd34d49a"
"2",2,2,2,2,2,2,2,2,"ec15a19931474a8586a988a15cf99163"
"1",2,2,2,2,2,2,2,2,"ec88c7d3415f41528c5dbd44be7b97e6"
"1",2,2,2,2,2,2,2,2,"ecd6b193a6af4d089dff49b9e5009b1c"
"2",2,2,2,2,2,2,2,2,"ed08d8cb80514093b44610a517ac54ea"
"2",2,2,2,2,2,2,2,2,"ed3f21ec5b0a4bbea52ef10a981251f6"
"1",2,2,2,2,2,2,2,2,"ed4dbe1a8f264de7a60f1572a0203917"
"1",2,2,2,2,2,2,2,1,"ed5332f749ec4618a26cfc5d1e22f4b3"
"1",1,2,2,2,2,2,2,2,"edfe36ca9a824841bf6884ec58bdc06e"
