"hhid","PID","pid_unps","t0_hhid","h2q3","h2q4","h2q5","h2q6","h2q7","h2q8","h2q9a","h2q9b","h2q9c","h2q10"
"e1101617dd0c41c1b283f764b070e9ad",1,"P28505-001","H2850501",1,1,12,,1,67,20,4,1950,1
"e1101617dd0c41c1b283f764b070e9ad",2,"P28505-006","H2850501",,,,,,,,,,
"e1101617dd0c41c1b283f764b070e9ad",3,"P28505-016","H2850501",1,4,12,,1,13,98,98,2005,5
"e1101617dd0c41c1b283f764b070e9ad",4,"P28505-007","H2850501",1,4,12,,1,20,98,98,1998,5
"e1101617dd0c41c1b283f764b070e9ad",5,"P28505-009","H2850501",1,4,12,,1,11,9,3,2007,5
"e1101617dd0c41c1b283f764b070e9ad",6,"P28505-002","H2850501",2,2,12,,1,67,98,98,1951,1
"e1101617dd0c41c1b283f764b070e9ad",7,"P28505-005","H2850501",,,,,,,,,,
"e11b57b8ce2a4b87ae920f6df3b40fb3",1,"P25403-003","H2540303",2,2,12,,1,21,11,11,1996,1
"e11b57b8ce2a4b87ae920f6df3b40fb3",2,"P25403-008","H2540303",1,1,12,,1,23,6,12,1994,1
"e11b57b8ce2a4b87ae920f6df3b40fb3",3,,"H2540303",1,3,12,,1,2,3,4,2016,
"e131072393dd48058af3c4083d5a0cc3",1,"P06001-001","H0600101",1,2,4,16,4,41,98,98,1977,2
"e131072393dd48058af3c4083d5a0cc3",2,"P06001-002","H0600101",2,1,12,,1,42,22,3,1976,2
"e131072393dd48058af3c4083d5a0cc3",3,"P06001-004","H0600101",1,3,12,,1,16,2,11,2001,5
"e131072393dd48058af3c4083d5a0cc3",4,"P06001-005","H0600101",1,3,12,,1,14,12,3,2004,5
"e131072393dd48058af3c4083d5a0cc3",5,"P06001-006","H0600101",2,3,12,,1,11,12,6,2006,5
"e131072393dd48058af3c4083d5a0cc3",6,"P06001-008","H0600101",1,3,12,,1,5,98,4,2012,
"e13b4d9133d2430dbf9e3de390973c38",1,"P09005-001","H0900501",2,1,12,,1,78,98,10,1939,4
"e151a135a931476fad45590cf828f530",1,"P08310-002","H0831002",2,1,12,,1,54,98,6,1963,3
"e151a135a931476fad45590cf828f530",2,,"H0831002",2,4,1,6,5,,,,,
"e166c98a16c14f8ea26cbadd8b41e880",1,,"H3810101",1,1,12,,1,46,98,98,1972,1
"e166c98a16c14f8ea26cbadd8b41e880",2,,"H3810101",2,2,12,,1,43,98,98,1975,1
"e166c98a16c14f8ea26cbadd8b41e880",3,,"H3810101",2,3,0,8,7,,,,,
"e166c98a16c14f8ea26cbadd8b41e880",4,,"H3810101",1,3,4,18,7,,,,,
"e166c98a16c14f8ea26cbadd8b41e880",5,,"H3810101",1,3,12,,1,21,15,5,1997,5
"e166c98a16c14f8ea26cbadd8b41e880",6,,"H3810101",1,3,12,,1,11,12,9,2006,5
"e166c98a16c14f8ea26cbadd8b41e880",7,,"H3810101",1,3,12,,1,9,8,10,2008,
"e166c98a16c14f8ea26cbadd8b41e880",8,,"H3810101",1,3,12,,1,4,27,7,2014,
"e18f6a2cb3a14e879ec384c46e1a4b24",1,"P06107-001","H0610701",1,2,12,,1,46,98,5,1972,2
"e18f6a2cb3a14e879ec384c46e1a4b24",2,"P06107-002","H0610701",2,1,12,,1,29,98,98,1989,2
"e18f6a2cb3a14e879ec384c46e1a4b24",3,"P06107-005","H0610701",1,3,6,10,,,,,,
"e18f6a2cb3a14e879ec384c46e1a4b24",4,"P06107-010","H0610701",1,3,12,,1,8,13,7,2010,
"e18f6a2cb3a14e879ec384c46e1a4b24",5,"P06107-019","H0610701",1,3,12,,1,6,7,4,2012,
"e18f6a2cb3a14e879ec384c46e1a4b24",6,"P06107-027","H0610701",2,3,12,,1,4,2,5,2014,
"e1addb022746494a80fee20a38cd2e04",1,"P32707-001","H3270701",1,1,12,,1,42,26,12,1975,1
"e1addb022746494a80fee20a38cd2e04",2,"P32707-002","H3270701",2,2,12,,1,43,7,8,1975,1
"e1addb022746494a80fee20a38cd2e04",3,"P32707-003","H3270701",1,3,12,,1,20,8,4,1998,5
"e1addb022746494a80fee20a38cd2e04",4,"P32707-004","H3270701",2,3,12,,1,18,24,6,2000,5
"e1b3270679294fe086a9ff514f567f3d",1,"P16409-001","H1640901",1,1,12,,1,36,1,1,1982,1
"e1b3270679294fe086a9ff514f567f3d",2,"P16409-002","H1640901",2,2,12,,1,33,1,1,1985,1
"e1b3270679294fe086a9ff514f567f3d",3,"P16409-004","H1640901",1,3,12,,1,13,12,11,2004,5
"e1b3270679294fe086a9ff514f567f3d",4,"P16409-005","H1640901",2,3,12,,1,11,20,5,2007,5
"e1b3270679294fe086a9ff514f567f3d",5,"P16409-006","H1640901",2,3,12,,1,7,3,4,2011,
"e1b3270679294fe086a9ff514f567f3d",6,"P16409-024","H1640901",1,3,12,,1,5,29,8,2013,
"e1b3270679294fe086a9ff514f567f3d",7,,"H1640901",,,,,,,,,,
"e1b4a006690c4557bb55a99846cb6255",1,,"32",1,1,12,,1,45,23,1,1973,1
"e1b4a006690c4557bb55a99846cb6255",2,,"32",2,2,12,,1,41,2,10,1977,1
"e1b4a006690c4557bb55a99846cb6255",3,,"32",1,3,12,,1,17,26,12,2000,5
"e1b4a006690c4557bb55a99846cb6255",4,,"32",2,3,12,,1,15,6,2,2003,5
"e1b4a006690c4557bb55a99846cb6255",5,,"32",1,3,12,,1,12,1,1,2006,5
"e1b4a006690c4557bb55a99846cb6255",6,,"32",2,3,12,,1,9,5,1,2009,
"e1b4a006690c4557bb55a99846cb6255",7,,"32",2,3,12,,1,7,1,1,2011,
"e1b4a006690c4557bb55a99846cb6255",8,,"32",2,3,12,,1,4,3,8,2014,
"e1b4a006690c4557bb55a99846cb6255",9,,"32",1,3,12,,1,1,1,9,2017,
"e1b837530d26461aad887ee290bd3a41",1,"P33810-001","H3381001",1,1,12,,1,26,24,2,1992,1
"e1b837530d26461aad887ee290bd3a41",2,,"H3381001",2,2,12,,1,22,25,12,1995,1
"e1b837530d26461aad887ee290bd3a41",3,,"H3381001",2,3,12,,1,1,20,8,2017,
"e1c29cfcafa642d9b32b5fdf8b73e52a",1,"P39902-001","H3990201",2,1,12,,1,44,98,98,1974,2
"e1c29cfcafa642d9b32b5fdf8b73e52a",2,"P39902-003","H3990201",2,3,12,,1,24,98,11,1993,5
"e1c29cfcafa642d9b32b5fdf8b73e52a",3,"P39902-004","H3990201",1,3,12,,1,20,3,7,1997,5
"e1c29cfcafa642d9b32b5fdf8b73e52a",4,"P39902-005","H3990201",1,3,12,,1,18,9,10,1999,5
"e1c29cfcafa642d9b32b5fdf8b73e52a",5,"P39902-006","H3990201",2,3,10,15,4,15,15,2,2003,5
"e1c29cfcafa642d9b32b5fdf8b73e52a",6,"P39902-007","H3990201",1,3,12,,1,12,5,6,2006,5
"e1c29cfcafa642d9b32b5fdf8b73e52a",7,"P39902-008","H3990201",2,3,12,,1,7,11,1,2011,
"e1c29cfcafa642d9b32b5fdf8b73e52a",8,"P39902-009","H3990201",2,3,12,,1,5,15,5,2013,
"e1c29cfcafa642d9b32b5fdf8b73e52a",9,"P39902-010","H3990201",,,,,,,,,,
"e1c29cfcafa642d9b32b5fdf8b73e52a",10,"P39902-011","H3990201",1,8,12,,1,18,98,4,2000,5
"e1c29cfcafa642d9b32b5fdf8b73e52a",11,"P39902-012","H3990201",2,8,12,,1,12,98,2,2006,5
"e1c29cfcafa642d9b32b5fdf8b73e52a",12,,"H3990201",2,3,12,,1,1,3,11,2016,
"e1c29cfcafa642d9b32b5fdf8b73e52a",13,,"H3990201",2,4,1,1,1,0,23,4,2018,
"e1c560eeec8a44db9bacd54384f303d2",1,"P36907-001","H3690701",1,1,12,,1,73,98,3,1945,1
"e1c560eeec8a44db9bacd54384f303d2",2,"P36907-002","H3690701",2,2,12,,1,64,98,98,1954,1
"e1c560eeec8a44db9bacd54384f303d2",3,"P36907-003","H3690701",1,4,12,,1,14,98,10,2003,5
"e1c567a7ae264f14a3cbdbab543f5438",1,"P33901-001","H3390101",1,1,12,,1,29,14,2,1989,1
"e1c567a7ae264f14a3cbdbab543f5438",2,"P33901-002","H3390101",2,2,12,,1,24,98,98,1994,1
"e1c567a7ae264f14a3cbdbab543f5438",3,"P33901-004","H3390101",2,3,12,,1,3,12,5,2014,
"e1c567a7ae264f14a3cbdbab543f5438",4,"P33901-005","H3390101",2,3,12,,1,2,5,7,2015,
"e1c567a7ae264f14a3cbdbab543f5438",5,,"H3390101",1,3,12,,1,9,98,98,2009,
"e1c567a7ae264f14a3cbdbab543f5438",6,,"H3390101",2,3,12,,1,8,98,98,2010,
"e1c567a7ae264f14a3cbdbab543f5438",7,,"H3390101",1,3,12,,1,6,98,98,2012,
"e1c8ac42f5664fc9bf58c4c280d54b03",1,"P26308-001","H2630801",1,1,12,,1,34,98,98,1984,1
"e1c8ac42f5664fc9bf58c4c280d54b03",2,"P26308-002","H2630801",,,,,,,,,,
"e1c8ac42f5664fc9bf58c4c280d54b03",3,"P26308-004","H2630801",,,,,,,,,,
"e1c8ac42f5664fc9bf58c4c280d54b03",4,"P26308-005","H2630801",,,,,,,,,,
"e1c8ac42f5664fc9bf58c4c280d54b03",5,"P26308-006","H2630801",,,,,,,,,,
"e1c8ac42f5664fc9bf58c4c280d54b03",6,,"H2630801",2,2,10,8,1,20,98,98,1998,1
"e2013aac5b524a18a19b18e149a3833c",1,"P16405-001","H1640501",1,1,12,,1,54,98,98,1964,1
"e2013aac5b524a18a19b18e149a3833c",2,"P16405-002","H1640501",2,2,12,,1,43,98,98,1975,1
"e213fc6fe4c84b7fb888fd3c4e554cce",1,"P40008-001","H4000801",1,1,12,,1,39,10,2,1979,1
"e213fc6fe4c84b7fb888fd3c4e554cce",2,"P40008-002","H4000801",2,2,12,,1,36,4,3,1982,1
"e213fc6fe4c84b7fb888fd3c4e554cce",3,"P40008-003","H4000801",1,3,12,,2,11,15,4,2007,5
"e213fc6fe4c84b7fb888fd3c4e554cce",4,"P40008-004","H4000801",2,3,12,,1,7,9,6,2011,
"e213fc6fe4c84b7fb888fd3c4e554cce",5,"P40008-005","H4000801",1,3,12,,1,5,11,6,2013,
"e213fc6fe4c84b7fb888fd3c4e554cce",6,,"H4000801",2,3,12,,1,3,18,7,2015,
"e213fc6fe4c84b7fb888fd3c4e554cce",7,,"H4000801",1,3,12,,1,0,4,12,2018,
"e2242b1b51574172bc40d1f5a3ff76d5",1,,"H3051103",2,1,12,,1,30,15,11,1988,1
"e2242b1b51574172bc40d1f5a3ff76d5",2,,"H3051103",2,3,12,,1,4,15,5,2014,
"e2242b1b51574172bc40d1f5a3ff76d5",3,,"H3051103",1,3,12,,1,3,10,12,2015,
"e23a93ebb6464f189985afe1689f4c2d",1,"P11011-001","H1101101",1,2,3,16,5,,,,,
"e23a93ebb6464f189985afe1689f4c2d",2,"P11011-002","H1101101",2,1,12,,1,45,27,3,1973,2
"e23a93ebb6464f189985afe1689f4c2d",3,"P11011-004","H1101101",,,,,,,,,,
"e23a93ebb6464f189985afe1689f4c2d",4,"P11011-005","H1101101",2,3,5,13,4,27,16,9,1991,5
"e23a93ebb6464f189985afe1689f4c2d",5,"P11011-006","H1101101",2,3,4,15,4,23,12,3,1995,5
"e23a93ebb6464f189985afe1689f4c2d",6,"P11011-008","H1101101",2,3,4,15,3,18,28,2,2000,5
"e23a93ebb6464f189985afe1689f4c2d",7,"P11011-009","H1101101",2,3,4,15,3,16,4,3,2002,5
"e23a93ebb6464f189985afe1689f4c2d",8,"P11011-010","H1101101",1,3,4,15,4,12,23,1,2006,5
"e23a93ebb6464f189985afe1689f4c2d",9,"P11011-022","H1101101",,,,,,,,,,
"e23a93ebb6464f189985afe1689f4c2d",10,"P11011-023","H1101101",,,,,,,,,,
"e2414d8e3499478d9b5e39b9396c02bf",1,"P36501-003","H3650101",2,1,12,,1,33,98,98,1985,3
"e2414d8e3499478d9b5e39b9396c02bf",2,"P36501-005","H3650101",2,3,5,6,2,16,3,2,2002,5
"e2414d8e3499478d9b5e39b9396c02bf",3,"P36501-006","H3650101",1,3,5,15,2,15,27,9,2003,5
"e2414d8e3499478d9b5e39b9396c02bf",4,"P36501-007","H3650101",1,3,4,15,2,13,1,1,2005,5
"e2414d8e3499478d9b5e39b9396c02bf",5,"P36501-008","H3650101",,,,,,,,,,
"e2414d8e3499478d9b5e39b9396c02bf",6,"P36501-009","H3650101",1,3,4,15,4,8,17,4,2010,
"e2414d8e3499478d9b5e39b9396c02bf",7,"P36501-010","H3650101",,,,,,,,,,
"e2414d8e3499478d9b5e39b9396c02bf",8,,"H3650101",1,3,12,,1,2,30,11,2016,
"e2414d8e3499478d9b5e39b9396c02bf",9,,"H3650101",,,,,,,,,,
"e2414d8e3499478d9b5e39b9396c02bf",10,,"H3650101",,,,,,,,,,
"e2414d8e3499478d9b5e39b9396c02bf",11,,"H3650101",,,,,,,,,,
"e2414d8e3499478d9b5e39b9396c02bf",12,,"H3650101",,,,,,,,,,
"e248935b902247b4896b90baab465344",1,"P13309-001","H1330901",1,1,12,,1,54,2,4,1964,1
"e248935b902247b4896b90baab465344",2,"P13309-002","H1330901",2,2,12,,1,43,98,98,1975,1
"e248935b902247b4896b90baab465344",3,"P13309-003","H1330901",,,,,,,,,,
"e248935b902247b4896b90baab465344",4,"P13309-012","H1330901",2,7,12,,1,10,98,12,2007,5
"e248935b902247b4896b90baab465344",5,,"H1330901",,,,,,,,,,
"e248935b902247b4896b90baab465344",6,,"H1330901",,,,,,,,,,
"e248935b902247b4896b90baab465344",7,,"H1330901",2,8,12,,1,8,98,7,2010,
"e248935b902247b4896b90baab465344",8,,"H1330901",,,,,,,,,,
"e2566b933e73447baa3dc30ee28ed2bd",1,"P36209-002","H3620901",2,1,12,,1,50,27,11,1967,3
"e2566b933e73447baa3dc30ee28ed2bd",2,"P36209-003","H3620901",2,6,12,,2,63,13,3,1954,3
"e2566b933e73447baa3dc30ee28ed2bd",3,"P36209-004","H3620901",,,,,,,,,,
"e2566b933e73447baa3dc30ee28ed2bd",4,"P36209-005","H3620901",2,3,12,,1,28,30,7,1989,3
"e2566b933e73447baa3dc30ee28ed2bd",5,"P36209-006","H3620901",2,3,12,,2,26,21,7,1991,5
"e2566b933e73447baa3dc30ee28ed2bd",6,"P36209-007","H3620901",2,3,12,,1,21,16,2,1997,5
"e2566b933e73447baa3dc30ee28ed2bd",7,"P36209-008","H3620901",,,,,,,,,,
"e2566b933e73447baa3dc30ee28ed2bd",8,"P36209-009","H3620901",2,3,10,15,2,16,30,8,2001,5
"e2566b933e73447baa3dc30ee28ed2bd",9,"P36209-010","H3620901",2,3,12,,1,13,12,5,2004,5
"e2566b933e73447baa3dc30ee28ed2bd",10,"P36209-011","H3620901",2,4,12,,1,8,18,1,2010,
"e2566b933e73447baa3dc30ee28ed2bd",11,"P36209-013","H3620901",,,,,,,,,,
"e2566b933e73447baa3dc30ee28ed2bd",12,"P36209-014","H3620901",1,4,12,,1,12,98,98,2006,5
"e2566b933e73447baa3dc30ee28ed2bd",13,,"H3620901",2,4,12,,1,2,98,11,2015,
"e2566b933e73447baa3dc30ee28ed2bd",14,,"H3620901",1,4,9,1,1,0,17,5,2017,
"e265214e5afd4a3a89ef8be8c09be926",1,"P13203-002","H1320301",,,,,,,,,,
"e265214e5afd4a3a89ef8be8c09be926",2,"P13203-003","H1320301",,,,,,,,,,
"e265214e5afd4a3a89ef8be8c09be926",3,"P13203-004","H1320301",1,7,12,,3,15,25,6,2003,5
"e265214e5afd4a3a89ef8be8c09be926",4,"P13203-005","H1320301",2,1,12,,1,59,98,11,1959,3
"e265214e5afd4a3a89ef8be8c09be926",5,,"H1320301",2,6,12,,1,43,98,10,1975,3
"e265214e5afd4a3a89ef8be8c09be926",6,,"H1320301",2,4,12,,2,8,98,98,2010,
"e265214e5afd4a3a89ef8be8c09be926",7,,"H1320301",2,6,4,6,1,49,98,98,1969,3
"e27e58e97ccb4c6d9fdcc44e9f188179",1,"P18306-003","H1830602",,,,,,,,,,
"e27e58e97ccb4c6d9fdcc44e9f188179",2,,"H1830602",2,3,12,,1,2,15,2,2016,
"e27e58e97ccb4c6d9fdcc44e9f188179",3,,"H1830602",1,1,12,,1,24,30,9,1993,1
"e27e58e97ccb4c6d9fdcc44e9f188179",4,,"H1830602",2,2,8,8,1,16,3,6,2002,1
"e29b9474331b4519af19406881a28279",1,"P23906-002","H2390601",2,1,12,,1,31,17,7,1987,1
"e29b9474331b4519af19406881a28279",2,"P23906-003","H2390601",,,,,,,,,,
"e29b9474331b4519af19406881a28279",3,"P23906-007","H2390601",2,3,6,6,1,10,18,7,2008,5
"e29b9474331b4519af19406881a28279",4,"P23906-009","H2390601",2,3,12,,1,7,26,6,2011,
"e29b9474331b4519af19406881a28279",5,,"H2390601",1,2,3,8,2,44,98,98,1974,1
"e2e83a80956e4ab1af3fe81a56f8f8a8",1,"P35703-001","H3570301",1,1,12,,1,35,9,9,1982,1
"e2e83a80956e4ab1af3fe81a56f8f8a8",2,"P35703-002","H3570301",2,2,12,,1,32,24,3,1986,1
"e2e83a80956e4ab1af3fe81a56f8f8a8",3,"P35703-004","H3570301",1,3,8,15,4,15,9,4,2003,5
"e2e83a80956e4ab1af3fe81a56f8f8a8",4,"P35703-005","H3570301",1,3,8,15,4,12,5,10,2005,5
"e2e83a80956e4ab1af3fe81a56f8f8a8",5,"P35703-006","H3570301",2,3,12,,1,9,23,6,2008,
"e2e83a80956e4ab1af3fe81a56f8f8a8",6,"P35703-007","H3570301",2,3,12,,1,7,25,5,2011,
"e324531fdb304adda51bf00d933d0fc8",1,"P23506-008","H2350602",,,,,,,,,,
"e324531fdb304adda51bf00d933d0fc8",2,"P23506-015","H2350602",1,1,12,,1,40,98,98,1978,3
"e324531fdb304adda51bf00d933d0fc8",3,"P23506-016","H2350602",,,,,,,,,,
"e326ec2ec92640c6891a66ae99195a02",1,"P10704-009","H1070402",,,,,,,,,,
"e326ec2ec92640c6891a66ae99195a02",2,"P10704-021","H1070402",2,1,12,,1,49,3,9,1968,3
"e326ec2ec92640c6891a66ae99195a02",3,"P10704-022","H1070402",,,,,,,,,,
"e326ec2ec92640c6891a66ae99195a02",4,"P10704-023","H1070402",2,4,12,,1,13,98,98,2005,5
"e326ec2ec92640c6891a66ae99195a02",5,"P10704-025","H1070402",2,4,12,,1,5,98,98,2013,
"e326ec2ec92640c6891a66ae99195a02",6,,"H1070402",1,3,12,,1,14,98,98,2004,5
"e35e291410e3429e8030fc8a5cbec470",1,,"H1801201",1,3,0,13,7,,,,,
"e35e291410e3429e8030fc8a5cbec470",2,,"H1801201",2,3,0,13,6,,,,,
"e35e291410e3429e8030fc8a5cbec470",3,,"H1801201",2,7,0,13,7,,,,,
"e35e291410e3429e8030fc8a5cbec470",4,,"H1801201",2,3,0,13,6,,,,,
"e35e291410e3429e8030fc8a5cbec470",5,,"H1801201",2,1,12,,1,48,98,98,1971,4
"e378fe587e7b4d6c9d64b0a28ea8e930",1,"P13104-002","H1310401",2,1,12,,1,33,26,12,1984,2
"e378fe587e7b4d6c9d64b0a28ea8e930",2,"P13104-003","H1310401",2,3,4,15,4,14,1,9,2003,5
"e378fe587e7b4d6c9d64b0a28ea8e930",3,"P13104-004","H1310401",2,3,4,15,4,12,19,2,2006,5
"e378fe587e7b4d6c9d64b0a28ea8e930",4,"P13104-005","H1310401",1,3,12,,1,10,19,6,2008,5
"e378fe587e7b4d6c9d64b0a28ea8e930",5,"P13104-006","H1310401",1,3,12,,1,10,17,6,2008,5
"e378fe587e7b4d6c9d64b0a28ea8e930",6,"P13104-009","H1310401",1,3,12,,1,7,3,12,2010,
"e378fe587e7b4d6c9d64b0a28ea8e930",7,,"H1310401",2,3,12,,1,2,7,5,2016,
"e3ac4aba59bf4669a6c43e9620ed61a0",1,"P07502-013","H0750208",2,2,12,,1,25,98,1,1993,1
"e3ac4aba59bf4669a6c43e9620ed61a0",2,"P07502-017","H0750208",,,,,,,,,,
"e3ac4aba59bf4669a6c43e9620ed61a0",3,"P07502-040","H0750208",1,1,9,12,1,32,98,98,1986,1
"e3ac4aba59bf4669a6c43e9620ed61a0",4,"P07502-041","H0750208",1,3,12,,1,3,28,2,2015,
"e3ac4aba59bf4669a6c43e9620ed61a0",5,,"H0750208",1,3,12,,1,1,7,9,2016,
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",1,"P28807-001","H2880701",1,1,12,,1,39,23,5,1978,1
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",2,"P28807-003","H2880701",2,3,12,,1,12,28,2,2006,5
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",3,,"H2880701",,,,,,,,,,
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",4,,"H2880701",2,3,12,,1,6,22,4,2012,
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",5,,"H2880701",2,3,12,,1,8,10,7,2009,
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",6,,"H2880701",,,,,,,,,,
"e3c060204eb444b8beb47f9a8d14f4be",1,"P40803-001","H4080301",,,,,,,,,,
"e3c060204eb444b8beb47f9a8d14f4be",2,"P40803-002","H4080301",2,1,12,,1,33,10,1,1986,1
"e3c060204eb444b8beb47f9a8d14f4be",3,"P40803-003","H4080301",,,,,,,,,,
"e3c060204eb444b8beb47f9a8d14f4be",4,"P40803-004","H4080301",2,3,12,,1,5,4,1,2014,
"e3c060204eb444b8beb47f9a8d14f4be",5,,"H4080301",1,3,12,,1,3,10,10,2015,
"e3c060204eb444b8beb47f9a8d14f4be",6,,"H4080301",1,3,3,1,1,0,30,9,2018,
"e3c2934f05fe4246ace1a3fcead8e23c",1,"P35801-001","H3580101",1,1,12,,1,29,13,3,1989,1
"e3c2934f05fe4246ace1a3fcead8e23c",2,"P35801-002","H3580101",2,2,12,,1,23,98,98,1995,1
"e3c2934f05fe4246ace1a3fcead8e23c",3,"P35801-003","H3580101",2,3,12,,1,6,24,9,2011,
"e3c2934f05fe4246ace1a3fcead8e23c",4,"P35801-004","H3580101",2,3,6,15,4,5,3,3,2013,
"e3c2934f05fe4246ace1a3fcead8e23c",5,"P35801-005","H3580101",2,3,12,,1,3,18,2,2015,
"e3c2934f05fe4246ace1a3fcead8e23c",6,,"H3580101",1,3,12,,1,1,8,3,2017,
"e3cb8e87324b48e7948a4c92de4e6428",1,"P20009-001","H2000901",1,1,12,,1,56,98,9,1962,1
"e3cb8e87324b48e7948a4c92de4e6428",2,"P20009-002","H2000901",2,2,12,,1,50,98,98,1968,1
"e3cb8e87324b48e7948a4c92de4e6428",3,"P20009-003","H2000901",,,,,,,,,,
"e3cb8e87324b48e7948a4c92de4e6428",4,"P20009-005","H2000901",,,,,,,,,,
"e3cb8e87324b48e7948a4c92de4e6428",5,"P20009-007","H2000901",2,3,12,,2,18,31,10,2000,5
"e3cb8e87324b48e7948a4c92de4e6428",6,"P20009-008","H2000901",1,3,12,,1,14,17,4,2004,5
"e3cb8e87324b48e7948a4c92de4e6428",7,"P20009-009","H2000901",1,3,12,,1,11,17,10,2007,5
"e3cb8e87324b48e7948a4c92de4e6428",8,"P20009-010","H2000901",1,3,12,,2,5,1,6,2013,
"e3df4ed81b844647a2785705089efa3d",1,"P21509-001","H2150901",2,1,12,,1,44,98,98,1974,2
"e3df4ed81b844647a2785705089efa3d",2,"P21509-002","H2150901",,,,,,,,,,
"e3df4ed81b844647a2785705089efa3d",3,"P21509-003","H2150901",2,3,12,,1,17,98,98,2001,5
"e3df4ed81b844647a2785705089efa3d",4,"P21509-004","H2150901",,,,,,,,,,
"e3df4ed81b844647a2785705089efa3d",5,"P21509-005","H2150901",1,3,12,,1,9,98,98,2009,
"e3df4ed81b844647a2785705089efa3d",6,"P21509-007","H2150901",2,3,12,,1,6,98,98,2012,
"e3df4ed81b844647a2785705089efa3d",7,,"H2150901",2,5,12,,1,71,98,98,1947,2
"e3f0203d68b64cad97f8f4318b1ba9ce",1,"P37803-001","H3780301",1,1,12,,1,28,98,98,1990,1
"e3f0203d68b64cad97f8f4318b1ba9ce",2,,"H3780301",2,2,12,,1,27,98,98,1991,1
"e3f0203d68b64cad97f8f4318b1ba9ce",3,,"H3780301",1,3,12,,1,2,14,10,2015,
"e3f0203d68b64cad97f8f4318b1ba9ce",4,,"H3780301",2,3,12,,1,1,26,5,2017,
"e3fcb32bee474c48b3e89743f9d5b5da",1,"P08811-001","H0881101",1,1,12,,1,65,98,98,1953,1
"e3fcb32bee474c48b3e89743f9d5b5da",2,"P08811-002","H0881101",2,2,12,,1,56,98,98,1962,1
"e3fcb32bee474c48b3e89743f9d5b5da",3,"P08811-005","H0881101",2,3,4,12,6,,,,,
"e3fcb32bee474c48b3e89743f9d5b5da",4,"P08811-006","H0881101",1,3,12,,1,21,26,10,1997,5
"e3fcb32bee474c48b3e89743f9d5b5da",5,"P08811-007","H0881101",1,3,12,,4,18,3,9,2000,5
"e3fcb32bee474c48b3e89743f9d5b5da",6,"P08811-010","H0881101",1,4,12,,1,7,98,98,2011,
"e3fcb32bee474c48b3e89743f9d5b5da",7,"P08811-011","H0881101",2,4,12,,1,7,98,98,2011,
"e3fcb32bee474c48b3e89743f9d5b5da",8,"P08811-012","H0881101",2,4,12,,1,6,98,98,2012,
"e3fcb32bee474c48b3e89743f9d5b5da",9,,"H0881101",2,4,12,,1,3,27,1,2015,
"e3fcb32bee474c48b3e89743f9d5b5da",10,,"H0881101",1,4,10,6,1,9,98,98,2009,
"e3ff9af97d8a4e8c9263bf65f4579d3c",1,"P26012-001","H2601201",1,1,12,,1,30,98,98,1988,1
"e3ff9af97d8a4e8c9263bf65f4579d3c",2,"P26012-002","H2601201",,,,,,,,,,
"e3ff9af97d8a4e8c9263bf65f4579d3c",3,"P26012-003","H2601201",2,6,7,15,4,21,98,98,1997,5
"e3ff9af97d8a4e8c9263bf65f4579d3c",4,"P26012-004","H2601201",2,6,12,,1,27,98,6,1991,5
"e3ff9af97d8a4e8c9263bf65f4579d3c",5,"P26012-005","H2601201",2,5,12,,1,50,98,98,1968,3
"e3ff9af97d8a4e8c9263bf65f4579d3c",6,"P26012-006","H2601201",,,,,,,,,,
"e3ff9af97d8a4e8c9263bf65f4579d3c",7,"P26012-007","H2601201",2,2,12,,1,29,18,9,1989,1
"e3ff9af97d8a4e8c9263bf65f4579d3c",8,"P26012-008","H2601201",1,3,12,,1,9,18,1,2009,
"e3ff9af97d8a4e8c9263bf65f4579d3c",9,"P26012-009","H2601201",1,3,12,,1,7,1,6,2011,
"e3ff9af97d8a4e8c9263bf65f4579d3c",10,"P26012-010","H2601201",,,,,,,,,,
"e3ff9af97d8a4e8c9263bf65f4579d3c",11,"P26012-011","H2601201",,,,,,,,,,
"e3ff9af97d8a4e8c9263bf65f4579d3c",12,"P26012-012","H2601201",,,,,,,,,,
"e3ff9af97d8a4e8c9263bf65f4579d3c",13,"P26012-014","H2601201",2,3,12,,1,5,24,8,2013,
"e3ff9af97d8a4e8c9263bf65f4579d3c",14,,"H2601201",1,3,12,,1,3,9,9,2015,
"e3ff9af97d8a4e8c9263bf65f4579d3c",15,,"H2601201",1,7,12,,1,5,26,12,2012,
"e4033d492e3c416588f2beaa9e61dc2b",1,"P37804-001","H3780401",2,1,12,,1,79,98,98,1939,4
"e4033d492e3c416588f2beaa9e61dc2b",2,"P37804-002","H3780401",,,,,,,,,,
"e4033d492e3c416588f2beaa9e61dc2b",3,"P37804-003","H3780401",2,4,12,,1,20,14,7,1998,5
"e4033d492e3c416588f2beaa9e61dc2b",4,"P37804-004","H3780401",,,,,,,,,,
"e4033d492e3c416588f2beaa9e61dc2b",5,,"H3780401",2,4,12,,1,14,98,6,2004,5
