"hhid","h9q01","h9q02","h9q24a","h9q24b","h9q26","h9q25","h9q27","h9q28","h9q29","h9q30_1","h9q30a","h9q30b","h9q30c","h9q30d","h9q31","h9q32a","h9q32b","h9q32c","h9q33","h9q34","h9q35","h9q36","h9q37","h9q38","h9q03","h9q04","h9q05","h9q06","h9q07","h9q08","h9q09a","h9q09b","h9q10","h9q11","h9q12","h9q13","h9q14","h9q15","h9q15_1","h9q15_2","h9q15_3","s915_4","h9q15_5","h9q16","h9q17","h9q22","h9q22a","h9q22b","h9q23","h9_respondent","dwellingVisit"
"088d7d7eb37b4683b391bf34b48482d2",10,10,4,5000,2,1989,1,3,,,,,,,2,,,,6,2,,1,,7000000,1,10,16,13,16,6,30,2,0.5,2,1,8,12000,12,,,,,20,8,2,22,2,,1,2,1
"088fd07aa1784231a7b800bf54b769fd",10,10,3,1,2,1963,2,3,,,,,,,2,,,,1,2,,1,,600000,1,10,16,14,12,6,20,5,0.2,1,2,,,12,,,,,10,1,4,23,1,2,1,1,1
"089f1c1e30d94938ad4a28294030f670",10,10,4,5000,1,1993,2,3,,,,,,,1,96,,,1,2,,1,,40000000,6,10,12,13,21,,,,,0,2,,,,,,,,100,1,2,22,2,,3,2,1
"08a622bfb26f4199bde601e058ccf58d",16,10,3,0,2,2013,1,3,,,,,,,2,,,,1,2,,1,,500000,1,15,16,14,17,6,90,5,5,5,2,,,10,2,4,,1,20,2,4,95,,,,1,1
"08e85672338a4515b2a6ab61f4c5c32d",10,10,4,2800,2,2015,2,3,,,,,,,2,,,,2,2,,1,,3000000,2,10,16,14,96,1,90,5,2.5,4,2,,,10,1,3,,1,40,2,1,23,2,,2,1,1
"08f5b8dae9774128b354032393f6d40f",10,10,1,30,2,2012,1,3,,,,,,,2,,,,6,2,,1,,1500000,1,10,14,14,15,,30,5,0.5,60,2,,,10,1,,,1,60,1,4,23,2,,1,2,1
"08fbc3b8e815467dbc0727e5da6aa1c7",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,15,,30,5,5,2,2,,,10,1,,,1,20,8,4,22,2,,1,1,1
"08fecb64841f493c87c3c24f97d3b1f0",10,10,1,3750,1,2002,2,3,,,,,,,1,3,,,2,2,,1,,5000000,3,10,14,14,12,2,40,5,0.5,5,1,2,5000,10,3,7,,1,120,2,4,23,2,,1,3,1
"090f972306904a6d8a21853b2415b8e6",10,10,1,113,2,1983,1,3,,,,,,,2,,,,2,2,,1,,3000000,1,15,12,14,14,2,10,20,0.3,4,1,2,2000,10,2,3,4,1,40,1,4,23,1,3,1,2,1
"0912933b0f25409293f4ba5329e9fc83",10,10,1,2800,3,2007,96,3,,,,,,,2,,,,6,2,,1,,20000000,1,10,12,13,15,,20,2,0.2,3,2,,,10,1,,,1,5,1,4,22,1,3,1,1,1
"091517b1a65147a7a3aa3b6c93500495",10,10,1,96,2,1995,1,3,,,,,,,2,,,,1,2,,1,,1800000,3,15,14,14,16,2,45,30,1,10,1,2,2000,10,2,4,,1,100,1,4,23,2,,1,1,1
"091931736aa74c1c900335dad7a3f709",10,10,3,10,2,2008,1,3,,,,,,,2,,,,2,2,,1,,34000000,2,10,12,14,15,,40,1,0.7,5,1,2,1000,10,1,,,2,60,1,4,23,1,1,1,1,1
"093cbecd77b441179f3704a9d5bb4367",10,10,1,200,1,1978,1,3,,,,,,,1,3,,,1,2,,1,,5000000,3,10,16,14,15,,60,15,0.5,3,2,,,10,2,3,,1,60,1,4,23,2,,1,1,1
"09864be193f04de1a1c62f8e2e3fb3f5",10,16,,,,,,,,,,,,,,,,,,,,,,,3,15,14,14,12,6,4,5,0.1,10,1,1,25000,10,1,,,1,120,1,4,23,1,2,1,1,1
"09b2599428504211a28805728ba84135",15,15,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,2,2,5,0,3,2,,,10,1,3,,1,60,2,1,23,1,10,1,1,1
"09b8b362e25d4e57a13012b8d3b6c86e",11,11,,,,,,,,,,,,,,,,,,,,,,,1,10,12,14,12,6,5,3,0.1,1,1,1,12000,10,1,,,1,40,1,1,22,1,1,1,1,2
"09c9f51b98214abca30f1cc1accd7cb9",10,10,3,1,2,1975,1,3,,,,,,,2,,,,2,2,,1,,15000000,6,10,12,13,14,96,30,10,1,20,1,2,2000,10,7,8,9,2,120,1,4,21,1,2,3,3,1
"09f959c903de48f1a7656b5f988d01fe",10,10,4,5000,2,1987,1,3,,,,,,,2,,,,2,1,4,4,4,50000000,1,10,11,14,16,6,35,1,1.6,3,1,1,30000,13,,,,,40,8,2,22,2,,1,1,1
"0a10dc04657a4e418e9ef68e0039d141",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,1,0.2,0,1,1,3000,10,1,,,1,20,8,2,22,1,4,1,1,1
"0a1d569220474ae5a850ea9ffecd7397",10,10,1,103,2,1962,1,3,,,,,,,2,,,,2,2,,1,,500000,2,10,12,13,15,,20,30,0.4,5,2,,,14,,,,,40,1,4,23,2,,1,1,1
"0a33bbb4716e43918e2dcb131f616aff",10,10,4,1500,1,2013,2,3,,,,,,,2,,,,2,2,,1,,3000000,2,10,16,14,17,1,20,5,0.2,3,2,,,10,2,3,,1,40,2,4,23,2,,1,2,1
"0a7ad005a1834427a7cf9fd9bad27bbc",10,10,1,3000,1,2013,4,96,2013,1,1,,,,1,3,,,6,2,,1,,40000000,1,10,12,13,12,6,10,2,0.3,40,1,1,6000,10,1,,,1,40,8,2,22,2,,1,1,1
"0aa32d2b402845b9acdd93f36a957e2a",10,10,1,15,2,1980,1,3,,,,,,,2,,,,6,2,,1,,2000000,2,10,16,14,12,6,6,2,0.2,3,1,1,1500,10,2,,,1,20,2,4,23,1,1,1,2,1
"0aa52ee740e54bc18a97dea9206c4dfb",10,10,4,5000,1,1999,1,3,,,,,,,1,3,,,1,2,,1,,6000000,2,10,12,14,16,6,15,2,1,10,2,,,10,2,5,,1,40,2,2,23,2,,1,1,1
"0aa8447688704ee98df9240ef335054a",15,15,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,5,0.2,3,1,1,9000,10,2,,,1,60,1,2,22,1,3,1,2,2
"0aaa3c3864af4ed5976f59eea475f982",10,10,3,0,2,2002,1,3,,,,,,,2,,,,2,2,,1,,500000,3,10,12,14,15,,25,10,1,15,2,,,10,2,3,,1,80,2,4,23,1,5,1,1,1
"0ab0754b5398494b863f05891f237892",10,10,4,2500,2,2010,1,3,,,,,,,2,,,,2,2,,1,,5000000,2,15,14,14,14,2,10,60,0.5,2,1,2,3000,10,2,,,1,120,1,4,23,1,1,1,2,1
"0ab702b9c7c04f3786e3af7ff5949cc1",10,10,4,1400,1,2005,2,3,,,,,,,2,,,,1,2,,1,,35000000,1,10,12,14,12,1,3,1,0.1,6,1,1,5000,10,1,6,,1,40,8,2,22,2,,1,1,1
"0acc53ebc8a949bf941e1a2caf689d21",15,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,16,12,6,10,5,0.1,2,1,1,5000,10,1,,,1,20,1,2,12,1,3,1,1,2
"0af10a2d6b914d418b2b5b671d12d653",16,10,4,100,2,2011,1,3,,,,,,,2,,,,1,2,,1,,500000,2,15,14,14,14,96,10,4,0.3,20,2,,,10,2,4,5,1,100,1,4,23,1,2,1,1,1
"0b3b982602d04173ad3b1e70959cbfd3",10,12,,,,,,,,,,,,,,,,,,,,,,,3,10,12,13,12,5,15,10,0.4,5,2,,,10,4,6,,2,100,2,2,22,2,,3,1,1
"0b579d265ed34359a56af2f15ae4d081",10,10,4,1500,1,2015,3,2,2015,2,,,,,2,,,,2,2,,1,,45000000,2,10,12,13,12,2,5,1,0.09,1,1,8,15000,10,1,5,,1,40,2,4,23,2,,1,2,1
"0b5d1c5449044517bcce04bac511725e",16,10,1,80,2,2014,1,3,,,,,,,2,,,,2,2,,1,,2000000,2,15,14,14,14,96,1,4,0.001,5,2,,,10,5,7,,1,60,1,4,23,1,1,1,1,1
"0b5f5af0b2464b878ac5c214e294cf3b",16,10,4,25,2,2010,1,3,,,,,,,2,,,,6,2,,1,,150000,1,15,16,14,14,96,20,5,0.3,5,2,,,10,2,3,,1,40,2,4,95,,,,1,1
"0b95a1e8ac1f432da2425f0e135e45c0",10,10,4,3500,2,1963,1,3,,,,,,,2,,,,6,2,,1,,20000000,3,10,16,13,11,,,,,4,1,1,6000,,,,,,40,1,1,22,2,,3,2,1
"0ba00f819c6a456f90b6b9ddca903379",10,10,4,50,1,2018,1,3,,,,,,,1,96,,,2,2,,1,,850000,1,10,16,14,14,1,60,15,1.5,2,1,2,500,10,1,2,,1,40,1,4,23,1,1,1,1,2
"0ba4bc0924e449f6b395dae115acc723",10,15,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,15,,3,4,0.1,1,2,,,10,1,2,,1,40,2,4,23,1,1,1,1,2
"0babe31ce3494a9691168727050eb752",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,3,1,0.1,3,1,1,10000,10,1,,,1,20,8,2,21,1,5,1,2,1
"0bc5ec21008a47488be5243e01553a26",10,10,4,340,1,2000,1,3,,,,,,,2,,,,2,2,,1,,700000,1,10,16,14,16,6,60,60,1,5,2,,,10,1,2,,1,60,2,2,23,2,,1,2,1
"0bcc7f6fcdc64e7f925c80713a7d5db4",16,10,4,60,2,2016,1,3,,,,,,,2,,,,2,2,,1,,3000000,1,15,14,14,14,96,40,30,1,10,1,2,2000,10,1,,,1,60,1,4,23,1,2,1,1,1
"0c0509871b5f4941aac4d7f09d0451bf",15,12,,,,,,,,,,,,,,,,,,,,,,,1,10,11,13,11,,,,,2,2,,,,,,,,40,2,4,22,1,3,1,1,1
"0c22a7dbc0cb4cbea89c01a94b82c7e1",11,10,1,600,1,2007,1,3,,,,,,,1,3,,,2,2,,1,,40000000,3,10,12,13,14,2,15,10,0.3,2,1,2,2000,10,1,2,,2,100,2,4,23,1,1,1,4,1
"0c4001e96413427da9ec508f97d215bc",16,10,4,200,2,2009,1,3,,,,,,,2,,,,2,2,,1,,1500000,1,15,14,14,16,1,20,3,0.5,10,2,,,10,1,,,1,100,1,4,23,2,,1,4,1
"0c496dcf23954cbba6f1ab6830c998fb",10,10,4,5000,1,2014,2,3,,,,,,,1,96,,,5,2,,1,,2000000,2,10,16,14,15,,20,5,0.3,3,2,,,10,1,2,,1,40,2,2,23,2,,1,1,1
"0c4a4cf0e7ea4067b33aaa955c36715f",10,10,3,0,2,2005,1,3,,,,,,,2,,,,2,2,,1,,6000000,3,15,14,14,14,6,15,5,1,20,2,,,10,3,4,7,2,100,1,4,95,,,,1,1
"0c6412b6bb304caab71edeea852ef471",10,10,1,80,1,2012,1,3,,,,,,,2,,,,1,2,,1,,5000000,2,10,16,14,20,,10,5,0.5,2,2,,,10,4,,,1,40,2,2,23,2,,1,1,1
"0c818a61c1164978a7d822e925de9e03",10,10,4,280,2,2003,1,3,,,,,,,2,,,,6,2,,1,,3000000,3,10,11,13,14,6,20,15,0.2,10,2,,,10,2,6,7,2,120,1,4,22,1,4,1,3,1
"0ca9880b3e5a43ee9ec44c9863b2f236",10,10,4,5000,2,1996,2,3,,,,,,,1,1,,,6,2,,1,,15000000,3,10,16,13,14,1,40,5,1,5,2,,,10,3,4,6,1,80,2,2,23,2,,2,1,1
"0cac75ed84684d18b700549a520c0f1f",16,10,3,0,2,2012,1,3,,,,,,,2,,,,2,2,,1,,500000,2,15,16,14,14,96,30,10,2,20,2,,,10,3,4,5,1,60,1,4,95,,,,3,1
"0cceefffc29f4817b783a8cd577393d7",10,10,3,0,2,1963,2,3,,,,,,,1,1,,,2,2,,1,,11000000,3,10,12,14,15,,12,2,0.3,2,2,,,10,4,7,,1,40,2,2,23,2,,1,4,1
"0cd035c06c3647fab7f198d760f73e98",10,10,1,1500,2,1970,1,3,,,,,,,2,,,,2,2,,1,,1200000,1,10,12,13,15,,15,5,0.1,4,2,,,14,,,,,40,2,4,23,2,,1,1,1
"0cf5ba3c4a7e4b379ed786599920157c",10,10,1,8,2,2013,1,3,,,,,,,2,,,,2,2,,1,,1000000,1,10,16,14,15,,20,5,0.5,3,2,,,10,1,2,,1,60,2,4,23,1,1,1,2,1
"0cfefdeb042a4b39af8af9a6a53cadba",10,10,3,0,3,2002,1,3,,,,,,,1,2,,,2,2,,1,,7000000,4,10,16,14,20,,15,2,0.25,10,2,,,10,1,7,,1,80,2,8,23,2,,1,1,1
"0d1155056d5a49f592537fdeea3284d3",10,10,1,1200,1,2004,1,3,,,,,,,2,,,,2,2,,1,,10000000,3,10,12,14,14,2,45,240,1.5,20,1,2,2000,10,1,2,4,2,120,1,4,23,2,,1,1,1
"0d1423b6187b4666aab92778cd5e4050",10,10,3,0,1,1990,2,3,,,,,,,1,96,,,1,2,,1,,5000000,3,10,12,14,14,6,45,10,0.3,10,2,,,10,4,5,6,1,100,2,4,23,2,,1,2,2
"0d55f17a96e74a6b94c6e7657face67b",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,11,13,15,,15,5,0.4,5,2,,,10,1,2,,1,100,2,4,22,1,8,1,1,2
"0d7289cae2764986bbda9ba03d3c2b5f",10,10,1,2000,1,1985,2,3,,,,,,,1,3,96,,6,1,5,2,5,15000000,3,10,12,14,15,,45,5,0.4,5,2,,,10,2,3,4,1,60,1,2,23,1,2,1,2,2
"0d86f0684d594491a7ed8c12b10742b4",10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0d9558a39d474ff2a54320421d890599",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,11,,,,,0,1,1,5000,,,,,,20,2,2,23,1,10,1,1,2
"0d96829af10f433a9c1c6a7ecea7f9f5",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,11,,,,,1,1,1,6000,,,,,,1,8,2,22,1,5,1,1,2
"0d9810cde32d470bbcea579035125672",10,10,1,50,1,2004,1,3,,,,,,,1,1,,,1,2,,1,,10000000,1,10,16,14,17,6,15,2,0.2,5,2,,,10,2,5,,1,60,2,4,23,1,1,1,2,1
"0dac56419262429c8f0ca39b7a7c55fc",10,10,3,2,2,1984,2,3,,,,,,,2,,,,1,2,,1,,50000000,2,10,12,13,11,,,,,5,1,1,13500,,,,,,60,2,2,23,2,,1,1,1
"0dcf445c997649629cfe96bdbe03d028",16,10,3,0,2,1995,1,3,,,,,,,2,,,,5,2,,1,,2000000,4,15,14,14,14,6,5,2,0.05,20,2,,,10,2,4,11,1,200,2,5,23,1,3,1,11,1
"0df40545b17a4ed5942118afbcd884a6",10,10,4,5000,1,1987,4,3,,,,,,,1,3,,,1,2,,1,,80000000,2,10,13,14,16,6,10,2,0.5,6,2,,,10,2,5,6,1,80,2,2,23,2,,1,1,1
"0df87c6cba494e029a4a6e846462b4e8",10,10,1,20,2,2015,1,3,,,,,,,2,,,,2,2,,1,,850000,1,15,14,14,14,2,30,50,1.5,5,1,2,2000,10,2,,,1,60,1,4,23,2,,1,1,2
"0df97c022ab34484ba98c8f65f2ada36",10,10,3,0,1,1978,2,3,,,,,,,1,1,,,4,2,,1,,1500000,4,10,16,13,16,1,45,2,0.5,5,2,,,10,2,3,,1,40,2,4,23,2,,1,2,1
"0e0d592eae8546e29fa5672ad599d418",10,10,1,160,2,2009,1,3,,,,,,,2,,,,1,2,,1,,8000000,2,10,96,14,14,6,30,5,0.75,5,2,,,10,4,5,,2,80,1,5,23,2,,1,4,1
"0e102ce9336c4724a1e17db925d74f0d",10,10,3,0,2,2000,1,96,2000,1,1,,,,2,,,,6,2,,1,,4500000,3,10,12,14,14,6,25,10,0.2,5,1,2,500,10,3,5,7,2,80,1,3,23,2,,1,2,1
"0e3cce40118845f3b1d19bf598b412c7",16,10,4,200,1,2004,2,3,,,,,,,1,96,,,1,2,,1,,500000,2,15,16,14,15,,30,1,2,5,2,,,10,3,4,5,1,60,1,4,22,1,1,1,3,1
"0e49f87a31fa443584ec7df8acca506e",10,10,1,400,3,1992,4,3,,,,,,,2,,,,1,2,,1,,15000000,1,10,12,14,16,6,10,3,0.5,3,2,,,10,2,,,1,40,1,2,23,2,,1,1,1
"0e849b1e76e7470b972a4130b79ee9aa",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,16,6,30,3,1,3,1,1,60000,13,,,,,80,2,2,22,1,3,1,1,1
"0eb4081fc0ce4fb587566bae32097f9f",10,10,3,0,2,1986,2,3,,,,,,,1,1,,,1,1,2,1,,70000000,3,10,16,12,21,,,,,2,2,,,,,,,,80,2,2,23,2,,1,1,1
"0ef621acc60143a99dd39acdf4e1fdc6",10,10,1,243,2,1967,1,3,,,,,,,2,,,,2,2,,1,,4000000,1,10,12,13,12,2,10,20,0.1,3,1,1,5600,10,1,2,,1,40,1,4,23,2,,1,1,1
"0effe952b7be4f59ad5382bc3643699f",16,10,1,100,2,2015,1,3,,,,,,,2,,,,2,2,,1,,850000,1,15,14,14,14,1,10,12,0.3,8,2,,,10,2,,,1,80,1,4,23,2,,1,1,1
"0f0b2f51e6444b9eae2db618e9c8c086",10,10,4,3000,2,2009,1,3,,,,,,,2,,,,2,2,,1,,4000000,2,10,16,14,15,,20,2,0.5,2,2,,,10,1,6,7,1,40,1,4,23,2,,1,1,1
"0f0c9b09e6d6402d96c23f7c3fd90b1d",10,10,3,0,2,1997,2,3,,,,,,,2,,,,2,2,,1,,3000000,2,10,16,14,12,1,15,2,0.5,5,2,,,10,4,,,1,40,1,4,23,2,,1,1,1
"0f120ff4c01e4c2bacbc7c513fbb1d9f",10,10,4,100,1,2012,1,3,,,,,,,1,3,,,6,2,,1,,4000000,3,10,12,14,14,6,20,10,0.2,10,1,2,500,10,6,7,8,2,80,1,4,23,2,,1,2,1
"0f50e94a1c4846ed9fbbb1db8394476f",10,10,4,2000,1,1969,2,3,,,,,,,1,96,,,1,2,,1,,2300000,3,10,16,14,21,,,,,4,2,,,,,,,,40,1,2,23,2,,1,1,1
"0f639994baa54fcebe4d20937458bd29",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,22,,,,,1,1,1,16000,10,1,,,1,10,1,4,22,1,3,1,1,1
"0f799e7ce9224d0aae0da65f6c9f0860",16,10,4,3250,2,2000,1,1,2008,2,,,,,2,,,,2,2,,2,2,500000,3,15,14,14,13,,,,,10,2,,,,,,,,120,1,4,23,2,,1,2,1
"0f7c31747a9e4c5ba7b1f535b96bbf3d",16,10,1,28,3,2000,1,3,,,,,,,2,,,,6,2,,1,,600000,1,10,16,14,20,,6,5,0.2,1,2,,,10,1,,,1,5,2,4,96,1,2,1,1,1
"0f8c738dfb7d4256b29784c4528caf95",10,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,2,0.01,5,1,2,25000,10,1,4,,1,80,1,4,22,1,1,1,1,1
"0f8f2b0cc7a84d8d8e21442c1828a004",10,10,1,383,1,2007,1,3,,,,,,,2,,,,2,2,,1,,500000,4,15,14,14,14,2,60,2,0.8,7,2,,,10,2,7,12,1,60,1,4,23,1,1,1,1,1
"0f96f2f08b13450f8f8534815f565d6a",10,10,3,3,2,1963,1,3,,,,,,,2,,,,1,2,,1,,4000000,3,15,14,14,14,2,5,30,0.25,20,1,2,1000,10,3,4,5,1,160,2,4,23,2,,1,1,1
"0fce92d4977d4f40bbfd03850e836f41",10,10,1,750,3,2014,1,3,,,,,,,2,,,,5,2,,1,,900000,2,15,14,14,16,1,10,2,0.1,4,2,,,10,2,7,,1,100,2,4,23,2,,2,2,1
"1007d8148aa340fb9a57a7acc47815d9",16,10,3,0,2,2007,1,3,,,,,,,2,,,,1,2,,1,,2000000,2,15,14,14,14,6,10,5,0.2,10,2,,,10,2,3,,2,100,2,4,23,2,,1,1,1
"100efbd880dd42ae8de85a4f51c76e1d",15,10,4,3000,1,1996,4,3,,,,,,,1,96,,,1,2,,1,,7000000,2,10,12,13,18,,,,,2,1,1,45000,13,,,,,60,1,2,22,1,2,1,2,1
"102e716b9d964f4aac9211b5e25e5374",15,16,,,,,,,,,,,,,,,,,,,,,,,2,10,12,16,11,,,,,5,1,1,15000,,,,,,60,2,1,22,1,4,1,3,2
"104b436626474cba9934e8fcd5b6335f",10,12,,,,,,,,,,,,,,,,,,,,,,,2,10,12,14,16,6,60,2,0.5,2,2,,,10,3,4,,1,40,2,2,23,2,,1,1,1
"106e62b69ccd4b5eb8be8453f362c3e4",10,10,1,45,1,1981,1,3,,,,,,,2,,,,1,2,,1,,1500000,4,10,16,14,15,,15,5,0.5,5,2,,,10,2,6,8,1,100,2,4,23,2,,1,1,1
"1077485d26ad4ccf8204fd689b25af85",10,10,1,240,2,1995,1,3,,,,,,,2,,,,2,2,,1,,2000000,2,15,14,14,12,2,10,30,0.8,5,2,,,10,3,4,5,1,80,1,4,23,2,,1,5,1
"1080d7ee40774255aaad103a1649b0d9",10,10,2,0,3,1980,3,96,2008,1,1,,,,1,6,,,3,2,,1,,200000000,4,10,12,13,10,,,,,2,1,1,15000,,,,,,60,2,2,22,2,,2,2,1
"109d9fdfd9804773a4e347565cad1bf0",10,10,1,60,1,1987,4,1,1982,2,,,,,2,,,,2,2,,1,,200000000,4,10,12,11,10,,,,,5,1,1,50000,,,,,,120,2,2,11,2,,1,3,2
"10ab9a4c247440f59907df17fc6a4903",16,10,1,85,2,2002,1,3,,,,,,,2,,,,2,2,,1,,1200000,1,15,14,14,16,1,30,10,1,10,2,,,10,2,,,1,60,1,4,23,2,,1,2,1
"10b41d09cfce4c09a5893c1ece7baf60",10,10,4,7000,2,1996,1,3,,,,,,,2,,,,1,2,,1,,6000000,2,15,14,14,15,,30,0,0.4,15,2,,,10,2,5,7,1,100,1,4,23,1,2,1,7,1
"10bc6b069d1043d7842d42e00e77e3b3",10,10,1,1000,2,1991,1,1,2004,1,1,,,,1,2,,,6,2,,1,,12000000,6,10,12,13,15,,30,7,1.5,20,2,,,10,3,7,8,2,200,2,2,21,1,2,1,2,1
"10de89a4467f4695b9cbc4ff047645ad",10,10,4,1000,1,1990,2,3,,,,,,,1,3,,,2,2,,1,,10000000,3,10,12,13,12,6,20,10,0.02,8,2,,,10,3,,,4,100,1,4,22,2,,2,4,1
"10f7273800934853a99514f2c9bf3580",10,10,4,800,1,1998,2,3,,,,,,,1,96,,,1,2,,1,,4000000,1,10,13,14,16,96,10,2,0.1,1,2,,,10,1,3,,1,40,1,2,23,2,,1,1,1
"11071ed7d8a44327a0e7e3eb61f26633",10,10,1,88,2,2005,1,1,2016,1,1,,,,2,,,,1,1,2,3,2,120000000,3,10,12,16,10,,,,,5,1,1,20000,,,,,,120,2,1,12,2,,3,1,1
"1112c2eca9fc455a9a63e4fa51e352ab",16,10,4,2500,3,2014,1,3,,,,,,,2,,,,2,2,,1,,2000000,2,15,16,14,14,6,12,20,0.1,10,2,,,10,1,,,2,80,1,4,23,2,,1,4,1
"11374e7021354243a76d552aa08240f1",10,10,1,10,2,2007,3,3,,,,,,,2,,,,2,2,,1,,1000000,1,15,14,14,12,2,8,1,0,10,2,,,10,1,2,,1,40,2,4,23,2,,1,5,2
"114b358f60a641a59cb3be10f748e144",10,10,1,2500,3,2000,1,3,,,,,,,2,,,,6,2,,1,,2500000,2,10,96,14,14,6,8,2,0.1,2,1,2,500,10,2,4,,2,80,1,4,23,2,,1,2,1
"115133c671c54c2b8da92613a289c8b8",10,10,1,36000,1,1999,1,3,,,,,,,2,,,,6,2,,1,,2500000,5,10,12,13,14,6,30,20,0.7,10,2,,,10,4,5,6,1,140,1,4,23,1,1,1,1,1
"1152a2d0a61840e29ec5ab12bcea2e2d",10,10,1,120,2,2006,1,3,,,,,,,2,,,,6,2,,1,,2000000,2,10,16,14,20,,4,1,0.1,5,2,,,10,2,,,1,80,1,4,23,2,,1,1,1
"1158beb5ce1a4af79f14684f8a1d1118",10,10,4,6000,1,1998,1,3,,,,,,,2,,,,2,2,,1,,5000000,3,10,12,13,14,6,10,10,0.3,5,2,,,10,4,5,,1,100,1,2,22,2,,1,2,1
"11733cd5dcc74cc8a4fbf0a4175a48cb",10,10,4,2500,1,1966,2,2,1966,1,1,2,,,2,,,,2,2,,1,,6000000,2,10,16,14,16,2,8,3,0.1,1,2,,,10,3,4,,1,80,1,2,23,2,,1,2,1
"11849db1f29e4b0cb08e6eeda1fbfb30",10,10,1,2000,3,1990,4,3,,,,,,,2,,,,1,2,,1,,3000000,3,10,12,14,16,2,40,2,1,5,2,,,10,4,5,,1,40,1,2,95,,,,2,1
"118ed11d7bd54ee7b214583d466c80bb",10,10,4,2500,2,2012,4,3,,,,,,,1,96,,,1,2,,1,,7000000,2,10,12,13,16,6,20,2,0.25,2.5,1,1,40000,13,,,,,40,1,2,22,2,,1,1,1
"11bfaed58e4c47f091ef5056dcaa2199",16,10,4,10,1,2012,1,3,,,,,,,2,,,,5,2,,1,,1000000,1,15,16,14,14,96,30,20,1.5,20,1,2,500,10,1,2,3,1,60,1,4,95,,,,1,1
"11d3ccc53e8a44cdaa7264dd9d8296fc",10,10,1,150,2,2016,1,3,,,,,,,2,,,,2,2,,1,,1000000,1,15,14,14,14,2,6,10,0.5,3,1,2,2000,10,4,,,1,40,2,4,23,1,2,1,4,1
"1220b33997d548b8b3cecbd4ca1e3e2a",10,10,1,1200,2,1994,1,3,,,,,,,2,,,,2,2,,1,,500000,3,15,14,14,14,6,45,25,1.5,10,1,2,1000,10,1,2,3,1,100,1,4,23,2,,1,6,1
"122b45c8ede343909405d719aa98f674",10,10,3,0,2,2015,1,3,,,,,,,1,96,,,1,2,,1,,2000000,1,10,16,14,17,1,20,2,0.1,3,2,,,10,1,3,,1,40,2,4,23,1,1,1,1,1
"125a8b98e48c4f36a498582fed322d9e",10,10,4,3000,1,2015,2,3,,,,,,,1,2,,,2,2,,1,,6000000,2,10,16,14,14,6,0,5,40,2,2,,,10,1,3,7,1,40,2,4,23,2,,1,1,1
"127f15a55af74b54bab9b6bf6d995bdd",10,10,4,8000,1,2003,2,3,,,,,,,1,96,,,2,2,,1,,1800000,4,10,16,14,14,96,30,8,0.9,10,2,,,10,2,5,6,1,80,2,4,23,2,,2,2,1
"129e90e0b1534943b07e61e5b50d632b",16,10,3,1,2,1962,1,3,,,,,,,2,,,,6,2,,1,,3000000,3,15,14,14,14,6,20,10,0.5,5,2,,,10,3,4,,1,60,2,4,95,,,,1,1
"12bc37b16e004845a7e6b13b4d5f6dce",10,10,4,480,2,2016,1,3,,,,,,,2,,,,2,2,,1,,1000000,1,15,14,14,14,2,30,5,0.3,2,2,,,10,1,,,1,20,2,4,23,1,1,1,1,1
"12d9093756604f24b9255e1ba86dbd4f",11,15,,,,,,,,,,,,,,,,,,,,,,,3,11,12,16,10,,,,,10,1,1,40000,,,,,,100,2,4,12,2,,2,1,1
"12f5ebcc6aa8416d9bae426583f43f89",16,10,3,1,2,2015,1,3,,,,,,,2,,,,2,2,,1,,1500000,1,15,14,14,15,,10,40,0.2,5,2,,,10,1,,,2,80,1,4,23,1,1,1,2,1
"130beaf8e4454523b50323c7630b0955",11,10,1,500,1,1993,2,96,1993,1,1,,,,2,,,,6,2,,1,,35000000,1,10,12,13,12,6,5,1,0.1,3,2,,,10,2,3,,1,40,8,2,22,1,2,1,1,1
"13148c70fc8649158a9e326aca0d1bdb",10,10,1,50,2,2001,1,3,,,,,,,1,1,,,2,2,,1,,60000000,3,10,12,13,15,,15,10,0.5,5,2,,,10,2,3,4,1,100,2,2,23,2,,1,1,1
"131d9d8b687841c6b70b01782950c1a2",10,10,4,460,3,2010,1,3,,,,,,,2,,,,1,1,2,1,,8400000,2,15,14,14,14,2,5,60,0.25,10,1,2,1000,10,1,,,1,60,1,4,23,2,,1,1,1
