"hhid","hhidold","batch","region","regurb","subreg","district","dc_2018","s1aq02a","cc_2018","s1aq03a","sc_2018","s1aq04a","pc_2018","urban","response_status","year","month","day","wave","wgt"
"08fbc3b8e815467dbc0727e5da6aa1c7","5d4e1d31e9844da1badd1c8c9ebb7a92",254,1,11,3,"BUIKWE",117,"LUGAZI MUNICIPALITY",2,"CENTRAL DIVISION",1,"NAMENGO",5,1,1,"2019","11","13",8,1683.58385080404
"08fecb64841f493c87c3c24f97d3b1f0","d24d5c798b3f4f408d237e72ef47ff25",746,3,30,9,"OYAM",321,"OYAM",1,"MINAKULU",8,"ATEGO",3,0,1,"2019","08","11",8,5243.72689823317
"090f972306904a6d8a21853b2415b8e6","aeb6164a672149c3a419b26d0819679f",650,3,30,11,"MOYO",309,"OBONGI",1,"ITULA",3,"PALORINYA",4,0,1,"2020","01","18",8,403.363656261988
"0912933b0f25409293f4ba5329e9fc83","7ee72b8b66f54ec8a823ae7bc7cce38a",114,1,11,3,"MUBENDE",107,"MUBENDE MUNICIPALITY",4,"SOUTHERN DIVISION",3,"KIRUNGI",6,1,1,"2019","09","24",8,1301.69186658165
"091517b1a65147a7a3aa3b6c93500495","39ec9b23a35f43228f8de99fd28eb281",761,3,30,9,"ALEBTONG",323,"MOROTO",1,"APALA",7,"ABITING",1,0,1,"2020","01","25",8,5243.72749416039
"091931736aa74c1c900335dad7a3f709","ea01d5e8f08f4443950e8d001f2ee555",747,3,30,9,"OYAM",321,"OYAM",1,"MINAKULU",8,"KULUABURA",5,0,1,"2020","01","19",8,5243.72749416039
"093cbecd77b441179f3704a9d5bb4367","ada802f46bce4821854f94789455f294",464,2,20,6,"NAMISINDWA",223,"BUBULO",1,"MAGALE",21,"BUKIBETI",1,0,1,"2019","05","15",8,888.204769776538
"09864be193f04de1a1c62f8e2e3fb3f5","572b0a7cc7da4e91ba93ae3315842b54",650,3,31,11,"MOYO",309,"OBONGI",1,"OBONGI TOWN COUNCIL",4,"YAKINEMIJI",5,1,1,"2019","08","09",8,579.334289546478
"09b2599428504211a28805728ba84135","7cf7af1ded8f4942b300534c8373e3d4",7,1,11,1,"KAMPALA",102,"KCCA",1,"KAWEMPE DIVISION",2,"KAWEMPE II",6,1,1,"2020","01","10",8,951.58450187814
"09b8b362e25d4e57a13012b8d3b6c86e",,,4,41,14,"ISINGIRO",418,"ISINGIRO",2,"NYAKITUNDA",9,"RUHIIRA",7,1,1,"2019","12","07",8,4554.34200113598
"09c9f51b98214abca30f1cc1accd7cb9","d4df290dccd04044933e95cba38d7d2d",401,2,20,7,"SOROTI",211,"SOROTI",1,"SOROTI",5,"OPUYO",3,0,1,"2019","05","19",8,740.170600927286
"09f959c903de48f1a7656b5f988d01fe","b0bd03348a2647f4a2f1963357afbd96",102,1,10,2,"MPIGI",106,"MAWOKOTA",1,"MUDUUMA",6,"MBAZZI",6,0,1,"2019","05","11",8,1262.68793000973
"0a10dc04657a4e418e9ef68e0039d141","d36db7e2d8d2459fada723ae2fec453c",15,1,11,1,"KAMPALA",102,"KCCA",1,"RUBAGA DIVISION",3,"BUSEGA",1,1,1,"2019","08","20",8,7612.67601502512
"0a1d569220474ae5a850ea9ffecd7397","e682ccb8371d48d99be0722270a4ec9e",583,3,30,11,"ARUA",303,"VURRA",5,"VURRA",4,"ANZUU",2,0,1,"2019","04","06",8,524.372749416039
"0a33bbb4716e43918e2dcb131f616aff","caea67c62e68431f9926b1d0e92c7858",861,4,40,15,"KABALE",404,"NDORWA",3,"KAHARO",3,"KAHARO",3,0,1,"2019","12","14",8,9108.68303225013
"0a7ad005a1834427a7cf9fd9bad27bbc","c412f75803bc40d181f9463278dffcbf",104,1,11,3,"MUBENDE",107,"BUWEKULA",1,"KITENGA",2,"KAGOMA",3,1,1,"2019","05","18",8,10101.5041105849
"0aa32d2b402845b9acdd93f36a957e2a","6df742df056643358cfb5b48d1cc2fa9",472,2,20,6,"NAMISINDWA",223,"BUBULO",1,"NAMBOKO",26,"BUMUKULUMA",1,0,1,"2019","12","12",8,1480.34120185457
"0aa52ee740e54bc18a97dea9206c4dfb","9d63b4a45c4741de9281b3d84a498e69",147,1,10,2,"SSEMBABULE",111,"MAWOGOLA",2,"LWEBITAKULI",2,"NAKASENYI",6,0,1,"2020","01","17",8,1443.0719439578
"0aa8447688704ee98df9240ef335054a","fddb2c07199442348a25adb894cf5023",908,4,41,12,"MASINDI",409,"MASINDI MUNICIPALITY",3,"CENTRAL DIVISION",4,"SOUTHERN",2,1,1,"2019","10","31",8,10380.4432596898
"0aaa3c3864af4ed5976f59eea475f982","2fca548371394d989c42a2857d246721",728,3,30,11,"MARACHA",320,"MARACHA",1,"YIVU",8,"PAKAYO",8,0,1,"2019","04","13",8,582.636367548126
"0ab0754b5398494b863f05891f237892","1d8871f1764249158f6fd0c5bf6e97b7",1153,3,30,10,"OMORO",304,"OMORO",3,"BOBI",1,"PALWO",4,0,1,"2019","08","11",8,1048.74549883208
"0ab702b9c7c04f3786e3af7ff5949cc1","ff6cde2ccba544629beef9be7f4999c1",233,1,10,3,"MITYANA",115,"MITYANA",2,"SSEKANYONYI",5,"BUKOOBA",1,0,1,"2019","08","07",8,5050.7517200389
"0acc53ebc8a949bf941e1a2caf689d21","c58d11122efb4ef8b7a7aec37b7e938e",246,1,11,3,"MITYANA",115,"MITYANA MUNICIPALITY",3,"TTAMU DIVISION",3,"TTAMU",5,1,1,"2019","09","23",8,781.015042186879
"0af10a2d6b914d418b2b5b671d12d653","1ddfeff49903462293869d882e446f43",682,3,30,8,"ABIM",314,"LABWOR",1,"ABIM",1,"ATUNGA",3,0,1,"2020","01","21",8,582.636330302674
"0b3b982602d04173ad3b1e70959cbfd3","a347d0dc5fa24865a33c9709d9e67d34",284,1,10,2,"KALUNGU",122,"KALUNGU",1,"KYAMULIBWA TOWN COUNCIL",7,"WEST",2,0,1,"2019","11","06",8,10101.5034400778
"0b579d265ed34359a56af2f15ae4d081","6062aecaa2f84d388bfe9151d63cb83d",1145,3,30,9,"LIRA",307,"LIRA MUNICIPALITY",2,"OJWINA DIVISION",3,"KAKOGE WARD",4,0,1,"2019","05","26",8,7531.34571061014
"0b5d1c5449044517bcce04bac511725e","d1bd1475f14c4ea49a90817dc24e82ad",683,3,30,8,"ABIM",314,"LABWOR",1,"ABIM",1,"ATUNGA",3,0,1,"2019","12","17",8,5243.72689823317
"0b5f5af0b2464b878ac5c214e294cf3b","cc6e8c0fc3d647e1ab1123cebc5456db",765,3,30,8,"AMUDAT",324,"POKOT",1,"AMUDAT",1,"AMUDAT",1,0,1,"2020","01","29",8,327.732968385024
"0b95a1e8ac1f432da2425f0e135e45c0","89ea415fa58b4cc28f1e97993b4a10f2",998,4,40,14,"IBANDA",417,"IBANDA",1,"RUKIRI",9,"MABONA",4,0,1,"2019","09","13",8,3036.22737434771
"0ba00f819c6a456f90b6b9ddca903379","4eb8fe775c964ecaa2173d058d32d891",1097,4,40,12,"KIKUUBE",432,"BUHAGUZI",2,"KYANGWALI",5,"KYANGWALI",4,0,1,"2019","05","24",8,3036.22767741671
"0ba4bc0924e449f6b395dae115acc723","5153e73e0c524fb8a9dc253e0fe9fb8d",585,3,30,11,"ARUA",303,"VURRA",5,"VURRA",4,"NYIO",7,0,1,"2019","08","16",8,5243.72749416039
"0babe31ce3494a9691168727050eb752","b4e314511b4a4fdd904e5dd45ecdd829",234,1,11,3,"MITYANA",115,"MITYANA",2,"SSEKANYONYI",5,"BUKOOBA",1,1,1,"2019","05","13",8,7810.1511994899
"0bc5ec21008a47488be5243e01553a26","d53a583116fb4078a2b062dd69b820ee",977,4,40,13,"KYENJOJO",415,"MWENGE",1,"KISOJO",10,"KITONGOLE",4,0,1,"2020","01","21",8,910.868348685363
"0bcc7f6fcdc64e7f925c80713a7d5db4","f92ec4abe5ad4e79845df834a673e993",682,3,30,8,"ABIM",314,"LABWOR",1,"ABIM",1,"ATUNGA",3,0,1,"2020","01","21",8,582.636330302674
"0c0509871b5f4941aac4d7f09d0451bf","5cdb157bc6a9409ab591aac03b93de41",90,1,10,2,"MPIGI",106,"MAWOKOTA",1,"BUWAMA",1,"BBONGOLE",1,0,1,"2020","01","16",8,10101.5041105849
"0c22a7dbc0cb4cbea89c01a94b82c7e1","a139406d51364a7e9638f366529bca5e",783,3,30,9,"KOLE",325,"KOLE",1,"OKWERODOT",7,"ADELLOGO",1,0,1,"2019","09","25",8,5243.72749416039
"0c4001e96413427da9ec508f97d215bc","7cb69feba33a4076a1223747ed74de23",822,3,30,9,"APAC",302,"KWANIA",1,"ABONGOMOLA",1,"ABWONG",2,0,1,"2019","08","23",8,476.702482539376
"0c496dcf23954cbba6f1ab6830c998fb","8e60108fea1948358dc02668aa99ec99",1074,4,40,12,"KAGADI",407,"BUYAGA",2,"BWIKARA",2,"NYAMASA",4,0,1,"2020","01","24",8,910.868272918113
"0c4a4cf0e7ea4067b33aaa955c36715f","ab4bf8884e62472da6eaad20aab67164",520,2,20,7,"KAPELEBYONG",216,"KAPELEBYONG",2,"AKOROMIT",2,"AKOROMIT",3,0,1,"2019","09","19",8,888.204769776538
"0c6412b6bb304caab71edeea852ef471","68af277b785243d98b96318db7360cf4",481,2,20,6,"BULAMBULI",225,"BULAMBULI",1,"LUSHA",14,"GOMBE",3,0,1,"2020","01","20",8,888.204708946794
"0c818a61c1164978a7d822e925de9e03","8c9a6b525a3c4ef3a99a96c03fa199ac",496,2,20,4,"BUYENDE",226,"BUDIOPE",1,"KAGULU",5,"KABUKYE",5,0,1,"2020","02","16",8,986.894215676039
"0ca9880b3e5a43ee9ec44c9863b2f236","facd8d64c5364f2c9135b05c66220ec2",1067,4,41,14,"SHEEMA",426,"SHEEMA MUNICIPALITY",2,"KAGANGO DIVISION",2,"KIZIBA",4,1,1,"2019","09","18",8,3460.14832886947
"0cac75ed84684d18b700549a520c0f1f","62f7f39afcd14f4e847cb535a4a4edd2",705,3,30,8,"KAABONG",318,"DODOTH",1,"KAABONG WEST",3,"LOBONGIA",2,0,1,"2020","02","20",8,655.466011260951
"0cceefffc29f4817b783a8cd577393d7","108581c17994453a902a47aaec861b78",1060,4,40,14,"MITOOMA",423,"RUHINDA",1,"MITOOMA TOWN COUNCIL",10,"WARD I",1,0,1,"2019","09","22",8,1012.07589247224
"0cd035c06c3647fab7f198d760f73e98","4d96f2a1b70d449997350585b8a1bda4",583,3,30,11,"ARUA",303,"VURRA",5,"VURRA",4,"ANZUU",2,0,1,"2019","11","04",8,524.372749416039
"0cf5ba3c4a7e4b379ed786599920157c","3bb537a34ec14d16bb9f3c8b5d66dd83",471,2,20,6,"NAMISINDWA",223,"BUBULO",1,"NAMBOKO",26,"BUMUKULUMA",1,0,1,"2019","12","12",8,4441.02384888269
"0cfefdeb042a4b39af8af9a6a53cadba","9a93a517962a4820a69dbd6efd7a29d7",443,2,20,6,"SIRONKO",215,"BUDADIRI",1,"BUMALIMBA",9,"BUMULISYA",2,0,1,"2019","04","06",8,888.204708946794
"0d1155056d5a49f592537fdeea3284d3","af21a60ed02745e78eb57efb497dfbcb",524,3,30,9,"APAC",302,"MARUZI",2,"AKOKORO",1,"AWILA",5,0,1,"2019","04","02",8,873.954532699463
"0d1423b6187b4666aab92778cd5e4050","03d4f5f6631747878b76ad399fb2b80c",982,4,40,13,"KYENJOJO",415,"MWENGE",1,"NYANKWANZI",15,"KITAIHUKA",4,0,1,"2019","08","11",8,910.868272918113
"0d55f17a96e74a6b94c6e7657face67b","fd852b45e8674211a1ca11e57229e201",906,4,40,12,"MASINDI",409,"MASINDI MUNICIPALITY",3,"KIGULYA DIVISION",1,"BIGANDO",3,0,1,"2019","10","31",8,1730.07381905102
"0d7289cae2764986bbda9ba03d3c2b5f",,,1,11,3,"BUIKWE",117,"LUGAZI MUNICIPALITY",2,"NAGEMBE DIVISION",3,"KABANGA",3,1,1,"2019","07","07",8,1122.388809341
"0d86f0684d594491a7ed8c12b10742b4","827e270545d246b4aa6d71242bf95909",1012,4,40,14,"ISINGIRO",418,"ISINGIRO",2,"BIREERE",1,"KIKOKWA",3,0,1,"2020","02","17",8,9108.68363838813
"0d9558a39d474ff2a54320421d890599","c3ccb34b90a64f629b4e4168aed97831",906,4,41,12,"MASINDI",409,"MASINDI MUNICIPALITY",3,"KIGULYA DIVISION",1,"BIGANDO",3,1,1,"2019","12","10",8,1730.07381905102
"0d96829af10f433a9c1c6a7ecea7f9f5","3f6be250f7b94d28ad186199f50e03bc",257,1,10,3,"BUIKWE",117,"LUGAZI MUNICIPALITY",2,"KAWOLO DIVISION",2,"SAGAZI",8,0,1,"2019","07","07",8,1122.38926180716
"0d9810cde32d470bbcea579035125672","9d197e937dc442869b152f2306ff11db",668,3,31,8,"NAKAPIRIPIRIT",311,"CHEKWII",1,"NAKAPIRIPIRIT TOWN COUNCIL",3,"LOBUNEIT",2,1,1,"2019","09","26",8,1075.90649951912
"0dac56419262429c8f0ca39b7a7c55fc","aa2d19e3f3c94e969a9f102b05b873eb",864,4,41,15,"KABALE",404,"NDORWA",2,"KYANAMIRA",7,"KYANAMIRA",4,1,1,"2019","07","10",8,1301.24054141752
"0dcf445c997649629cfe96bdbe03d028","ad9b7c4ba614444bb8004eb658693c9f",,2,20,7,"SOROTI",211,"SOROTI",1,"GWERI",7,"AWOJA",3,0,1,"2019","11","11",8,740.170613789844
"0df40545b17a4ed5942118afbcd884a6","0e6bbfd7a7ff407ba8c19c68b4614a43",136,1,10,2,"RAKAI",110,"KOOKI",2,"KACHEERA",3,"LYAKISANA",6,0,1,"2019","12","17",8,1122.38934562055
"0df87c6cba494e029a4a6e846462b4e8",,,3,30,9,"OYAM",321,"OYAM",1,"ACABA",3,"DOGAPIO",4,0,1,"2019","06","25",8,5243.72750664097
"0df97c022ab34484ba98c8f65f2ada36","545edc11914246b580410d5426edf258",946,4,41,14,"NTUNGAMO",411,"RUHAAMA",3,"KITWE TOWN COUNCIL",2,"KABIMBIRI",2,1,1,"2020","02","12",8,1138.58537903127
"0e0d592eae8546e29fa5672ad599d418","bd8704d179e04907b01d2eaf2d0de3e9",414,2,20,5,"TORORO",212,"TORORO",1,"MOLO",5,"TUBA",4,0,1,"2019","05","13",8,888.204769776538
"0e102ce9336c4724a1e17db925d74f0d","7f82238f7ead4f62a928d688d714d75a",490,2,20,4,"BUYENDE",226,"BUDIOPE",1,"BUYENDE",2,"NDOLWA",5,0,1,"2019","12","18",8,740.170600927286
"0e3cce40118845f3b1d19bf598b412c7","99f7629ee696416a8316b904812a0fc2",264,1,10,3,"BUIKWE",117,"NJERU MUNICIPALITY",3,"NYENGA DIVISION",2,"TONGOLO",6,0,1,"2019","11","03",8,5050.7517200389
"0e49f87a31fa443584ec7df8acca506e","c339d3125208446ab905d9c668bfc94b",85,1,10,2,"MASAKA",105,"BUKOTO",1,"KYESIIGA",5,"BUGERE",2,0,1,"2019","04","04",8,2020.30078859163
"0e849b1e76e7470b972a4130b79ee9aa","e9669798567f40eda7dda257201caa1c",102,1,10,2,"MPIGI",106,"MAWOKOTA",1,"MUDUUMA",6,"MBAZZI",6,0,1,"2019","11","11",8,1262.68793000973
"0eb4081fc0ce4fb587566bae32097f9f","521d82321e1141a9ab92b4e16fd86117",873,4,40,13,"KABAROLE",405,"FORT PORTAL MUNICIPALITY",3,"EASTERN DIVISION",1,"NYAKAGONGO",4,0,1,"2019","11","09",8,1482.92051501051
"0ef621acc60143a99dd39acdf4e1fdc6","b98a98dcedc940468663acb707feed49",665,3,30,11,"NEBBI",310,"PADYERE",3,"NEBBI",6,"KOCH",4,0,1,"2020","02","16",8,1310.9318735401
"0effe952b7be4f59ad5382bc3643699f","cae8e675f18340cfabe4d997b191e9b7",627,3,30,9,"LIRA",307,"ERUTE NORTH",1,"AROMO",5,"BAR PII",5,0,1,"2020","01","27",8,5243.72749416039
"0f0b2f51e6444b9eae2db618e9c8c086","5dbf0d9e368d4a4d98668160c2f2245d",999,4,40,14,"IBANDA",417,"IBANDA",1,"RUKIRI",9,"MABONA",4,0,1,"2019","12","15",8,4554.34151612507
"0f0c9b09e6d6402d96c23f7c3fd90b1d","9bb9a860c98146e5a6addfd5674b75c9",1086,4,40,15,"RUKIGA",404,"RUKIGA",4,"KASHAMBYA",3,"KITANGA",3,0,1,"2019","08","07",8,1301.24038988302
"0f120ff4c01e4c2bacbc7c513fbb1d9f","ccc6f383151942d08e84ab6b223fb2e0",505,2,20,4,"NAMAYINGO",230,"BUKOOLI",1,"BUYINJA",5,"GONDOHERA",1,0,1,"2019","11","04",8,888.204769776538
"0f50e94a1c4846ed9fbbb1db8394476f","361e28eb6bfe488d87b0e3de8062f4aa",142,1,10,2,"RAKAI",110,"KOOKI",2,"LWAMAGGWA",7,"KIBUUKA",4,0,1,"2019","04","05",8,1443.07211158458
"0f639994baa54fcebe4d20937458bd29","2f6ccbe630f34e69950cf19e39da7897",170,1,10,2,"WAKISO",113,"BUSIRO",1,"KATABI TOWN COUNCIL",5,"NALUGALA",4,0,1,"2020","02","23",8,5050.75205529246
"0f799e7ce9224d0aae0da65f6c9f0860","b7353bb572dd4d3cb2f503df5eb5cf57",523,3,30,9,"APAC",302,"MARUZI",2,"AKOKORO",1,"AWILA",5,0,1,"2019","04","01",8,1747.90906539893
"0f7c31747a9e4c5ba7b1f535b96bbf3d","f394c52ef5324bd596eaf163acb2d12c",443,2,20,6,"SIRONKO",215,"BUDADIRI",1,"BUMALIMBA",9,"BUMULISYA",2,0,1,"2019","11","04",8,888.204708946794
"0f8c738dfb7d4256b29784c4528caf95","76db63b024434634a605b011e2631f1a",349,2,20,4,"JINJA",204,"KAGOMA",3,"BUDONDO",1,"IVUNAMBA",2,0,1,"2020","01","18",8,1605.73993981821
"0f8f2b0cc7a84d8d8e21442c1828a004","c6aed9d96e224fe5bc15475578f996e9",562,3,30,11,"ARUA",303,"TEREGO",4,"BILEAFE",2,"NICU",4,0,1,"2019","12","11",8,1747.90906539893
"0f96f2f08b13450f8f8534815f565d6a","42c2a82d6c0741bba303cc2db4f764f9",753,3,30,10,"AGAGO",322,"AGAGO",1,"LIRA PALWO",8,"AGENGO",2,0,1,"2020","01","22",8,579.334289546478
"0fce92d4977d4f40bbfd03850e836f41","c614df9e8822411da97d99069e1a02e1",677,3,30,11,"YUMBE",313,"ARINGA",1,"KEI",4,"AKAYA",1,0,1,"2020","01","22",8,873.954532699463
"1007d8148aa340fb9a57a7acc47815d9","8d8eec5d1fc04309982bbe2873aaf4fe",407,2,20,7,"SOROTI",211,"SOROTI",1,"ARAPAI",6,"ARAPAI",7,0,1,"2019","08","10",8,1110.25596222067
"100efbd880dd42ae8de85a4f51c76e1d","ea58e5e4a09245a8b9643cf0668822da",105,1,10,3,"MUBENDE",107,"BUWEKULA",1,"KIYUNI",3,"KIJJUMBA",1,0,1,"2019","11","08",8,5050.75205529246
"102e716b9d964f4aac9211b5e25e5374","86f88cae3fe94ed5a6ef1f143b178c89",62,1,11,1,"KAMPALA",102,"KCCA",1,"NAKAWA DIVISION",5,"MBUYA II",14,1,1,"2020","02","01",8,7612.67601502512
"104b436626474cba9934e8fcd5b6335f","c15a8d1d19bb4ef49589dd774eb7e412",293,1,10,2,"LWENGO",124,"BUKOTO",1,"KYAZANGA",3,"KAKOMA",2,0,1,"2020","01","20",8,5050.75205529246
"106e62b69ccd4b5eb8be8453f362c3e4","5b9a8107f7854b3b97e9d2b5c6287ad7",480,2,20,6,"BULAMBULI",225,"BULAMBULI",1,"BULAAGO",3,"DOOBA",4,0,1,"2019","04","10",8,1480.34120185457
"1077485d26ad4ccf8204fd689b25af85","7c2a64b07d6e468fb10e1307fc146c16",676,3,30,11,"YUMBE",313,"ARINGA",1,"ARIWA",2,"RIGBONGA",5,0,1,"2020","01","16",8,749.103906454083
"1080d7ee40774255aaad103a1649b0d9","e5000612042949518e8637dd060e82d2",384,2,21,7,"KUMI",208,"KUMI",2,"KUMI TC",2,"TANK",8,1,1,"2019","12","11",8,2676.23330634434
"109d9fdfd9804773a4e347565cad1bf0","c7717caae13a4f15bb790fc231e9483f",37,1,11,1,"KAMPALA",102,"KCCA",1,"MAKINDYE DIVISION",4,"BUKASA",1,1,1,"2020","01","12",8,3806.33800751256
"10ab9a4c247440f59907df17fc6a4903","195edf76aa334d659715445d11dbf790",1102,3,30,10,"OMORO",331,"OMORO",3,"BOBI",1,"PALWO",4,0,1,"2020","01","19",8,1747.90921438073
"10b41d09cfce4c09a5893c1ece7baf60","d6b04275f9f04efbae4788eac10e1b65",767,3,30,9,"KOLE",325,"KOLE",1,"ABOKE",1,"APACH",2,0,1,"2019","12","10",8,2510.4484275525
"10bc6b069d1043d7842d42e00e77e3b3","3a5ff7fbc4804c359b81467f3ce2949f",422,2,20,5,"TORORO",212,"WEST BUDAMA",3,"MULANDA",5,"MULANDA",2,0,1,"2019","09","23",8,1110.25596222067
"10de89a4467f4695b9cbc4ff047645ad","2845cc47e5704aa9ac7cdf15776878c0",435,2,20,4,"MAYUGE",214,"BUNYA",1,"WAIRASA",13,"BUSUYI",1,0,1,"2020","02","19",8,986.894154846295
"10f7273800934853a99514f2c9bf3580","44fae2260208482594b1e35af2c87624",136,1,10,2,"RAKAI",110,"KOOKI",2,"KACHEERA",3,"LYAKISANA",6,0,1,"2019","12","17",8,1122.38934562055
"11071ed7d8a44327a0e7e3eb61f26633","cb95e95616fc4a6cb895439b10f6663a",608,3,31,10,"KITGUM",305,"KITGUM MUNICIPALITY",2,"PAGER DIVISION",2,"GREENLAND",1,1,1,"2020","02","16",8,3765.67285530507
"1112c2eca9fc455a9a63e4fa51e352ab","87e27e3874834bd78aa01fd5f3d35e87",505,2,20,4,"NAMAYINGO",230,"BUKOOLI",1,"BUYINJA",5,"GONDOHERA",1,0,1,"2019","11","03",8,888.204769776538
"11374e7021354243a76d552aa08240f1","38caf316e0404a58b426eaff6b269196",532,3,30,9,"APAC",302,"MARUZI",2,"IBUJE",5,"AMIIABERIDWOGO",5,0,1,"2019","07","09",8,1747.90921438073
"114b358f60a641a59cb3be10f748e144","728afb63255b4874ae765595bfec8cb7",460,2,20,4,"KALIRO",222,"BULAMOGI",1,"NANSOLOLO",11,"BULUYA",2,0,1,"2019","06","30",8,1776.40941789359
"115133c671c54c2b8da92613a289c8b8","2ca559391bad4f74a1c81b90c85d20da",505,2,20,4,"NAMAYINGO",230,"BUKOOLI",1,"BUYINJA",5,"GONDOHERA",1,0,1,"2019","11","03",8,888.204769776538
"1152a2d0a61840e29ec5ab12bcea2e2d","0d05119207a2485cbe3a503f04c33f1d",443,2,20,6,"SIRONKO",215,"BUDADIRI",1,"BUMALIMBA",9,"BUMULISYA",2,0,1,"2019","11","04",8,888.204708946794
"1158beb5ce1a4af79f14684f8a1d1118","942067d8a7de4ed68124024723fddf6c",327,2,20,4,"BUGIRI",201,"BUKOOLI NORTH",2,"BUWUNGA",6,"BUPALA",2,0,1,"2020","01","24",8,986.894154846295
"11733cd5dcc74cc8a4fbf0a4175a48cb","038bf67186f048d1966a17475bedd578",973,4,40,15,"KANUNGU",414,"KINKIIZI",1,"RUGYEYO",16,"KASHOJWA",1,0,1,"2019","07","09",8,4554.34151612507
"11849db1f29e4b0cb08e6eeda1fbfb30","966a8173a1d94b69adb26e8064ee7f87",294,1,10,2,"LWENGO",124,"BUKOTO",1,"KYAZANGA",3,"KAKOMA",2,0,1,"2020","02","15",8,2020.30078859163
"118ed11d7bd54ee7b214583d466c80bb","a63c925af81847b29220aa7cbffb3873",133,1,10,3,"MUKONO",108,"NAKIFUMA",3,"KASAWO",1,"KITOVU",5,0,1,"2019","06","24",8,1122.38934562055
"11bfaed58e4c47f091ef5056dcaa2199","f38c8379e21541a7b708831e15af7b45",620,3,30,8,"KOTIDO",306,"KOTIDO MUNICIPALITY",2,"NORTHERN DIVISON",4,"LOSILANG",2,0,1,"2020","01","27",8,836.816106854783
"11d3ccc53e8a44cdaa7264dd9d8296fc","410ccdd68e694cad805ee3c3db209054",822,3,30,9,"APAC",302,"KWANIA",1,"ABONGOMOLA",1,"ABWONG",2,0,1,"2020","02","21",8,476.702482539376
"1220b33997d548b8b3cecbd4ca1e3e2a","2bb93f7c98f748c88e4ed683a0aa0df0",566,3,30,11,"ARUA",303,"TEREGO",4,"OMUGO",4,"ANGAZI",1,0,1,"2019","09","23",8,749.103906454083
"122b45c8ede343909405d719aa98f674","a089138af4be4328afc442187d72ac8f",884,4,40,13,"KASESE",406,"BUSONGORA",2,"LAKE KATWE",10,"KAHOKYA",6,0,1,"2020","02","18",8,828.062093840921
"125a8b98e48c4f36a498582fed322d9e","3f6545afa9a540a78a150779fd1f095e",961,4,40,15,"RUKUNGIRI",412,"RUJUMBURA",2,"BUGANGARI",1,"NYABITEETE",7,0,1,"2019","12","14",8,910.868348685363
"127f15a55af74b54bab9b6bf6d995bdd","4f38a22ae3f949d18b63a284cec6b940",1083,4,40,12,"KAKUMIRO",428,"BUGANGAIZI",1,"KIKWAYA",11,"KIKWAYA",3,0,1,"2020","02","15",8,3036.22767741671
"129e90e0b1534943b07e61e5b50d632b","35909e3321914d778d4b3c5f610ce880",379,2,20,7,"KUMI",208,"KUMI",1,"ONGINO",7,"OBOTIA",13,0,1,"2019","06","27",8,555.127981110336
"12bc37b16e004845a7e6b13b4d5f6dce","2d2e8f9e6d8e4e2892346c42fb30b271",528,3,30,9,"APAC",302,"MARUZI",2,"CHEGERE",4,"CHEGERE",5,0,1,"2020","02","21",8,524.372749416039
"12d9093756604f24b9255e1ba86dbd4f","64ac3328a38747a8b77a2b4ac460c0a1",640,3,31,9,"LIRA",307,"LIRA MUNICIPALITY",2,"CENTRAL DIVISION",2,"IREDA WEST",3,1,1,"2019","05","13",8,1882.83642765254
"12f5ebcc6aa8416d9bae426583f43f89","b5710d3ab5db4e8e957ef88a3a65e15b",775,3,30,9,"KOLE",325,"KOLE",1,"ALITO",3,"BARONGIN",6,0,1,"2019","04","06",8,5243.72749416039
"130beaf8e4454523b50323c7630b0955","951de4cf4c334a8f88c6a035f3cf031f",198,1,11,2,"WAKISO",113,"KIRA MUNICIPALITY",3,"BWEYOGERERE DIVISION",1,"KIRINYA",5,1,1,"2019","04","16",8,1952.53779987248
"13148c70fc8649158a9e326aca0d1bdb","17eb44366c7043bcaf46fb683b1beff3",208,1,11,2,"WAKISO",113,"MAKINDYE SSABAGABO MUNICIPALITY",5,"MASAJJA DIVISION",2,"NAMASUBA",4,1,1,"2020","02","11",8,3367.16803686164
"131d9d8b687841c6b70b01782950c1a2","59a75b63f8b2478daa8f2afe067eb61d",786,3,30,9,"KOLE",325,"KOLE",1,"OKWERODOT",7,"ADELLOGO",1,0,1,"2019","09","25",8,5243.72749416039
"132b9b8ef3e846abb4dd11ffa45e55f0","43bf4533dc2b43d8838108888e1cc24e",612,3,31,8,"KOTIDO",306,"KOTIDO MUNICIPALITY",2,"CENTRAL DIVISION",1,"KOTIDO CENTRAL",1,1,1,"2020","02","17",8,436.977266349732
"132fad0e666147ff9e2f83e8ea7973ce","707ff6e75e5a4970ae0d0449fbf1c17c",21,1,11,1,"KAMPALA",102,"KCCA",1,"LUBAGA DIVISION",3,"LUBYA",5,1,1,"2020","01","28",8,7612.67601502512
"134dea57e9e541b1a86cf5a20e5e0e39","21356128700341afab4bae888ad2f981",1074,4,40,12,"KAGADI",427,"BUYAGA",2,"BWIKARA",2,"NYAMASA",4,0,1,"2019","05","21",8,910.868272918113
"1352711330774897bf79dee40417879c","13e1b70c74264df2b3ce9571a64d04b7",707,3,30,8,"KAABONG",318,"DODOTH",1,"KATHILE",7,"NARENGEPAK",6,0,1,"2020","01","23",8,436.977266349732
