"hhid","s12q02","NA1a","NA1b","NA1c","NA1d","NA1e","NA1f","NA1g","NA1h"
"d4bf2c717dd443ada0db83beb83d5e01",1,2,2,2,2,2,2,2,2
"d4ec1a6ba0f64766bb9409c3b8d0103e",1,2,2,2,2,2,2,2,2
"d54912878f6746e4aef4a719e8f7dee4",1,2,2,2,2,2,2,2,2
"d56419dadc014aedae93e06f7523925b",1,2,2,2,2,2,2,2,2
"d5b9ae454eed49158f9a85f03e0e3938",1,2,2,2,2,2,2,2,2
"d5bb3e9d18d843bdaa620f7718dea5b2",1,2,2,2,2,2,2,2,2
"d614c15d10c640f2bb33a07d4c2283d9",1,2,2,2,2,2,2,2,2
"d67b6f52a06d4a5fa233a261b9377fd4",1,2,2,2,2,2,2,2,2
"d69fea69f0524be2adc321d63274a680",1,2,2,2,2,2,2,2,2
"d6b06414026c413a815f93b5a0be0a6c",4,2,2,2,2,2,2,2,2
"d6f87e9d6ea445c7b467edbd9a43d572",1,2,2,2,2,2,2,2,2
"d700851e72dd434b86be76a246d8c16d",2,2,2,2,2,2,2,2,2
"d73c7896e8df453fbf6c60ecb6cd221c",1,2,2,2,2,2,2,2,2
"d76ea9bda03e4d609bd49189e780c0f8",1,2,2,2,2,2,2,2,2
"d7706b24c3d347c8bda5cf141b4b4f77",1,2,2,2,2,2,2,2,2
"d7b952ed61df4201a33caa778d18d332",2,2,2,2,2,2,2,2,2
"d7d359c3b4d843659029b4ae9a3a2bd9",1,2,2,2,2,2,2,2,1
"d7fef0ab4776477eb5ca1995863949aa",2,2,2,2,2,2,2,2,2
"d8074f8e01604c6896e6e53d730eac6f",1,2,2,2,2,2,2,2,2
"d8181d3e4c42463081979f6ea493581c",2,2,2,2,2,2,2,2,2
"d8299527d4c84e3d9e5b12814f1ec51c",1,2,2,2,2,2,2,2,2
"d848e75df3dc471da4e5721cee7c1fd8",4,2,2,2,2,2,2,2,2
"d85364f667764e2b8cb3582793802ba6",3,2,2,2,2,2,2,2,1
"d86d2a43c16b4abeb24f0ad7ef658b8f",2,2,2,2,2,2,2,2,2
"d88719baee534a4abf3db5292bf266ac",2,2,2,2,2,2,2,2,2
"d88dba25dca0447192adcc15ba4c7c7e",2,2,2,2,2,2,2,2,2
"d8cb4c2ca07c4cd68e21ff766ff00712",2,2,2,2,2,2,2,2,2
"d8dbdd6a08d240e59a1dd515b8e93dea",1,2,2,2,2,2,2,2,2
"d8dd0902929d40a7b25ac7d7b84051ca",1,2,2,2,2,2,2,2,2
"d9067e6a03b94115b31731b2f1931cc4",3,2,2,2,2,2,2,2,2
"d963b437fb33436d83a9403b8007970f",1,2,2,2,2,2,2,2,2
"d995e65d44684ff7bd8814c4477b6ebe",1,2,2,2,2,2,2,2,2
"da59c2b263a7443a8683914355a15bd4",1,2,2,2,2,2,2,2,2
"da74ad1d428c451e9333aa3ab678d0a4",1,2,2,1,2,2,2,2,2
"da8f2cca9b5f4b5eb8712a1e6f16221f",2,2,2,2,2,2,2,2,2
"dae0bb69de954b3fb110a651f7a43436",2,2,2,2,2,2,2,2,2
"daf55418aa484a618b1e2a660c3e0a67",1,2,2,2,2,2,2,2,2
"daff2df9a9b7461bbf8301c0923ef667",2,2,2,2,2,2,2,2,2
"db3eff7939cb415299d01db1c37016dd",2,2,2,2,2,2,2,2,2
"db47642e44a24224beaced46bb76490b",3,2,2,2,2,2,2,2,2
"db5d0ba5c29b4ad0869ddf8e90201d9d",1,2,2,2,2,2,2,2,2
"db635523a5904962828e09e34f78976c",1,2,2,2,2,2,2,2,2
"dbb3fcac935542bbb05b624c4c5f290f",3,2,2,2,2,2,2,2,2
"dbd291f31f9e411eacf395a3744e50db",1,2,2,2,2,2,2,2,2
"dc323e08e922427885ea975e9bb68cee",2,2,2,2,2,2,2,2,2
"dc6b60dc0d9049f98c71adbdef0ea7bb",1,2,2,2,2,2,2,2,2
"dc9550e96e4446779a38f05906ea5e11",1,2,2,2,2,2,2,2,2
"dca38505f5094514a5c4151ae7ad462d",11,2,2,2,2,2,2,2,2
"dcab0e4bf2784240bdff1d0e5b222a99",1,2,2,1,2,2,2,2,2
"dcb504c259974805bec32ad825cbc826",4,2,2,2,2,2,2,2,2
"dcd95ba0e9b64beb88152cb57697b4f2",1,2,2,2,2,2,2,2,2
"dd206ad22331496e9914bfe69dc07517",1,2,2,2,2,2,2,2,2
"dd210f05b7b04d1cbc14aa235d69410f",1,2,2,2,2,2,2,2,2
"dd3480cc81654f49a0ce00b49c030744",1,2,2,2,2,2,2,2,2
"dd53075b6ab148ebb04036c88635d714",1,2,2,2,2,2,2,2,2
"ddb6d6a53c1f415eb12537da1221e4cb",1,2,2,2,2,2,2,2,2
"ddce84cb5ed84dcc88102b30fea18f47",1,2,2,2,2,2,2,2,2
"de4a62cd521a4fe0aebf07c315c77247",2,2,2,2,2,2,2,2,2
"de5ae2c27aba4940a130e76e7cf0b8e0",1,2,2,2,2,2,2,2,2
"de5b32d88a9e4e8fb642399220899552",1,2,2,2,2,2,2,2,2
"de64d77e46e44616b730990929a0a13f",9,2,2,2,2,2,2,2,2
"de78b2db48d74e4e887180ea216b5484",2,2,2,2,2,2,2,2,2
"ded764e83b8a47319d2fa31b93066cba",1,2,2,2,2,2,2,2,2
"df0183ce430a4e60ab1c7bb31a445492",2,2,2,2,2,2,2,2,2
"df0b22f356fa42a0a3acfb7ff92c46f5",2,2,2,2,2,2,2,2,2
"df0f502196f94b519d8093519a257361",1,2,2,2,2,2,2,2,2
"df1e28369a16419d86e1dcaeb73a1292",2,1,2,2,2,2,2,2,2
"df875f34f4c0463194a727723197829f",1,2,2,2,2,2,2,2,2
"dfe74e541ed746b8add1788af91f3ed8",1,2,2,2,1,2,2,2,2
"dff53ebbe2fd4e7d857dc50551335e45",4,2,2,2,2,2,2,2,2
"e06c8cfb6dc34c35a1f3925c45a6701a",1,2,2,2,2,2,2,2,2
"e09db7b3f5e244dc9c992509af84b842",1,2,2,2,2,2,2,2,2
"e0af6581e4804877ac5ba292552a8ac3",2,2,2,2,2,2,2,2,2
"e0b5fe1eb205460ead057db6f7860994",1,2,2,2,2,2,2,2,2
"e0c4f4458c6d45c3b8f5ab2aabbadc85",2,2,2,2,2,2,2,2,2
"e0e5c59882a04abeb550377d95a153ff",1,2,2,2,2,2,2,2,2
"e134efcd428440bf9679a2776f189fbf",1,2,2,2,2,2,2,2,2
"e13e814ea3044d199c7809229a709a16",1,2,2,2,2,2,2,2,2
"e1574e4773b548a090ee537919713b0c",1,2,2,2,2,2,2,2,2
"e1621d847f2b4c89a3f90a9bd772a15a",2,2,2,2,2,2,2,2,2
"e16430700605483094eb2241798d8b12",5,2,2,2,2,2,2,2,2
"e175581652a54d719eefd6717694abdd",2,2,2,2,2,2,2,2,2
"e18770e2f8654cf492a5078eef55795f",1,2,2,2,2,2,2,2,2
"e18e3ded6e684e3b9492a55090893950",1,2,2,2,2,2,2,2,2
"e1c2d05aa48f4dda8445d06ec8ef2956",5,2,2,2,2,2,2,2,2
"e1e4f600d96d467f8131e66be3ef1571",1,2,2,2,2,2,2,2,2
"e208035794a945d8a742e18aff2925ec",1,2,2,2,2,2,2,2,2
"e209e9a91faf40ac8d7f623739910f8b",2,2,2,2,2,2,2,2,2
"e23426755e80453e923ddb805290cfa3",1,2,2,2,2,2,2,2,2
"e2420351245048bf81520b722d7a3194",2,2,2,2,2,2,2,2,2
"e28fa276d0bd4fbb9b7057bd52355db6",2,2,2,2,2,2,2,2,2
"e2d990414c764b6586b2955fda395718",1,2,2,2,2,2,2,2,2
"e323cd349ba64903ac2ae2e9974faf40",1,2,2,2,2,2,2,2,2
"e33b089d785d45cb89f2f599ec2c8014",1,2,2,2,2,2,2,2,2
"e35912d0f2b044809b9cb69683b13745",1,2,2,2,2,2,2,2,2
"e35e43cf097941289b9865c11735dc4e",8,2,2,2,2,2,2,2,2
"e3757ed781814ce09945f0a8355b67ee",1,2,2,2,2,2,2,2,2
"e3809d1ac1b34644a9ea3dac0c8c0e70",2,2,2,2,2,2,2,2,2
"e3befb8283e044ad9d495bd952f9e57a",1,2,2,2,2,2,2,2,2
"e450e31f8aaa47a59f20bb2a1e9db4b0",1,2,2,2,2,2,2,2,2
"e453852a3edd4d9eb7cf8d3b97e43221",1,2,2,2,2,2,2,2,2
"e470446a263b4aa28d3c995cc3a1892b",5,2,2,2,2,2,2,2,2
"e48b3b22401f472d8522629f03471d18",1,2,2,2,2,2,2,2,2
"e4a757a91e4648b1b029ecf7dd3a8380",2,2,2,2,2,2,2,2,2
"e4a97100decd438fa3323b689b0ed4c1",1,2,2,2,2,2,2,2,2
"e4dc7edd09ac4af98798727b7f4596f6",2,2,2,2,2,2,2,2,2
"e50573f1edb4494a839b69eb35cb6582",2,2,2,2,2,2,2,2,2
"e51b48f20cbe4a4cbaec7455e00bb889",2,2,2,2,2,2,2,2,2
"e53e84a2f6dd4067b8d5d095edbb46bf",1,2,2,2,2,2,2,2,2
"e5779bb1ff5847c894b156388dd2c2ce",1,2,2,2,2,2,2,2,2
"e581fc059ecd49cdb939876a3ce4c8c8",1,2,2,2,2,2,2,2,2
"e584f4d86bb24307b3908b7c23128dc6",1,2,2,2,2,2,2,2,2
"e5a999aba16d499292df3e91f4a0357a",4,2,2,2,1,2,2,2,2
"e65772b68645431e84b79eb1c8a40696",2,2,2,2,2,2,2,2,2
"e6674c2e34da46b6b1dd44e20a28a224",1,2,2,2,2,2,2,2,2
"e66f16eee8fc48bbb1b40d3d336dbead",4,2,2,2,2,2,2,2,2
"e67c4afb41e34c399d4b8c191fd1eeb8",1,2,2,2,2,2,2,2,2
"e691f36dcace4f579fdbf7280d027b8d",2,2,2,2,2,2,2,2,2
"e6a9bab17f8849be80d75e279c53c64e",1,2,2,2,2,2,2,2,1
"e7032cc83bf04c508071542253a71c95",1,2,2,2,2,2,2,2,2
"e71a3dc6e5cb473ab53e52b73b10ba4d",2,2,2,2,2,2,2,2,2
"e736bcb6cbfb4c64b6b9f29f9010ba6a",1,2,2,2,2,2,2,2,2
"e760698f8dba4e6199907cc2532107f2",1,2,2,2,2,2,2,2,2
"e7a027ff891343eb9f96d1b79fc1d497",4,2,2,2,2,2,2,2,2
"e7b2a8826af4454b8ce0f34b0af210b6",1,2,2,2,2,2,2,2,2
"e7dbc267231649b099209104332b687e",2,2,2,2,2,2,2,2,2
"e8030f91ebcd45eb9f4069e5c5d83fcb",1,2,2,2,2,2,2,2,2
"e81dd4fafebd4642b9f785a854f97eda",1,2,2,2,2,2,2,2,2
"e865dcc805124dffb79ffd356d8b2b0d",1,2,2,2,2,2,2,2,2
"e8a411bfd7c2447786c98774ee1141e9",2,2,2,2,2,2,2,2,2
"e972e0a055404061a245cfe41d97ad8f",1,2,2,2,2,2,2,2,2
"e9c33e5696824d929a6f8e20bfa5cbeb",1,2,2,2,2,2,2,2,2
"e9d6ebd0aa7746f19b78014d4bbc5db5",4,2,2,2,2,2,2,2,2
"e9f8f8d1007f424aa250a9c18c7dbaf0",1,2,2,2,2,2,2,2,2
"ea54282529db45b38422fe176a060105",1,2,2,2,2,2,2,2,2
"eaf92b67f01645cc9b014c5d24295b35",1,2,2,2,2,2,2,2,2
"eb1ecad4774e474f8aed5fb46011150f",1,2,2,2,2,2,2,2,2
"eb407e083d2c4b6bbb83c325837d877c",1,2,2,2,2,2,2,2,2
"eb48e110606540e2a20e0e53b55f3ba9",2,2,2,2,2,2,2,2,2
"eb4ce2d307eb48beb5116ec9df05d2fe",2,2,2,2,2,2,2,2,2
"eb69150ec411452ca3da511a12e2961b",1,2,2,2,2,2,2,2,2
"eb9d7c8c0d1744ca8a44fb487d6c5bbc",1,2,2,2,2,2,2,2,2
"ebaadb561b21465e90808f36c51b2041",1,2,2,2,2,2,2,2,2
"ebc0193e87d54628a69a3eb487d230bd",1,2,2,2,2,2,2,2,2
"ebc7593e3bb245278d64c8b778f16188",2,2,2,2,2,2,2,2,2
"ebe9024cda2c457199f42334c99bc0e1",2,2,2,2,2,2,2,2,2
"ec06fa5313c74da893df368fb6ea31e3",1,2,2,2,2,2,2,2,2
"ec2c82a1f1b44889ac83f5c1684bb358",1,2,2,2,2,2,2,2,2
"ec757c338d2a4d41a98729e3fd1667c8",2,2,2,2,2,2,2,2,2
"eccd103934df483391a1e31c609f342f",2,2,2,2,2,2,2,2,2
"ecf7512e98904f4ea9e84d35ef6b3b89",1,2,2,2,2,2,2,2,2
"ed2b480c4ef44338a0f1cd3fc71049a1",1,2,2,2,2,2,2,2,2
"ed9ab55f902c4f7caa511af3ed85dd25",2,2,2,2,2,2,2,2,2
"ed9c584fca2a452b81b2f6167ba947cb",1,2,2,2,2,2,2,2,2
"edc2e1593f6a4124833981d7ffad0744",1,2,2,2,2,2,2,2,2
"ee1180a3b9074cb39680a4cd7f776831",2,2,2,2,2,2,2,2,2
"ee1feb4c08014f8f9ace130cedce1e8d",1,2,2,2,2,2,2,2,2
"ee36fa57cb6d4605b9f68594ab365125",1,2,2,2,2,2,2,2,2
"ee5f7be787074fc0b18ed33fb179ae5c",2,2,2,2,2,2,2,2,2
"eebb9fb0770e4f3fbc946be8ec9b3221",3,2,2,2,2,2,2,2,2
"eec360a607e14114bcef211b95f9b555",1,2,1,2,2,2,2,2,2
"ef0a15a0c2af4180a49af84a930da18c",1,2,2,2,2,2,2,2,2
"ef7824deb6a0462a85dfa6fa70d75091",5,2,2,2,2,2,2,2,2
"f0293cd185b34a4a946ab1b2fcda62b8",2,2,2,2,2,2,2,2,2
"f06c6438ae0448e18a76122f8dcac2ab",1,2,2,2,2,2,2,2,2
"f0a874e9e24144bc81cb11bb22f5e6f9",1,2,2,2,2,2,2,2,2
"f0af4f68b5094cda94c066c337e4e3f7",2,2,2,2,2,2,2,2,2
"f0c6d81726b24ec3b676a07b587b5876",1,2,2,2,2,2,2,2,2
"f0d023b52fe14b8989067a909e26ffb9",2,2,2,2,2,2,2,2,2
"f135b7607bcb4d48b9da2f31ee6b243c",2,2,2,2,2,2,2,2,2
"f1478e7c160b4aeaaa23d79b41de533c",1,2,2,2,2,2,2,2,1
"f1a246dbafa04cecb4bcaba5de6b60be",1,1,2,2,2,2,2,2,2
"f1f4dfae64ae44059ac6c0a0e317756d",1,2,2,2,2,2,2,2,2
"f24b385216a84b38a04f370efb3add76",1,2,2,2,2,2,2,2,2
"f263258652d14019a52c5e93cf7534b4",1,2,2,2,2,2,2,2,2
"f291a0d067164a56a7d38444192dcb84",1,2,2,2,2,2,2,2,2
"f2c976c605a648c09d8c384f156411ba",1,2,2,2,2,2,2,2,2
"f2d85c98d2604389b4dd5232f1274d74",2,2,2,2,2,2,2,2,2
"f2dac975f02f4372b7d9744ad5829f8a",1,2,2,2,2,2,2,2,2
"f30b131f3ee1472695bb2a1843f5468e",1,2,2,2,2,2,2,2,2
"f38300e74a4d44f09454ccb310dc32a4",2,2,2,2,2,2,2,2,2
"f393d386e8ff4962997d9e2f461c102f",1,2,2,2,2,2,2,2,2
"f39c780683064d9fa3cf16948fab8360",2,2,2,2,2,2,2,2,2
"f3cca769897e485b8c62f9c77f5557fa",2,2,2,2,2,2,2,2,2
"f3e177ed6e204c6190cbbad629d4d5b0",1,2,2,2,2,2,2,2,2
"f3f51829df004c009a9ced4738d7f322",1,2,2,2,2,2,2,2,2
"f4051f6bf98a4360aab6caa95fdb55ba",1,2,2,2,2,2,2,2,2
"f43132b1c6bd482083bd9c621c0070b1",1,2,2,2,2,2,2,2,2
"f45c2a602e0d4609abdd5d9c8224734f",2,2,2,2,2,2,2,2,2
"f45e47063a174cd796397077ac56afec",1,2,2,2,2,2,2,2,2
"f468b11a2d9f437f8d7fb07c59fb38be",1,2,2,2,2,2,2,2,2
"f46bcfc51bf94192b562add8c06dd606",1,2,2,2,2,2,2,2,2
"f47d394b39a648f9b4ac08637c8ecc56",1,2,2,2,2,2,2,2,2
"f48fbbf7649d4fdebbd984b8a303ec89",2,2,2,2,2,2,2,2,2
"f4bfb4b01d514f22a272ad1d599ca20a",1,2,2,2,2,2,2,2,2
"f4ca585c8f9f4525bb63e65d8b1b3741",1,2,2,2,2,2,2,2,2
"f4db6d39fd7d46d39b2a55a9e31443b1",1,2,2,2,2,2,2,2,2
"f577c7c7a66a4af6b4327b06712c7e59",1,2,2,2,2,2,2,2,2
"f5824a55f9c547579bd1ee9c95db2912",2,2,2,2,2,2,2,2,2
"f587753cac1041c2bee49b77fe337b38",1,2,2,2,2,2,2,2,1
"f58c0a5e67b6493293f44c02d9bf9e8f",2,2,2,2,2,2,2,2,2
"f5fd515d32b4403488623e489e453c66",1,2,2,2,2,2,2,2,2
"f63883ce79c14547a17f70e543a33fb4",2,2,2,2,2,2,2,2,2
"f63f3d9bc363443da137952b5dca3464",2,2,2,2,2,2,2,2,2
"f6540c6308904ba4867a05bfd2539aa6",1,2,2,2,2,2,2,2,2
"f657fad494df41ec9bf5be4ace9c692c",1,2,2,2,2,2,2,2,2
"f69dbc80ae7443669558eed375a8a8ad",2,2,2,2,2,2,2,2,2
"f6c7716b58434f9c92b8291847988daa",1,2,2,2,2,2,2,2,2
"f6cd21fa81214b4997cf94809b696976",1,2,2,2,2,2,2,2,2
"f6e2a1c3860e4a539fcfb936735acdb2",2,2,2,2,2,2,2,2,2
"f6ffe45416b2458e89ea7ab46ba9ba1e",1,2,2,2,2,2,2,2,2
"f7135239b02b4e8aa34325d16ea995b9",1,2,2,2,2,2,2,2,2
"f71eb7fb0fec4e54ae5e51ca8bc0e340",1,2,2,2,2,2,2,2,2
"f76f11c01e4f4efa8362b26f6947d2db",2,2,2,2,2,2,2,2,1
"f77028676e6f408d8e001187b5b96907",2,2,2,2,2,2,2,2,2
"f7d124ffa36444b8a7a6da13902b137b",2,2,2,2,2,2,2,2,2
"f7fd0344fb574befb7f5bd50c9e63328",3,2,2,2,2,2,2,2,2
"f81adae37b8b428daad2416fb0e30f37",1,2,2,2,2,2,2,2,2
"f84bc282b6ef44afa79dc921161e1129",1,2,2,2,2,2,2,2,2
"f858b1717b2040c38adc68e4dad64629",2,2,2,2,2,2,2,2,2
"f884bdb7825942c5880be87cfff0a37a",1,2,2,2,2,2,2,2,2
"f888744b268c4e539e81f9aa42c10186",2,2,2,2,2,2,2,2,2
"f8badca920fc4f54925a497aa2c2e008",1,2,2,2,2,2,2,2,2
"f8e3e6b69ccf45bb8134bba7b7ebd373",3,2,2,2,2,2,2,2,2
"f8e7189925b64b86854b95c7bda2598b",2,2,2,2,2,2,2,2,2
"f9011508b105470e8034b233fc06effd",2,2,2,2,2,2,2,2,2
"f90c30b4301b413881eb01cee8d9ba88",1,2,2,2,2,2,2,2,2
"f924435ee08340a98ff2939787e62f98",2,2,2,2,2,2,2,2,2
"f929627b27cb4a6497e4f2f5e8556449",1,2,2,2,2,2,2,2,2
"f9339e2b4fd644318e085ae5374581cb",1,2,2,2,2,2,2,2,2
"f936f7a35d3d4521a62ba17e0c499d7d",2,2,2,2,2,2,2,2,2
"f982654e062548a7abdd19c6ad16abcd",1,2,2,2,2,2,2,2,2
"f9a4cd1936524e15bb040f70f6247a82",1,2,2,2,2,2,2,2,2
"f9dbaead7f5245678aea6fc287d03a51",2,2,2,2,2,2,2,2,2
"fa0766c8d90d4738a103e6e7edf5d3d0",2,2,2,2,2,2,2,2,2
"fa4e9895b7954c7d9b89f811d312432b",1,2,2,2,2,2,2,2,2
"fadf54b9fd95403f9010fcb3031e6281",5,2,2,2,2,2,2,2,2
"fae255f3472340588340c9ea2e571e2e",1,2,2,2,2,2,2,2,2
"fae67a00df6c4af8b2bf0379ab1c2788",1,2,2,2,2,2,2,2,2
"fb0217ed00834304a53bc081e9ad0c31",2,2,2,2,2,2,2,2,2
"fb30eb6bcfe449b2840e274f87ffe39d",1,2,2,2,2,2,2,2,2
"fb396ea01ec446089fa2f74b74fc8708",1,2,2,2,2,2,2,2,2
"fb42b5065cf34237901fb562d644013e",1,2,2,2,2,2,2,2,2
"fb99e0f23d0f46a5bd0fcbe868825ddb",1,2,2,2,2,2,2,2,2
"fbb36752459745fabed1bd2f20b9e31c",1,2,2,2,2,2,2,2,2
"fc2bd45f4f544faeb8a816e3aa2b3130",1,2,2,2,2,2,2,2,2
"fc6204aed21f4bc9a45c75222761b219",1,2,2,2,2,2,2,2,2
"fc6c2f9be5674c1bbdc4272645ef9f6c",1,2,2,2,2,2,2,2,2
"fc902145370345608005224efc21629e",1,2,2,2,2,2,2,2,2
"fc9d9d0ef91c48e99045243af67c62de",1,2,2,2,2,2,2,2,2
"fca6ecc0302f456fb1496008dac881a4",1,2,2,2,2,2,2,2,2
"fca929b4529a41519d6a1c691ac200f2",1,2,2,2,2,2,2,2,2
"fcdc4fd724164cf68fe3d0d7d09c3280",1,2,2,2,2,2,2,2,2
"fcea1e52b50a4fd0b3182184b990594a",1,2,2,2,2,2,2,2,2
"fd19da02859e4785bef99f2ff6232d00",2,2,2,2,2,2,2,2,2
"fd523ac8cfde4230aea1313912c16728",1,2,2,2,2,2,2,2,2
"fdcbac53ea814e8c9e7bf058bb4d5e68",1,2,2,2,2,2,2,2,2
"fdd9a2eefd064addade5401dc596b2fe",2,2,2,2,2,2,2,2,2
"fddb6c4c03ba4d738a86e7647a699eb4",1,2,2,2,2,2,2,2,2
"fdec73cd177f4166a8b206bbd5da0752",2,2,2,2,2,2,2,2,2
"fdfd8a1519ef47b0b31a1c80d7132610",2,2,2,2,2,2,2,2,2
"fe09b1542ed94f4088b0e1f01c6fc186",2,2,2,2,2,2,2,2,2
"fe15143e2b5d4120925b94f883908c60",2,2,2,2,2,2,2,2,2
"fe537220cbee4e32802dba218198f92d",1,2,2,2,2,2,2,2,2
"fe58670e69dd44d594a5822131774af9",1,2,2,2,2,2,2,2,2
"fe5da3d6ff3444ce993a3e1e4d3427df",1,2,2,2,2,2,2,2,2
"fe77bbfc66cb42e6a64f3486499ea65b",1,2,2,2,2,2,2,2,2
"fe9c51ecc14a45b7ad5512d82cdc00ed",1,2,2,2,2,2,2,2,2
"fef6a31f5c8542aead247c12573e0307",1,2,2,2,2,2,2,2,2
"ff5869d3420643fbbdb7897ea89d009f",2,2,2,2,2,2,2,2,2
"ff99120027c9426ea4707315f2c312b2",6,2,2,2,2,2,2,2,2
"ffea6d0233164dd3afe28545f2cbb5f9",1,2,2,2,2,2,2,2,2
