"HHID","district_code","urban","region","regurb","rotate","HHID_old","equiv","hsize","nrrexp30","cpexp30","welfare","plinen","ctpline","hpline","spline","poor_13"
"H25005-04-01","313",0,3,30,1,3133000305,4.23876667022705,5,342089.53125,139510.34375,32912.95703125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H25006-04-01","313",0,3,30,1,3133000306,0.992266654968262,1,116611.5703125,47435.75390625,47805.44921875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H25008-04-01","313",0,3,30,1,3133000308,5.99993327260017,8,434628.90625,177001.96875,29500.65625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H25009-04-01","313",0,3,30,1,3133000309,3.43930000066757,4,242814.5625,99744.546875,29001.41015625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H25011-04-01","313",0,3,30,1,3133000311,4.83686661720276,6,323839.75,132932.953125,27483.279296875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H25201-04-01","424",0,4,40,1,4013000501,6.51103329658508,8,625270.25,247115.65625,37953.37109375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25201-04-02","424",0,4,40,1,,2.12893335521221,3,384705.375,151922.53125,71360.8671875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25202-04-01","424",0,4,40,1,4013000502,0.863699972629547,1,96107.5859375,36665.09765625,42451.1953125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25203-04-01","424",0,4,40,1,4013000503,3.6650999635458,6,540273.8125,216214.171875,58992.70703125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25204-04-01","424",0,4,40,1,4013000504,5.23186665773392,7,253817.484375,97229.53125,18584.099609375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H25204-04-02","424",0,4,40,1,401300050402,3.39750003814697,5,214278,82307.71875,24225.96484375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H25207-04-01","424",1,4,41,1,4013000507,4.47883331775665,5,694797.625,266834.125,59576.703125,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25208-04-01","424",0,4,40,1,4013000508,6.06233334541321,9,663617.625,253922.671875,41885.3046875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25209-04-01","424",0,4,40,1,4013000509,4.86676660180092,7,895128,342864.375,70450.140625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25210-04-01","424",0,4,40,1,4013000510,5.13963329792023,6,730923.6875,299484.21875,58269.5703125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25401-04-01","420",0,4,40,1,4023000701,7.91430002450943,9,430149.65625,175314.5625,22151.619140625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H25402-04-01","420",0,4,40,1,4023000702,2.74383330345154,3,374540.90625,152478.6875,55571.41015625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25402-04-02","420",0,4,40,1,402300070201,3.07583332061768,4,326580.5625,133072.03125,43263.734375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25403-04-01","420",0,4,40,1,4023000703,1.87916666269302,2,192214.375,78757.984375,41911.12109375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25403-04-02","420",0,4,40,1,,2.61360001564026,3,165108.921875,67306.4140625,25752.376953125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H25404-04-01","420",0,4,40,1,4023000704,3.72176665067673,5,557021.125,226988.15625,60989.35546875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25406-04-01","420",0,4,40,1,4023000706,3.34176662564278,5,398496.9375,162174.40625,48529.54296875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25407-04-01","420",0,4,40,1,4023000707,2.5180332660675,3,481398.21875,196328.3125,77968.9140625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25408-04-01","420",0,4,40,1,2402300070804,3.84479999542236,6,813669.9375,331320.6875,86173.7109375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25408-04-02","410",1,4,41,1,4023000708,1.38369995355606,2,1202100.5,481827.5625,348216.78125,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25409-04-01","420",0,4,40,1,4023000709,4.17216664552689,5,1368821.25,559056.125,133996.59375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25409-04-02","420",0,4,40,1,,2.31583333015442,3,288720.3125,118493.9375,51166.8671875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25409-04-03","420",0,4,40,1,,2.13083332777023,3,297766.03125,121860.25,57189.01171875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25410-04-01","420",0,4,40,1,4023000710,2.63596659898758,3,848999.375,344739.25,130782.859375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25410-04-02","420",1,4,41,1,,2.39916664361954,3,197282.828125,80965.1796875,33747.2109375,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25601-04-01","402",0,4,40,1,4023001601,3.84843331575394,5,472703.15625,192575.625,50040.00390625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25602-04-01","402",0,4,40,1,4023001602,1.85596662759781,2,673305.0625,276118.59375,148773.46875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25603-04-01","402",0,4,40,1,4023001603,6.27393326163292,9,333446.4375,135986.484375,21674.837890625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H25605-04-01","402",0,4,40,1,4023001605,5.28276664018631,7,292048.78125,118797.015625,22487.65234375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H25606-04-01","402",0,4,40,1,4023001606,2.35813331604004,3,310216.875,125992.421875,53428.87890625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25607-04-01","402",0,4,40,1,4023001607,8.34783338010311,11,656482.5,264182.1875,31646.796875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25608-04-01","402",0,4,40,1,4023001608,0.863699972629547,1,291522.96875,117247.671875,135750.46875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25609-04-01","402",0,4,40,1,2402300160905,3.83419996500015,5,348635.78125,140466.796875,36635.23046875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25609-04-02","423",0,4,40,1,2402300160906,2.4131333231926,3,880017.125,352602.75,146118.21875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25609-04-04","423",1,4,41,1,402300160903,1.86176663637161,2,274802.6875,110635.4140625,59424.96484375,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25609-04-05","402",0,4,40,1,402300160905,3.98559993505478,5,1378284.5,554326.375,139082.296875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25609-04-06","402",1,4,41,1,,1.00483334064484,1,541641.3125,218279.359375,217229.421875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25609-04-07","402",0,4,40,1,,1.00483334064484,1,161780.40625,64897.54296875,64585.37890625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25610-04-01","402",0,4,40,1,4023001610,5.65286666154861,6,431721.34375,173840.3125,30752.59375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25610-04-02","402",0,4,40,1,402300161006,2.65083330869675,4,377529.40625,151987.578125,57335.7734375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25610-04-03","402",0,4,40,1,,1.86659997701645,2,307620.125,123851.8125,66351.5546875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25701-04-01","402",1,4,41,1,4023002001,0.869499981403351,1,447397.90625,180310.140625,207372.21875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25702-04-01","402",0,4,40,1,4023002002,6.54970002174377,7,844496.1875,341648.5,52162.46484375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25702-04-02","410",1,4,41,1,,1.00483334064484,1,245648.9375,98542.296875,98068.296875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25703-04-02","402",0,4,40,1,,3.54983329772949,4,539001.4375,217950.234375,61397.31640625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25703-04-03","410",0,4,40,1,,1.9076666533947,3,440617.03125,176749.390625,92652.1328125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25704-04-01","402",0,4,40,1,4023002004,2.36469995975494,3,255572.875,102611.140625,43392.87890625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25705-04-01","402",1,4,41,1,4023002005,3.09486663341522,4,698634.625,283921.5625,91739.515625,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25705-04-02","402",1,4,41,1,,2.09993331134319,3,322072,129180.6640625,61516.5546875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25706-04-01","402",1,4,41,1,4023002006,3.16696661710739,4,1249753.5,494834.625,156248.765625,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25706-04-02","402",0,4,40,1,402300200604,2.71869993209839,3,2227858.25,883184.9375,324855.625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25706-04-03","106",0,1,10,1,,1.74866664409637,2,920960.5,373104.46875,213365.125,11463.4453125,15946.951171875,21257.646484375,29571.796875,0
"H25706-04-04","102",1,1,11,1,,1.00483334064484,1,1144552.875,463547.9375,461318.21875,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H25707-04-01","402",1,4,41,1,4023002007,4.39096665382385,6,544623.9375,214894.109375,48940.046875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25708-04-01","402",1,4,41,1,4023002008,5.95769995450974,7,512400.90625,201562.828125,33832.32421875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25709-04-01","402",0,4,40,1,4023002009,4.15079998970032,5,820688.3125,324670.3125,78218.734375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25901-04-01","413",0,4,40,1,4023003001,0.874333322048187,1,462233.75,187095.96875,213987,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25902-04-01","426",0,4,40,1,4023003002,3.47509998083115,5,537614.75,219027.125,63027.57421875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25903-04-01","426",0,4,40,1,4023003003,5.04463332891464,6,1493212,612465.5,121409.3203125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25903-04-02","426",0,4,40,1,402300300305,3.78916662931442,6,230855.4375,94001.5390625,24807.97265625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H25903-04-03","426",0,4,40,1,402300300306,5.36756664514542,6,396579.6875,161302.046875,30051.2421875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25903-04-04","411",0,4,40,1,402300300309,1.87916666269302,2,290837,118175.5078125,62887.1875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25903-04-05","113",1,1,11,1,,0.992266654968262,1,2212592,898602.125,905605.5,11463.4453125,17313.681640625,21257.646484375,32106.240234375,0
"H25904-04-01","426",0,4,40,1,4023003004,5.52996665239334,6,605833.1875,246247.53125,44529.66015625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25905-04-01","426",0,4,40,1,4023003005,3.16696661710739,4,739218,303191.875,95735.734375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25906-04-01","426",0,4,40,1,4023003006,2.5064332485199,3,591967.375,238225.578125,95045.6484375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25906-04-02","426",0,4,40,1,,1.73706662654877,2,254491.921875,102551.8515625,59037.375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25907-04-01","426",0,4,40,1,4023003007,4.22346663475037,5,973836.25,390740.625,92516.5625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25908-04-01","426",0,4,40,1,4023003008,4.44573336839676,5,399802.53125,161058.46875,36227.6484375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25909-04-01","426",0,4,40,1,4023003009,4.76093333959579,6,909623.875,365931.3125,76861.2578125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25910-04-01","426",0,4,40,1,2402300301008,2.3297666311264,3,1211460.125,487411.6875,209210.515625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H25910-04-02","426",1,4,41,1,2402300301009,1.41766667366028,2,560152.5,225502.09375,159065.671875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H25910-04-03","410",1,4,41,1,4023003010,2.59343329071999,4,426216.96875,170721.140625,65828.234375,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26008-04-01","403",1,4,41,1,4031000208,3.30863332748413,4,331089.28125,134549.71875,40666.25390625,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26009-04-01","403",1,4,41,1,2403100020903,6.95063334703445,8,744017.4375,299684.78125,43116.18359375,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26009-04-02","403",1,4,41,1,4031000209,2.3924999833107,3,347214.1875,139840.96875,58449.7265625,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26009-04-03","403",1,4,41,1,403100020904,2.44249999523163,3,240668.328125,96862.953125,39657.30078125,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26009-04-04","403",0,4,40,1,403100020911,3.71326661109924,5,301352.71875,121332.546875,32675.419921875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26009-04-05","403",0,4,40,1,403100020912,2.27916666865349,3,289615.71875,116598.3515625,51158.32421875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26009-04-06","403",1,4,41,1,,1.86659997701645,2,545674.25,219750.640625,117727.765625,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26010-04-01","403",1,4,41,1,4031000210,2.64136666059494,3,422872.5625,171992.625,65115.01171875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26012-04-01","403",1,4,41,1,4031000212,4.9383666664362,7,407037.40625,166154.6875,33645.67578125,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26102-04-02","403",0,4,40,1,,2.1004666686058,3,245185.96875,96368.953125,45879.78125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26106-04-01","403",0,4,40,1,4033000406,5.07726663351059,6,445348.9375,174597.296875,34388.05078125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26106-04-02","403",0,4,40,1,,2.26659998297691,3,234321.453125,92081.3515625,40625.3203125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26107-04-01","403",0,4,40,1,4033000407,2.05036661028862,3,289664.15625,113959.953125,55580.28125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26108-04-01","403",0,4,40,1,4033000408,3.03143328428268,4,268083.875,102840.9609375,33924.86328125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26109-04-01","403",0,4,40,1,4033000409,3.7399999499321,5,218588.421875,86629.21875,23162.892578125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H26110-04-01","403",0,4,40,1,4033000410,3.11536663770676,4,455041.1875,179967.953125,57767.82421875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26111-04-01","403",0,4,40,1,4033000411,7.5972666144371,10,543038.8125,210568.375,27716.333984375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H26201-04-01","403",0,4,40,1,2403300060102,10.0770666003227,13,592305.9375,243188.421875,24132.859375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,1
"H26201-04-03","403",0,4,40,1,,0.992266654968262,1,192506.65625,78703.015625,79316.3984375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26202-04-01","403",0,4,40,1,4033000602,3.04469990730286,4,719456.875,293345.46875,96346.265625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26203-04-01","403",0,4,40,1,4033000603,9.04490002989769,11,1311427,536298.25,59292.88671875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26203-04-02","403",0,4,40,1,,2.77916663885117,4,825231.75,336059.0625,120920.8046875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26204-04-01","403",0,4,40,1,4033000604,3.01993328332901,4,508768.75,207466.953125,68699.1875,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26205-04-01","403",0,4,40,1,4033000605,2.31726664304733,3,165382.53125,67505.296875,29131.431640625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26206-04-01","403",0,4,40,1,4033000606,3.16636663675308,5,802587.75,326652.625,103163.234375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26206-04-02","403",1,4,41,1,,2.76659995317459,4,585931.75,238503.359375,86208.109375,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26207-04-01","403",0,4,40,1,4033000607,4.67896664142609,5,622980.75,255190.359375,54539.8984375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26208-04-01","403",0,4,40,1,4033000608,3.05693334341049,4,382310,155775.9375,50958.23828125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26209-04-01","403",0,4,40,1,4033000609,3.86563330888748,4,531799.625,218357.671875,56486.90625,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26209-04-02","403",0,4,40,1,,3.43676662445068,5,536695.5625,219861.015625,63973.21484375,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26209-04-03","403",0,4,40,1,,2.27916666865349,3,373148.46875,153021.71875,67139.328125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26209-04-04","403",0,4,40,1,,2.24659997224808,3,627706.75,257530.078125,114631.03125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
"H26209-04-05","403",1,4,41,1,,2.35916665196419,3,342047.21875,140476.390625,59544.921875,11463.4453125,16173.9326171875,21257.646484375,29992.70703125,0
"H26210-04-01","403",0,4,40,1,4033000610,4.20396667718887,5,721871.375,293668.40625,69855.078125,11463.4453125,15188.53515625,21257.646484375,28165.3984375,0
