"hhid","district","urban","region","regurb","subreg","equiv","hsize","usize","nrrexp30","fnrfxp30","cpexp30","fcpexp30","welfare","plinen","ctpline","hpline","spline","poor_2019","quints","decile","qurban","qregion"
"d99d959a034b404fbce62c45adc10617",113,1,1,11,2,5.81193327903748,7,7,2415505.25,0,1442386.75,0,248176.75,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"d9bbbd6c12bf4275819b5cf9dcf31196",406,0,4,40,13,4.55523329973221,5,6,728779.1875,0,422033,0,92647.9453125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"d9cedf03ea96447c929804d1614ba006",411,0,4,40,14,9.53139995038509,13,15,3610652.5,0,2009892.625,0,210870.65625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"d9d52d2d0e8a4d4e86bc59a15667f5ff",117,0,1,10,3,6.79176664352417,10,10,429590.59375,0,241550.125,0,35565.140625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,1,1,2,1,1
"d9d5580e642843a48f0fccfc1e3c8d66",102,1,1,11,1,2.34853330254555,3,5,778725.1875,0,457231.59375,0,194688.140625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,,,,
"d9d8dfef6ad346d0aa354dd92a00b7e4",330,0,3,30,11,4.77959996461868,6,6,301935.03125,0,169070,0,35373.25390625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"d9e387e7e01c4d6db79e5bd9ca7a765c",302,0,3,30,9,1.55379998683929,2,3,159585.71875,0,90022.984375,0,57937.3046875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,5,3,4
"da319e88bd6e4126b2e7af3430f96006",232,0,2,20,7,2.33869993686676,3,3,203293.53125,0,113737.140625,0,48632.63671875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,2,3
"da33ec50e0324b8a876ef9382b22a86f",303,0,3,30,11,8.67643329501152,11,11,392094,0,215746.40625,0,24865.794921875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"da347790a6784255a72cf2500e5357d4",406,1,4,41,13,4.12509992718697,6,8,1408213.5,0,803615.4375,0,194811.140625,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"da3a99f963484fac9b94610bf831af1b",223,0,2,20,6,0.773800015449524,1,1,96551.421875,0,53984.765625,0,69765.78125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"da50cd5c01e5425db82ca8402e76ccbc",321,0,3,30,9,6.50786665081978,9,10,426011.53125,0,238488.546875,0,36646.1953125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"da59ffaaddb444858a6d65c904c16203",426,0,4,40,14,1.6365333199501,2,3,10384679,0,6089509.5,0,3720981,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,10,5,5
"da60037f59c6450786ddab18aff82f15",225,0,2,20,6,2.00966668128967,2,3,1417678.75,9074.33203125,818509.375,4889.1875,407286.125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,5,10,5,5
"da72392f02db4e17910177903f9a8cd6",402,0,4,40,14,3.49526670575142,5,5,176902.671875,0,99783.078125,0,28548.05859375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,1,1,1
"da82b4386c4f4f07af7d0f31cfdb6dfb",226,0,2,20,4,4.37416665256023,7,9,424540.9375,0,235405.859375,0,53817.3046875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"daa5345f86fa4e7a8f37735ba880fd01",325,0,3,30,9,8.11909991502762,10,11,864933.6875,13275.37890625,484911.5,7129.63427734375,59724.78515625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,5,3,4
"daac58b8bb954013b521755285b80f09",315,0,3,30,9,4.65393328666687,6,6,733512.5625,0,407073.875,0,87468.78125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,5
"daf60232d0954c49afc825b2af4147c6",325,1,3,31,9,4.38103333115578,6,6,278682.4375,0,157354.90625,0,35917.3046875,11463.4453125,16304.146484375,30611.45703125,43537.83203125,1,1,2,1,2
"db1aebf959a749d5807563e0f5b4f2e9",113,1,1,11,2,2.11616662144661,4,8,725820.0625,0,413879.125,0,195579.65625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"db23f2c673c64187a127d887d720d60a",124,0,1,10,2,5.13429993391037,7,13,612541.5625,0,335557.6875,0,65356.07421875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,3,2
"db5fcf12ba6c407b8649d1d73f70a4e0",303,0,3,30,11,5.05093330144882,6,6,423170.375,93370.1640625,230481.765625,50307.19921875,45631.51953125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,3,2,3
"db75bdb80a6f496fa1b125836376002c",412,0,4,40,15,6.60910004377365,8,8,425254.875,0,240472.390625,0,36385.04296875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,2,1,1
"db80b1c2b38143a5bde76ed4017b88b2",306,1,3,31,8,1.31099998950958,2,2,81703.921875,0,44768.53125,0,34148.3828125,11463.4453125,16304.146484375,30611.45703125,43537.83203125,1,,,,
"dba162b5ba0f4188b144056a4e2c5073",303,0,3,30,11,4.95683324337006,7,9,415333.25,0,228023.46875,0,46001.84375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,3,2,3
"dbab13d2c3ea492faf38958c4f25a8cf",102,1,1,11,1,2.73976662755013,4,5,693243.125,0,392408.8125,0,143227.09375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,9,4,4
"dbb6bbcc31ad490c9062efc8b7e86f37",208,0,2,20,7,5.31009995937347,7,7,441147.5625,0,246666.546875,0,46452.3359375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"dbba47943bca429bb3dc3ca8a5e58d05",330,0,3,30,11,0.86273330450058,1,1,136367.921875,123903.5390625,73324.0859375,65766.2109375,84990.4453125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,5
"dbdbc8f22d3c49e1bb245734c2d2ea8e",325,0,3,30,9,5.09669995307922,7,7,355642.96875,6637.689453125,202500.453125,3641.080078125,39731.6796875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,2,3,2,3
"dbf332a359ea4caa8f24440adf0ee13c",113,1,1,11,2,0.869499981403351,1,3,491485.34375,86987.8984375,279609.1875,46467.89453125,321574.6875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"dc03196f9a3340c1bfa967d66381725b",211,0,2,20,7,6.57773333787918,9,9,374264.28125,0,210300.296875,0,31971.544921875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"dc2283dedc044929b39fc5d4e569bd41",113,1,1,11,2,0.773800015449524,1,1,208540.140625,0,117483.6640625,0,151826.90625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,9,4,4
"dc56292511524581ba052ca8a629afb2",216,0,2,20,7,3.49326661229134,5,5,187380,13611.498046875,107068.2265625,7310.1494140625,30649.88671875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"dc596485bb9948f4bc208c3fa92db55b",117,0,1,10,3,2.93993332982063,4,4,174467.40625,0,97368.96875,0,33119.44921875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,1,1,2,1,1
"dc6af58c34764e76a5bcb901d1f7f7e8",303,0,3,30,11,3.95826661586761,6,7,613051.6875,13275.37890625,338484.59375,7290.158203125,85513.3359375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,5
"dc7800d0ce5448d1b4ef146d88f7ec3c",204,0,2,20,4,4.42843326926231,6,6,314541.34375,0,176278.625,0,39806.09375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,2,3,2,2
"dc86adfa782045feb36fc67c6332bbb0",411,1,4,41,14,4.54326666891575,7,7,512247.75,0,288688.65625,0,63542.08984375,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,3,5,2,3
"dc90accc69c04f2a9b84c995a01c1592",412,0,4,40,15,2.66039997339249,4,4,257417.484375,0,142796.859375,0,53674.95703125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,4,3,2
"dcafd15daee7466aa58308440e95762d",118,0,1,10,2,5.90936666727066,8,8,1583455.25,0,868455.375,0,146962.515625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"dcc1218885e34942854f55264c44c4c8",417,0,4,40,14,1.6365333199501,2,2,375721.21875,0,210672.03125,0,128730.671875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,9,5,5
"dcd4cbd9f49a4162afb04bab49469cf7",205,0,2,20,4,4.00659999251366,6,6,404992.59375,0,223323.625,0,55738.9375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"dcd7b89f1a6340ab83c5308f346022e1",325,0,3,30,9,1.6365333199501,2,2,289098.21875,0,157858.109375,0,96458.84375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,8,5,5
"dcf05141ffab4d62a2883810a99266c6",218,0,2,20,6,1.90393334627151,2,3,208881.0625,0,114522.6640625,0,60150.5625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,3
"dcf55b7690154f1cb5bf1d3ae80830e5",306,1,3,31,8,4.77176660299301,7,7,121597.21875,0,66341.84375,0,13902.994140625,11463.4453125,16304.146484375,30611.45703125,43537.83203125,1,1,1,1,1
"dd0cfbd6c77641a9b57aa0c0b82ce395",322,0,3,30,10,3.40399998426437,4,7,325947.9375,0,181295.71875,0,53259.61328125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,4,3,3
"dd0d639d4a8b4067993cb3b92dbff5e6",232,0,2,20,7,1.54760003089905,2,3,79507.265625,0,45286.72265625,0,29262.548828125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,1,1,1
"dd133336152d47638bcc70ac9d084f52",303,0,3,30,11,7.85400000214577,10,10,315740.3125,0,174661.71875,0,22238.568359375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"dd3b07ee7a2f4c87b38e6e4ed37ae7c8",113,1,1,11,2,3.25720000267029,4,5,357726.5625,0,202433.3125,0,62149.48828125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,3,5,2,2
"dd59912417bb45d6ae5396e8ec9fe62b",411,0,4,40,14,6.83819997310638,8,8,513017.90625,0,286281.28125,0,41865.00390625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,3,2,1
"dd5cf1499d0646c0a98355a1e150eb05",112,0,1,10,3,3.53326663374901,5,5,370636.40625,0,205501.578125,0,58161.921875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,5,3,1
"dd626a8fbaf54df09a91e17a2cac0ef7",309,1,3,31,11,2.64853328466415,3,4,314132.6875,0,180059.1875,0,67984.4921875,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,3,6,2,4
"dd65af1287564544b42d67dee7c420d2",221,0,2,20,5,7.27180001139641,9,9,542977,0,314439.375,0,43240.92578125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"dd7c77b9123f4bf7a098874ef538023b",405,1,4,41,13,4.14920002222061,5,6,1727348.5,0,986593.5625,0,237779.21875,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"dd7e9c062d9a4778b784ab7d531f1acb",112,0,1,10,3,6.76653331518173,8,11,1030688.5,0,595405.875,0,87992.75,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,7,4,3
"ddd50bd2f77142029ef279b74dba2fc7",116,0,1,10,3,1.00483334064484,1,1,390078.40625,0,218054.828125,0,217005.96875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,10,5,5
"dde16fb17e1943e2ac8371b3a8cb380b",403,0,4,40,12,4.13659998774529,6,6,549446.625,0,306817.125,0,74171.328125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,6,4,3
"dde989ef228b41b8bde94def7afffcdd",408,0,4,40,15,1.564333319664,2,3,132598.703125,0,74784.78125,0,47806.16796875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,4,2,2
"de11e4d8925d4fb688498a3c4b87cc2d",321,0,3,30,9,4.7295333147049,6,9,277690.21875,0,154999.328125,0,32772.6484375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"de16b9665dfd45d5b6680b3bf0bc3920",404,1,4,41,15,4.89629995822906,6,6,510611.5,0,288066.5625,0,58833.51953125,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,3,5,2,2
"de9f5b97c79c424f90fda91d19272b6d",321,0,3,30,9,2.13083332777023,3,3,384755.34375,0,214502.046875,0,100665.8046875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,8,5,5
"deb37ab20ead4589a7ce4519e08b3298",208,0,2,20,7,7.27266669273376,9,17,466380.71875,0,258761.671875,0,35580.02734375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"dec021836b8140fba14e782ca5ed80ba",210,0,2,20,5,3.6147665977478,5,5,384950.5,0,214569.296875,0,59359.1015625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,5,3,3
"dee0f89311e34bd398cdd63ec6a7af25",429,0,4,40,15,3.49583330750465,5,5,155026.34375,0,87750.78125,0,25101.53515625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,1,1,1,1,1
"df1cc459e7e3410ab5f6879b10c78b24",323,0,3,30,9,4.21149998903275,5,9,194169.65625,0,113605.2109375,0,26975,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"df2252eccbfb4ec4808becfcf966820f",224,0,2,20,4,3.44836670160294,4,6,339534.65625,0,192186.046875,0,55732.484375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"df837c1fa81f44449940495747a0f4cf",102,1,1,11,1,0.992266654968262,1,1,356041.75,213845.265625,195876.5,114847.0859375,197403.09375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"df9e286e37fe42e9bee1e63cebcf1cdc",411,1,4,41,14,1.00483334064484,1,1,804444.875,243905.125,468065.4375,133354.359375,465814,11463.4453125,16173.9326171875,30611.45703125,43190.125,0,5,10,5,5
"dfa5849c88624b4b93d75344729fcd60",113,1,1,11,2,5.4236666560173,8,9,818418.625,0,471673.34375,0,86965.765625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,4,7,3,3
"dfe6998bacc543368cc955f5795123d4",324,0,3,30,8,2.62583331763744,4,4,130685.90625,0,73248.640625,0,27895.388671875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"dff2384f85c64450851486f279d27040",108,0,1,10,3,3.50003331899643,4,6,334136.625,0,187178.53125,0,53479.0703125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,4,3,1
"e007e8a0e65e49ce94ae0c1eabf61008",203,1,2,21,4,8.18386667966843,10,10,897311.125,0,511652.125,0,62519.60546875,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,,,,
"e0083ad3194c4bcf8ea38b0350f3f773",111,0,1,10,2,5.4925000667572,6,8,1341837,0,743012.625,0,135277.671875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"e01e5c42078446a8a46d9424574f054e",229,0,2,20,4,1.80559998750687,2,2,251817.21875,226858.3125,138175.703125,123695.921875,76526.1953125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"e0512732c95543e29d14d72a8d5ba7f7",115,1,1,11,3,4.85306668281555,6,7,530744.5,50742.9453125,292745.84375,27106.275390625,60321.82421875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,3,5,2,2
"e0567864040f4ef4b16a07373eab1b85",304,0,3,30,10,2.60076659917831,3,5,150668.09375,0,84533.2890625,0,32503.220703125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"e07960ca513542b48628f1806e5e7b08",107,1,1,11,3,1.00483334064484,1,1,343509.53125,255526.953125,188897.953125,135630.015625,187989.34375,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,,,,
"e0ea8986ed524b1a9823cfe0a79ca934",116,0,1,10,3,2.33659997582436,3,4,613591.9375,101295.6875,342958.625,54577.4140625,146776.78125,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"e1101617dd0c41c1b283f764b070e9ad",408,0,4,40,15,4.27469998598099,5,5,364185.8125,0,210776.03125,0,49307.796875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,4,2,2
"e11b57b8ce2a4b87ae920f6df3b40fb3",420,0,4,40,14,2.34916666150093,3,3,254500.0625,0,142976.484375,0,60862.640625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,5,3,2
"e131072393dd48058af3c4083d5a0cc3",115,1,1,11,3,4.08676666021347,5,6,1556252.125,0,933671,0,228462.03125,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"e13b4d9133d2430dbf9e3de390973c38",112,1,1,11,3,0.773800015449524,1,1,254559.8125,0,146722.25,0,189612.625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,4,5
"e151a135a931476fad45590cf828f530",110,0,1,10,2,0.863699972629547,1,2,94235.3359375,0,52630.29296875,0,60935.8515625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,5,3,2
"e166c98a16c14f8ea26cbadd8b41e880",228,0,2,20,6,4.92079991102219,6,8,322318.84375,0,183300.671875,0,37250.1796875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,2,2
"e18f6a2cb3a14e879ec384c46e1a4b24",115,0,1,10,3,3.70326662063599,5,6,1578763.25,0,863266.125,0,233109.359375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,10,5,5
"e1addb022746494a80fee20a38cd2e04",102,1,1,11,1,3.73513329029083,4,4,3471684.25,550923.375,2001682.625,296036.1875,535906.625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"e1b3270679294fe086a9ff514f567f3d",211,0,2,20,7,4.61843329668045,6,6,637986.875,0,363227.75,0,78647.3984375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"e1b4a006690c4557bb55a99846cb6255",314,0,3,30,8,6.69779995083809,9,9,138767.609375,0,77759.25,0,11609.6708984375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,,,,
"e1b837530d26461aad887ee290bd3a41",106,0,1,10,2,2.25916665792465,3,3,508341.21875,12661.9609375,285334.96875,6822.1767578125,126300.984375,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,5,9,5,4
"e1c29cfcafa642d9b32b5fdf8b73e52a",322,0,3,30,10,8.05419997870922,11,12,510137.1875,0,287574.78125,0,35704.9453125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,2,1,2
"e1c560eeec8a44db9bacd54384f303d2",214,0,2,20,4,2.54820001125336,3,3,325041.5,0,184743.265625,0,72499.515625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,3,6,4,4
"e1c567a7ae264f14a3cbdbab543f5438",108,0,1,10,3,4.75583329796791,7,7,371250.9375,0,212655.265625,0,44714.6171875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,2,3,2,1
"e1c8ac42f5664fc9bf58c4c280d54b03",403,0,4,40,12,1.86659997701645,2,2,421575.25,0,229491.21875,0,122946.1171875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,5,9,5,4
"e2013aac5b524a18a19b18e149a3833c",211,0,2,20,7,1.85596662759781,2,2,264852.875,0,145090.703125,0,78175.2734375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"e213fc6fe4c84b7fb888fd3c4e554cce",322,0,3,30,10,4.56676658987999,7,7,185170.0625,0,102850.71875,0,22521.5625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"e2242b1b51574172bc40d1f5a3ff76d5",113,1,1,11,2,1.90283328294754,3,3,721649.3125,0,403357.96875,0,211977.5625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"e23a93ebb6464f189985afe1689f4c2d",230,0,2,20,4,0.863699972629547,1,7,726701.625,0,406379.96875,0,470510.5625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,5,10,5,5
"e2414d8e3499478d9b5e39b9396c02bf",211,0,2,20,7,4.05750003457069,5,6,260661.84375,0,144019.6875,0,35494.68359375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"e2566b933e73447baa3dc30ee28ed2bd",204,0,2,20,4,8.02599996328354,11,11,740949.0625,63520.32421875,418096.8125,34114.03125,52092.80078125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,4,3,3
"e265214e5afd4a3a89ef8be8c09be926",205,1,2,21,4,3.20109993219376,4,5,581376.625,0,322320.15625,0,100690.4375,11463.4453125,16547.525390625,30611.45703125,44187.7421875,0,4,8,3,5
"e27e58e97ccb4c6d9fdcc44e9f188179",325,0,3,30,9,2.33033335208893,3,3,222386.984375,0,127624.6015625,0,54766.671875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,4,3,4
"e29b9474331b4519af19406881a28279",310,1,3,31,11,3.12343329191208,4,4,195369.5,16398.3828125,108574.1171875,8941.3212890625,34761.14453125,11463.4453125,16304.146484375,30611.45703125,43537.83203125,1,1,2,1,2
"e2e83a80956e4ab1af3fe81a56f8f8a8",124,1,1,11,2,3.07843327522278,4,6,1209336.375,0,689108.5,0,223850.390625,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,5,10,5,5
"e324531fdb304adda51bf00d933d0fc8",309,1,3,31,11,0.992266654968262,1,1,189983.828125,129137.2578125,103390.9609375,69354.0625,104196.75,11463.4453125,16304.146484375,30611.45703125,43537.83203125,0,4,8,3,5
"e326ec2ec92640c6891a66ae99195a02",201,0,2,20,4,3.08370000123978,4,4,229511.515625,0,129182.8125,0,41892.1484375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"e35e291410e3429e8030fc8a5cbec470",302,0,3,30,9,0.863699972629547,1,5,177079.65625,0,99993.015625,0,115772.859375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,8,5,5
"e378fe587e7b4d6c9d64b0a28ea8e930",205,0,2,20,4,3.42950004339218,5,7,510331.4375,0,293837.8125,0,85679.4921875,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,4,7,4,4
"e3ac4aba59bf4669a6c43e9620ed61a0",108,1,1,11,3,2.78659996390343,4,4,410241.1875,0,234118.640625,0,84015.875,11463.4453125,17313.681640625,30611.45703125,46233.65234375,0,4,7,3,3
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",409,0,4,40,12,2.91060000658035,4,4,389237.78125,0,224300.375,0,77063.2734375,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,3,6,4,3
"e3c060204eb444b8beb47f9a8d14f4be",405,0,4,40,13,2.18449997901917,4,4,413152.09375,0,229206.578125,0,104924.046875,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,5,4
"e3c2934f05fe4246ace1a3fcead8e23c",124,0,1,10,2,3.32583332061768,5,6,448521.65625,0,253384.609375,0,76186.8046875,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,3,6,4,2
"e3cb8e87324b48e7948a4c92de4e6428",320,1,3,31,11,5.0252999663353,6,6,254482.828125,0,140179.84375,0,27894.8203125,11463.4453125,16304.146484375,30611.45703125,43537.83203125,1,1,1,1,1
"e3df4ed81b844647a2785705089efa3d",318,0,3,30,8,3.81159996986389,5,5,147713.3125,0,81313.0546875,0,21333.05078125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"e3f0203d68b64cad97f8f4318b1ba9ce",225,0,2,20,6,2.72916665673256,4,4,207162.546875,0,114818.640625,0,42070.953125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"e3fcb32bee474c48b3e89743f9d5b5da",111,0,1,10,2,5.74793323874474,8,10,1098990.125,21103.26953125,617264.875,11370.2958984375,107389.015625,11463.4453125,15946.951171875,30611.45703125,42584.00390625,0,4,8,5,3
"e3ff9af97d8a4e8c9263bf65f4579d3c",403,1,4,41,12,6.65129995346069,9,10,433877.8125,0,242107.828125,0,36400.078125,11463.4453125,16173.9326171875,30611.45703125,43190.125,1,1,2,1,1
"e4033d492e3c416588f2beaa9e61dc2b",225,0,2,20,6,2.43813335895538,3,3,196617.734375,0,108475.6171875,0,44491.2578125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"e40d2859c764459d8bdb21405d2a914f",321,0,3,30,9,5.95013335347176,8,8,296208.8125,0,166536.46875,0,27988.6953125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
"e419dacda04441629f572c169b8adb83",229,0,2,20,4,7.5373666882515,9,9,445166.125,0,246184.265625,0,32661.83984375,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"e43e78a3c728426ea17f6ffb860618ec",312,0,3,30,10,6.61259996891022,8,10,886894.6875,0,487483.03125,0,73720.328125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"e44228b11b444500897c4c454abfbc8f",325,0,3,30,9,2.5699333101511,4,5,215772.796875,0,120274.8515625,0,46800.76953125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,2,3,2,3
"e47bdb40ab22452297e36155a49be7c9",322,0,3,30,10,2.8932666182518,4,4,651903.9375,35401.01171875,368329.65625,19397.814453125,127305.8125,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,5,9,5,5
"e48081c01f2043bbaf15c313d52109b2",408,0,4,40,15,2.28433333337307,4,5,173922.390625,0,96853.4453125,0,42399,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,2,3,2,1
"e4a5f18443664d8e96e26e31bca3ed3a",332,0,3,30,11,0.773800015449524,1,1,105859.1640625,92927.65625,57459.23046875,49640.84375,74255.9140625,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,3,6,4,4
"e4ab96d4b57347b1abe0f124f5164414",230,0,2,20,4,6.92903327941895,9,10,418976.3125,0,234972,0,33911.22265625,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,1,1,2,1,1
"e4acad942df64493a48dbaa4e7d42975",216,0,2,20,7,9.42396654188633,14,16,794870.5,0,432839.4375,0,45929.64453125,11463.4453125,15445.5849609375,30611.45703125,41245.17578125,0,2,3,2,2
"e4b2e8a366bc4274b24a803ec1a2439a",320,0,3,30,11,1.99766665697098,3,3,325661.625,2655.07568359375,180644.171875,1418.30969238281,90427.5859375,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,0,4,7,4,5
"e4bebf7a573c46d182a45e358f4d7539",415,0,4,40,13,2.77993330359459,4,4,487037.5,0,273625.46875,0,98428.7890625,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,8,5,4
"e4c95b54cff646b7b5f9f792bd847e6b",415,0,4,40,13,3.26929998397827,4,4,513595.90625,0,285736.65625,0,87399.953125,11463.4453125,15188.53515625,30611.45703125,40558.76171875,0,4,7,4,4
"e4d98366307d492ba88735b4048963a2",308,0,3,30,8,3.17146667838097,5,5,126000,0,70284.3984375,0,22161.48046875,11463.4453125,15610.2099609375,30611.45703125,41684.78515625,1,1,1,1,1
