"EA_code","t0_EA_code","interview__key","trip_num","s1b_visit","s1bq2a","s1bq2b","s1bq2d","s1bq2e","s1bq2c","s1bq3a","s1bq3b","s1bq3a_v2","s1bq3b_v2","s1bq3d","s1bq3e","s1bq3c","s1bq4a","s1bq4b","s1bq4a_v2","s1bq4b_v2","s1bq4d","s1bq4e","s1bq4c","s1bq5a","s1bq5b","s1bq5d","s1bq5e","s1bq5c","s1bq6a","s1bq6b","s1bq6d","s1bq6e","s1bq6c"
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",1,3,"2018-11-07","2018-11-07T05:02:50",1,1,"2018-11-07T05:48:14","2018-11-07","2018-11-07T01:49:46","2018-11-07","2018-11-07T01:49:50",1,1,"2018-11-07T03:22:13","2018-11-05","2018-11-05T01:47:11","2018-11-05","2018-11-05T01:47:24",1,1,"2018-11-07T01:44:01","2018-11-07","2018-11-07T03:28:24",1,1,"2018-11-07T04:51:30","2018-11-07","2018-11-07T05:48:36",1,1,"2018-11-07T06:22:20"
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",1,3,"2018-12-04","2018-12-04T03:14:01",1,1,"2018-12-04T03:46:38",,,,,,,,,,,,,,,,,,,,"2018-12-04",,1,1,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",1,3,"2018-04-30","2018-04-30T01:08:08",1,1,"2018-04-30T02:41:54","2018-04-30","2018-04-30T04:06:12","2018-11-14","2018-11-14T02:15:58",1,1,"2018-04-30T06:11:07","2018-04-30","2018-04-30T06:53:32","2018-11-14","2018-11-14T00:19:53",1,1,"2018-04-30T08:55:06","2018-11-14","2018-11-14T02:48:17",3,,,"2018-04-30","2018-04-30T02:42:03",1,1,"2018-04-30T04:04:11"
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",1,3,"2018-05-12","2018-05-12T05:50:36",1,1,"2018-05-12T06:32:16","2018-11-13","2018-11-13T07:18:34","2018-11-13","2018-11-13T07:21:40",1,1,"2018-11-13T08:24:45","2018-11-14","2018-11-14T04:07:03","2018-11-14","2018-11-14T04:07:09",1,1,"2018-11-14T05:14:38",,,,,,"2018-05-12","2018-05-12T06:32:24",1,1,"2018-05-12T06:51:05"
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",1,3,"2018-05-15","2018-05-15T05:28:09",1,,"2018-05-15T06:08:44","2018-06-08","2018-06-08T02:12:32",,,1,3,"2018-06-08T03:18:34","2018-05-15","2018-05-15T02:54:50","2018-12-06","2018-12-06T01:37:59",1,1,"2018-12-06T02:38:49","2018-12-07","2018-12-07T06:39:13",1,,"2018-12-07T11:17:26","2018-05-15","2018-05-15T06:09:15",1,,"2018-05-15T06:32:38"
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",1,3,"2018-08-02","2018-08-02T06:33:34",1,,"2018-08-02T07:39:01","2018-08-02","2018-08-02T04:11:38",,,1,,"2018-08-02T05:11:38","2019-01-26","2019-01-26T08:16:44",,,1,,"2019-01-26T09:37:28","2019-01-16","2019-01-16T05:08:45",1,1,"2019-01-16T09:07:32","2018-08-02","2018-08-02T06:05:21",1,,"2018-08-02T08:01:42"
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",1,3,"2018-06-01","2018-06-01T02:16:54",1,,"2018-06-01T03:04:31","2018-05-31","2018-05-31T02:36:13",,,1,3,"2018-05-31T03:23:21","2018-05-31","2018-05-31T03:35:24","2018-12-03","2018-12-03T05:49:02",1,1,"2018-12-03T06:22:09","2018-12-14","2018-12-14T07:32:17",1,,"2018-12-14T12:58:11","2018-06-01","2018-06-01T03:04:39",1,,"2018-06-01T03:41:43"
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",1,3,"2019-03-04","2019-03-04T02:18:46",1,1,"2019-03-04T02:51:56","2019-03-04","2019-03-04T03:44:34","2019-03-04","2019-03-04T03:44:49",1,,"2019-03-04T04:16:07",,,,,,3,,,,,3,,"2019-03-04","2019-03-04T02:52:28",1,1,"2019-03-04T03:12:52"
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",1,3,"2018-07-28","2018-07-28T08:20:52",1,,"2018-07-28T08:55:01","2018-07-26","2018-07-26T07:25:14",,,1,,"2018-07-26T08:30:53","2018-07-26","2018-07-26T04:58:40","2019-01-28","2019-01-28T05:42:13",1,1,"2018-07-26T06:29:25",,,,,,"2019-01-28","2019-01-28T06:54:09",1,1,"2019-01-28T07:11:33"
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",1,3,"2018-06-29","2018-06-29T01:58:53",1,,"2018-06-29T02:35:21","2018-06-08","2018-06-08T08:19:19",,,1,,"2018-06-08T11:46:11","2018-06-29","2018-06-29T03:34:30",,,1,,"2018-06-29T05:20:41",,,,,,"2018-06-29","2018-06-29T02:35:44",1,,"2018-06-29T02:47:30"
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",3,3,"2018-09-01","2018-09-01T09:34:23",1,1,"2018-09-01T10:02:22","2018-09-21","2018-09-21T04:19:06","2018-09-21","2018-09-21T04:19:04",1,1,"2018-09-21T06:21:54",,,,,,,,"2018-09-20","2018-09-20T21:11:04",1,1,"2018-09-20T21:44:43","2018-09-01","2018-09-01T10:09:55",1,1,"2018-09-01T10:49:55"
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",1,3,"2018-03-15","2018-03-15T08:45:24",1,,"2018-03-15T09:28:15","2018-03-13","2018-03-13T03:02:25","2018-10-08","2018-10-08T05:15:39",1,1,"2018-03-13T04:38:26","2018-03-13","2018-03-13T04:52:45","2018-09-04","2018-09-04T04:58:56",1,1,"2018-09-04T06:09:08","2018-03-15","2018-03-15T10:55:50",1,,"2018-03-15T11:56:21","2018-03-15","2018-03-15T09:29:21",1,,"2018-03-15T09:41:30"
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",1,3,"2018-06-09","2018-06-09T07:40:16",1,,"2018-06-09T08:22:24","2018-06-11","2018-06-11T01:02:01","2018-11-02","2018-11-02T02:22:48",2,1,"2018-11-02T03:27:05","2018-06-11","2018-06-11T02:21:39","2018-11-02","2018-11-02T03:35:15",1,1,"2018-06-11T03:06:51","2018-06-11","2018-06-11T04:17:25",1,,"2018-06-11T05:04:06","2018-06-09","2018-06-09T08:22:35",1,,"2018-06-09T08:48:10"
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",1,3,"2018-06-29","2018-06-29T05:41:12",1,1,"2018-06-29T06:01:44","2018-06-29","2018-06-29T03:55:32",,,1,3,"2018-06-29T05:36:05","2019-01-21","2019-01-21T03:57:10","2019-01-21","2019-01-21T03:57:13",1,1,"2019-01-21T05:03:56","2019-01-21","2019-01-21T01:48:56",1,1,"2019-01-21T02:09:42","2018-06-29","2018-06-29T06:01:50",1,1,"2018-06-29T06:13:06"
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",1,3,"2018-08-30","2018-08-30T06:31:56",1,1,"2018-08-30T06:58:20","2018-08-03","2018-08-03T04:41:32","2018-08-30","2018-08-30T06:04:28",2,2,"2018-08-03T05:31:32",,,,,3,3,,"2018-11-01","2018-11-01T05:58:49",1,1,"2018-11-01T06:23:50","2018-08-30","2018-08-30T06:58:58",1,1,"2018-08-30T07:28:41"
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",1,3,"2018-06-12","2018-06-12T04:50:08",1,1,"2018-06-12T05:41:47","2018-06-11","2018-06-11T05:14:52","2018-12-07","2018-12-07T04:06:38",1,2,"2018-12-07T04:07:11","2018-06-11","2018-06-11T06:06:42","2018-12-07","2018-12-07T02:59:37",1,2,"2018-12-07T03:55:48","2018-06-11","2018-06-11T03:33:11",1,1,"2018-06-11T04:12:19","2018-06-12","2018-06-12T05:23:38",1,1,"2018-06-12T05:55:48"
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",1,3,"2018-06-19","2018-06-19T01:43:02",1,1,"2018-06-19T03:34:12","2018-06-19","2018-06-19T05:04:02","2018-12-10","2018-12-10T06:02:03",1,1,"2018-06-21T07:34:11","2018-06-19","2018-06-19T09:09:12","2018-12-10","2018-12-10T05:11:10",1,1,"2018-06-19T10:57:53","2018-06-19","2018-06-19T06:45:40",1,1,"2018-06-19T07:56:03","2018-06-19","2018-06-19T03:34:21",1,1,"2018-06-19T04:43:08"
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",1,3,"2018-03-22","2018-03-22T04:03:11",1,,"2018-03-22T06:00:10","2018-03-21","2018-03-21T05:10:28",,,1,,"2018-03-21T06:19:05","2018-03-21","2018-03-21T06:54:32","2018-09-05","2018-09-05T05:09:05",1,1,"2018-09-05T06:03:45",,,,,,"2018-03-22","2018-03-22T06:00:27",1,,"2018-03-22T06:20:19"
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",1,3,"2018-09-07","2018-09-07T03:18:08",1,1,"2018-09-07T03:45:33","2018-03-12","2018-03-12T05:20:05",,,1,3,"2018-03-12T06:01:20","2018-03-12","2018-03-12T06:23:09","2018-09-07","2018-09-07T05:34:26",1,2,"2018-09-07T05:55:12",,,3,3,,"2018-09-07","2018-09-07T03:45:43",1,1,"2018-09-07T04:33:49"
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",1,3,"2018-04-30","2018-04-30T07:34:12",1,1,"2018-04-30T08:00:15","2018-04-30","2018-04-30T03:39:21","2018-11-05","2018-11-05T08:27:48",1,3,"2018-11-05T08:30:40",,,,,3,3,,"2018-04-30","2018-04-30T05:14:28",1,,"2018-04-30T06:53:35","2018-04-30","2018-04-30T08:01:10",1,1,"2018-04-30T08:17:08"
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",1,3,"2018-06-02","2018-06-02T08:08:13",1,1,"2018-06-02T08:42:15","2018-05-30","2018-05-30T05:52:02","2018-11-28","2018-11-28T01:22:59",1,2,"2018-11-28T01:59:40","2018-06-01","2018-06-01T04:37:44","2018-11-28","2018-11-28T03:33:36",1,1,"2018-11-28T04:52:32","2018-06-01","2018-06-01T06:54:03",1,1,"2018-11-28T04:27:49","2018-06-02","2018-06-02T08:42:26",1,1,"2018-06-02T09:08:38"
"da0d63139da84fa088cb8a3f8893374e","4101010107","46-97-38-14",12,3,"2018-06-22","2018-06-22T08:16:06",1,1,"2018-06-22T10:09:02","2018-06-22","2018-06-22T01:23:03",,,1,,"2018-06-22T03:34:04","2018-06-22","2018-06-22T05:26:05","2019-01-22","2019-01-22T06:53:10",1,1,"2018-06-22T06:47:22","2019-01-21","2019-01-21T02:20:39",3,3,"2019-01-22T02:20:15","2018-06-22","2018-06-22T10:09:18",1,1,"2018-06-22T11:45:02"
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",1,3,"2018-07-29","2018-07-29T06:09:17",1,1,"2019-01-27T06:12:19","2018-07-29","2018-07-29T08:47:27","2019-01-27","2019-01-27T05:55:35",1,3,"2019-01-27T05:55:56","2018-07-29","2018-07-29T04:45:27","2019-01-27","2019-01-27T05:56:35",1,1,"2019-01-27T06:11:20",,,,,,"2018-07-29","2018-07-29T07:47:12",1,1,"2019-01-27T06:14:21"
"dc3741ca4a3c451291a3c0370adfd965","4171070704","14-56-46-86",1,3,"2019-01-25","2019-01-25T01:52:49",1,1,"2019-01-25T03:14:05",,,,,3,3,"2019-01-25T03:14:49","2019-01-25","2019-01-25T05:49:06","2019-01-25","2019-01-25T05:49:14",1,1,"2019-01-25T06:08:25","2019-01-25","2019-01-25T04:25:06",1,1,"2019-01-25T04:57:13","2019-01-25","2019-01-25T03:15:05",1,1,"2019-01-26T03:45:51"
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",3,3,"2018-06-27","2018-06-27T08:59:25",1,1,"2018-06-27T09:32:20","2018-06-26","2018-06-26T10:11:12","2018-12-04","2018-12-04T04:28:59",1,2,"2018-12-04T04:34:26","2018-06-26","2018-06-26T13:11:11","2018-12-04","2018-12-04T04:46:49",1,1,"2018-12-04T06:14:29","2018-06-27","2018-06-27T10:50:30",1,1,"2018-06-27T11:22:01","2018-06-27","2018-06-27T09:32:37",1,1,"2018-06-27T10:00:30"
"daafca5294924c609725305aa9da92d2","3022050502","81-72-86-31",1,3,"2018-07-27","2018-07-27T07:11:45",1,1,"2018-07-27T07:46:32","2018-07-26","2018-07-26T03:32:05",,,1,3,"2019-01-16T07:51:43","2018-07-26","2018-07-26T06:25:11","2019-01-16","2019-01-16T07:13:49",1,1,"2019-01-16T10:13:15","2018-07-26","2018-07-26T06:03:05",1,1,"2018-07-26T06:15:59","2018-07-27","2018-07-27T07:46:44",1,1,"2018-07-27T08:36:25"
"d93b73d98836425fafd96b0bc9407548","4221070708","92-40-07-74",1,3,"2019-01-16","2019-01-16T04:31:05",1,1,"2019-01-16T05:12:46","2019-01-16","2019-01-16T06:15:05","2019-01-16","2019-01-16T06:15:09",1,3,"2019-01-16T07:52:14","2019-01-16","2019-01-16T00:07:05","2019-01-16","2019-01-16T00:07:08",1,1,"2019-01-16T11:59:03","2019-01-16",,3,3,,"2019-01-16","2019-01-16T05:12:58",1,1,"2019-01-16T06:58:24"
"d961227555964a0bb362122c6b66dca2","1153030307","88-32-58-62",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dacd91af18154d51894a52d02a3cb2b1","1041040408","39-31-02-27",1,3,"2018-03-19","2018-03-19T09:15:54",1,1,"2018-03-19T09:44:04","2018-03-19","2018-03-19T08:27:39","2019-02-04","2019-02-04T06:53:49",1,3,"2018-03-19T09:05:59","2018-03-19","2018-03-19T07:03:07","2018-09-10","2018-09-10T05:40:47",1,1,"2018-09-10T06:16:57","2019-01-22","2019-01-22T05:23:22",1,1,"2019-01-22T06:59:50","2018-03-19","2018-03-19T09:48:34",1,1,"2018-03-19T10:37:45"
"d935539999f64771a119eb32574c160e","2092010105","46-49-96-63",1,3,"2018-06-06","2018-06-06T07:05:23",1,,"2018-06-06T07:59:53","2018-06-04","2018-06-04T02:18:41",,,1,,"2018-06-04T04:19:08","2018-06-06","2018-06-06T02:55:06",,,1,,"2018-06-06T06:09:28",,,,,,"2018-06-06","2018-06-06T08:00:12",1,,"2018-06-06T08:10:22"
"dd72172834734d53967b7f13d9946d3e","4141161601","30-44-92-98",12,3,"2018-08-02","2018-08-02T01:30:10",1,1,"2018-08-02T02:53:11","2019-01-23","2019-01-23T04:54:30","2019-01-23","2019-01-23T04:55:14",3,3,"2019-01-23T04:55:42","2018-08-02","2018-08-02T04:46:25","2019-01-23","2019-01-23T06:04:14",1,1,"2018-08-02T06:52:35","2019-01-23","2019-01-23T03:30:07",1,1,"2019-01-23T04:54:57","2018-08-02","2018-08-02T03:28:15",1,1,"2018-08-02T04:46:06"
"de0d420b95f949409ddd6e6ef359572f","3102020201","92-54-66-94",1,3,"2018-11-09","2018-11-09T03:38:22",1,1,"2018-11-09T04:14:51","2018-11-09","2018-11-09T01:12:25","2018-11-09","2018-11-09T01:12:31",1,1,"2018-11-09T02:18:13",,,,,3,3,,"2019-01-21","2019-01-31T05:11:24",1,1,"2019-01-31T06:42:56","2018-11-09","2018-11-09T04:15:01",1,1,"2018-11-09T04:55:51"
"df9e133eb2f54a81911f454050262cc9","2041010102","15-27-59-11",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dfd66efc10c04db4bc7a7710205fba47",,"41-87-65-27",1,3,"2018-08-29","2018-08-29T05:40:50",1,1,"2018-08-29T06:41:37","2018-09-24","2018-09-24T03:48:41","2018-09-25","2018-09-25T07:34:57",1,1,"2018-09-24T05:17:47",,,,,3,3,,,,3,3,,"2018-08-29","2018-08-29T06:41:48",1,1,"2018-08-29T07:24:43"
"e0d553e3abb24993844f0de7e20c86db","2181030313","51-59-01-53",1,3,"2018-03-16","2018-03-16T06:57:20",1,,"2018-03-16T07:39:08","2018-03-16","2018-03-16T04:39:08",,,1,,"2018-03-16T06:02:29",,,,,,,,,,,,,"2018-03-16","2018-03-16T07:39:17",1,,"2018-03-16T07:52:19"
"e83ef3501b9148fc8d8660761d61f6b1","1172020202","16-34-77-09",1,3,"2018-06-06","2018-06-06T04:13:21",1,1,"2018-06-06T05:17:22","2018-06-07","2018-06-07T07:24:04","2018-12-10","2019-01-28T08:48:10",1,1,"2019-01-28T08:58:15",,,,,,,,"2018-12-10","2018-12-10T07:35:25",,1,"2018-12-10T07:54:45","2018-06-06","2018-06-06T05:18:52",1,,"2018-06-06T06:07:22"
"e359063a9c1842feace88741f2b4863c","1041020205","08-49-55-81",1,3,"2018-03-06","2018-03-06T06:26:14",1,,"2018-03-06T07:47:38","2018-11-26","2018-11-26T07:34:00","2018-11-26","2018-11-26T07:34:10",,1,"2018-11-26T08:48:30","2018-05-28","2018-05-28T06:52:48","2018-11-26","2018-11-26T04:24:31",1,1,"2018-11-26T04:55:43","2018-11-26","2018-11-26T06:22:18",1,1,"2018-11-26T07:01:24","2018-03-06","2018-03-06T07:52:04",1,,"2018-03-06T08:24:35"
"e57503779f904b9a89276f70cdc6d98b",,"24-81-35-44",12,3,"2019-01-25","2019-01-24T23:27:04",1,1,"2019-01-25T01:03:02",,,"2019-01-25","2019-01-25T07:30:24",,3,,"2019-01-28","2019-01-28T00:54:08","2019-01-25","2019-01-25T05:47:31",1,1,"2019-01-28T02:04:03","2019-01-28","2019-01-28T03:43:07",1,1,"2019-01-28T06:43:03","2019-01-25","2019-01-25T09:27:08",1,1,"2019-01-25T10:38:02"
"e7fa94896c414ae5a4e11d7b299951b1","1241080811","04-12-51-46",12,3,"2019-01-24","2019-01-24T04:28:44",1,1,"2019-02-04T03:46:47","2019-02-04","2019-02-04T03:47:23","2019-02-04","2019-01-24T07:15:27",1,3,"2019-02-04T05:07:16","2019-01-24","2019-01-24T08:32:53","2019-01-24","2019-01-24T08:59:45",1,1,"2019-01-24T12:47:06","2019-01-24","2019-01-24T07:37:52",1,1,"2019-01-24T08:04:35","2019-02-04","2019-02-04T06:25:23",1,1,"2019-02-04T06:33:19"
"e8807528500d494886e1493f22b6d612","1021050505","35-16-36-79",1,3,"2019-01-13","2019-01-13T04:19:10",,1,"2019-01-13T05:17:13",,,,,,3,,,,,,,,,,,,,,"2019-01-13","2019-01-13T05:18:11",1,1,"2019-01-13T05:57:48"
"ea112b0ba08542bfb07f10c636ff82a0","4281060619","88-64-25-80",1,1,"2018-06-24","2018-06-24T07:09:03",1,,"2018-06-24T07:29:00",,,,,,,,,,,,,,,,,,,,"2018-06-17","2018-06-24T07:29:26",1,,"2018-06-24T07:43:55"
"e1d242437c104649bf3a034bad2925c9","2102050501","92-04-38-87",1,3,"2018-06-22","2018-06-22T07:24:29",1,,"2018-06-22T08:07:24","2018-06-22","2018-06-22T04:53:44",,,1,,"2018-06-22T06:21:56","2018-06-23","2018-06-23T07:25:21","2018-12-12","2018-12-12T07:38:00",1,1,"2018-06-23T08:11:49","2018-12-12","2018-12-12T07:08:51",1,,"2018-12-12T07:37:37","2018-06-22","2018-06-22T08:07:41",1,,"2018-06-22T08:26:06"
"e2087f2693664d9097024fd484730d71","2012060605","66-82-27-82",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e314846cc6e745f2b46ca45107218154","3032040402","48-37-16-81",1,3,"2018-03-28","2018-03-28T05:21:36",1,,"2018-03-28T05:48:56","2018-03-28","2018-03-28T02:22:56","2018-10-15","2018-10-15T02:05:14",1,1,"2018-10-15T03:25:24",,,,,3,3,,"2018-03-28","2018-03-28T04:42:17",1,,"2018-03-28T05:09:49","2018-03-28","2018-03-28T05:49:07",1,,"2018-03-28T06:27:53"
"eb9b8edf03314bb39c1982b462c88cd3","1221020204","46-50-03-97",1,3,"2018-03-14","2018-03-14T05:40:02",1,,"2018-03-14T06:56:53",,,,,3,3,,"2018-03-14","2018-03-14T08:03:24","2019-01-18","2019-01-18T06:28:00",1,1,"2019-01-18T09:29:20","2019-01-18","2019-01-18T07:34:34",,2,"2019-01-18T08:11:23","2018-03-14","2018-03-14T06:59:40",1,,"2018-03-14T07:38:54"
"ef140c8eb6aa466fa41b317628e0cbf8","3022010108","34-89-24-08",1,3,"2018-07-04","2018-07-04T04:10:42",1,1,"2018-07-04T04:50:53","2018-07-03","2018-07-03T03:25:11",,,1,1,"2018-07-03T04:06:39","2018-07-03","2018-07-03T05:58:07","2019-02-12","2019-02-12T10:45:37",1,,"2018-07-03T06:49:12",,,3,,,"2018-07-04","2018-07-04T04:55:08",1,,"2018-07-04T05:08:29"
"ec3f5f7d84244a55ab42dff82b6846d9",,"49-96-25-37",8,3,"2018-11-10","2018-11-10T02:39:51",1,1,"2018-11-10T03:30:14","2018-11-08","2018-11-08T05:49:25","2018-11-08","2018-11-08T05:49:29",1,1,"2018-11-10T02:32:56","2018-11-08","2018-11-08T03:34:37","2018-11-08","2018-11-08T03:34:45",1,1,"2018-11-08T04:59:28",,,,,,"2018-11-10","2018-11-10T03:30:23",1,1,
"eba103dd973241ecb07baee474e8f9d9","1041050503","34-64-32-00",1,3,"2018-03-18","2018-03-18T07:42:59",1,1,"2018-03-18T08:15:11",,,,,,,,"2018-09-07","2018-09-07T05:47:10","2018-09-07","2018-09-07T05:47:16",1,1,"2018-09-07T08:59:03",,,,,,"2018-03-18","2018-03-18T08:23:09",1,1,"2018-03-18T09:29:51"
"ef37261b68c446679bec7e072b4d916e","3191070702","51-89-46-48",1,3,"2018-05-30","2018-05-30T04:45:22",1,,"2018-05-30T05:29:18","2018-05-29","2018-05-29T01:51:48","2018-11-27","2018-11-27T02:33:38",1,1,"2018-11-27T03:18:14",,,,,3,3,,"2018-05-29","2018-05-29T05:35:30",1,,"2018-05-29T06:21:52","2018-05-30","2018-05-30T05:29:25",1,,"2018-05-30T06:40:50"
"ec558b4ca32e46a7943986f7ad4a9588","1171060602","96-60-14-26",1,3,"2018-08-31","2018-08-31T06:26:33",1,1,"2018-08-31T07:35:38","2018-08-31","2018-08-31T04:55:53","2018-08-31","2018-08-31T05:29:53",3,1,"2018-08-31T06:01:26","2018-11-29","2018-11-29T07:10:03","2018-11-29","2018-11-29T07:10:07",1,1,"2018-11-29T08:29:30",,,,,,"2018-08-31","2018-08-31T07:37:46",1,1,"2018-08-31T08:32:09"
"ec1c482374644eb983a647909e350403","4113040403","96-79-66-75",1,1,"2018-03-28","2018-03-28T01:16:51",1,,"2018-03-28T02:53:08","2018-03-28","2018-03-28T05:18:06",,,1,,"2018-03-28T07:34:07","2018-03-29","2018-03-29T02:15:41",,,1,,"2018-03-29T03:04:49","2018-03-28","2018-03-28T07:59:05",1,,"2018-03-28T09:07:05","2018-03-28","2018-03-28T02:53:23",1,,"2018-03-28T04:21:08"
"f03953e0053e44408d6efa237ee3063f","1103060602","15-63-97-83",12,3,"2019-02-05","2019-02-05T10:26:06",1,1,"2019-02-05T10:59:51",,,,,,,,"2019-01-26","2019-01-26T07:53:40",,"2019-01-26T07:53:52",,,,,,,,,"2019-02-05","2019-02-05T11:00:49",1,1,"2019-02-05T11:07:34"
"f107a301616c4ff69b6fa7bfa877faab","4093010104","04-82-98-03",1,3,"2018-11-06",,,,,"2018-10-04","2018-10-04T04:36:16","2018-10-04","2018-10-04T04:36:19",1,1,"2018-10-04T05:52:16",,,,,,,,,,,,,,,1,1,
"ee1ae37bb5574ebb8cfcaa312e7e1f0b","3062040403","51-48-45-42",1,3,"2018-05-02","2018-05-02T11:02:47",1,1,"2018-05-02T11:45:07","2018-05-02","2018-05-02T13:32:00","2018-12-13","2018-12-13T04:22:23",1,1,"2018-12-13T07:49:29","2018-05-02","2018-05-02T15:32:08","2018-12-13","2018-12-13T06:38:53",1,1,"2018-12-13T07:47:54","2018-05-02","2018-05-02T14:39:33",1,1,"2018-05-14T21:48:07","2018-05-02","2018-05-02T11:45:35",1,1,"2018-05-02T12:30:10"
"f14f6099b4984c1d8b984fb22f251032","3231080804","27-44-94-20",1,3,"2018-06-29","2018-06-29T04:18:42",1,1,"2018-12-17T04:14:10","2018-06-28","2018-06-28T05:06:30","2018-12-17","2018-12-17T03:46:22",1,3,"2018-06-28T05:50:00","2018-06-28","2018-06-28T06:09:08","2018-12-17","2018-12-17T02:17:41",1,1,"2018-12-17T03:46:09","2018-06-28","2018-06-28T03:07:06",1,1,"2018-12-17T04:16:53","2018-06-29","2018-06-29T05:03:59",1,1,"2018-12-17T04:18:16"
"f1dca8894a0b46eab802b52b2ecc70c0","1122030304","65-42-84-81",1,3,"2018-03-10","2018-03-10T02:24:09",1,,"2018-03-10T03:17:01","2018-03-09","2018-03-09T08:49:39","2018-09-05","2018-09-05T08:42:11",1,1,"2018-03-09T09:56:16","2018-03-10","2018-03-10T00:13:14",,,1,,"2018-03-10T01:05:29","2018-09-05","2018-09-05T06:29:06",,1,"2018-09-05T07:15:59","2018-03-10","2018-03-10T03:18:05",1,,"2018-03-10T03:56:33"
"f568ccaeb7434baf8b85c82b6999a9e1","2141010103","33-49-10-28",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f33d7de27c14495a89301cb34c6e6dfb","1153030307","63-52-54-38",9,3,"2018-12-03","2018-12-03T02:35:47",1,1,,"2018-12-03","2018-12-03T02:37:33","2018-12-03","2018-12-03T02:37:42",1,1,"2018-12-03T03:32:28","2018-12-03","2018-12-03T05:17:00","2018-12-03","2018-12-03T05:18:11",,1,"2018-12-03T06:20:06",,,,,,"2019-02-13","2019-02-13T12:42:54",1,1,"2019-02-13T13:03:10"
"f4836ae1155c495c9363570573d1f81a","1031050505","38-55-59-69",1,3,"2018-03-28","2018-03-28T05:06:52",1,,"2018-03-28T05:58:03","2018-03-28","2018-03-28T09:34:57","2018-10-03","2018-10-03T09:12:11",1,1,"2018-10-03T09:53:31",,,,,,,,,,,,,"2018-03-28","2018-03-28T05:58:11",1,,"2018-03-28T06:45:09"
"f5e7dce2332d41b28c3cd37fceac50cf","1061010106","05-41-62-25",1,3,"2019-01-17","2019-01-17T03:16:14",1,,"2019-01-17T04:30:25","2018-06-20","2018-06-20T07:58:10",,,1,3,"2018-06-20T08:49:09","2018-06-21","2018-06-21T03:31:08","2019-01-17","2019-01-17T07:49:33",1,1,"2019-01-17T09:25:16","2019-01-17","2019-01-17T06:51:19",1,1,"2019-01-17T07:24:59","2019-01-17","2019-01-17T04:37:11",1,,"2019-01-17T05:16:23"
"f81dc4ec9efb45e0ac04ce96bd3fac02","2231212104","08-27-83-30",1,3,"2018-06-26","2018-06-26T03:06:09",1,,"2018-06-26T03:51:34","2018-06-25","2018-06-25T04:03:57",,,1,,"2018-06-25T05:45:43","2019-01-27","2019-01-27T02:30:43","2019-01-27","2019-01-27T02:30:48",1,1,"2019-01-27T03:29:03","2019-01-26","2019-01-26T02:40:16",1,1,"2019-01-26T04:05:05","2018-06-26","2018-06-26T03:52:01",1,,"2018-06-26T04:10:47"
"f4c5c89950bb4141ab4d895c0b25bb20","4111030305","48-32-44-07",12,3,"2019-01-28","2019-01-28T06:30:27",1,1,"2019-01-28T07:44:03",,,,,,,,"2018-08-06","2018-08-06T01:25:02","2019-01-28","2019-01-28T00:35:06",1,1,"2019-01-28T02:43:02","2019-01-28","2019-01-28T02:43:09",1,1,"2019-01-28T04:52:02","2019-01-28","2019-01-28T05:05:43",1,1,"2019-01-28T06:30:02"
