"interview__key","EA_code","class_id","s3q53","s3q54","s3q55a","s3q55b","s3q56","s3q57","s3q58","s3q59","s3q60","s3q61","s3q62","s3q63","s3q64","s3q65","s3q66","s3q53_v2","s3q54_v2","s3q55a_v2","s3q55b_v2","s3q56_v2","s3q57_v2","s3q58_v2","s3q59_v2","s3q60_v2","s3q60_oth_v2","s3q61_v2","s3q61_oth_v2","s3q62_v2","s3q63_v2","s3q64_v2","s3q65_v2","s3q66_v2"
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",1,2,2,42,36,1,2,1,,,,1,59,1,1,1,2,2,42,36,1,1,1,,,,,,1,59,1,1,1
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",0,2,1,95,63,1,3,1,,,,1,105,1,1,1,2,1,95,63,1,1,1,,,,,,1,105,1,1,1
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",5,1,2,18,24,1,4,1,,,,1,34,1,2,1,1,2,18,24,1,4,1,,,,,,1,34,1,1,1
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",2,2,2,50,49,1,2,1,,,,1,68,1,1,1,2,2,50,49,1,1,1,,,,,,1,68,1,1,1
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",4,2,2,33,35,1,2,1,,,,1,48,1,2,1,2,2,33,35,1,2,1,,,,,,1,48,1,2,1
"41-30-97-75","ce09e57177af41adadea55b1118f29be",4,1,2,53,64,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",6,1,1,44,61,1,3,1,,,,1,67,1,2,1,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",1,2,2,44,59,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",0,2,2,65,66,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",2,1,2,36,45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",5,1,2,54,54,1,2,1,,,,1,99,1,2,1,,,,,,,,,,,,,,,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",3,2,2,52,45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",2,2,2,52,40,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",4,1,2,27,27,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",3,1,2,33,43,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",1,1,2,54,56,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",0,2,2,90,74,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",5,1,2,26,17,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",3,2,1,78,101,2,3,1,,,,1,170,2,1,1,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",1,2,2,49,55,2,2,1,,,,1,102,2,2,1,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",5,2,1,58,160,2,4,1,,,,1,184,2,1,1,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",0,2,2,80,55,2,1,1,,,,1,106,1,2,2,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",4,2,1,74,112,2,4,1,,,,1,173,2,1,1,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",2,2,2,80,82,2,2,1,,,,1,141,2,2,1,,,,,,,,,,,,,,,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",6,2,1,49,104,2,4,1,,,,1,151,1,1,1,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",0,2,2,55,60,2,2,1,,,,1,36,1,2,1,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",3,2,1,65,57,1,2,1,,,,1,43,1,2,1,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",6,1,1,53,56,1,3,1,,,,1,61,1,1,1,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",2,2,2,73,53,2,3,1,,,,1,32,1,2,1,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",5,1,2,38,54,1,3,1,,,,1,56,2,2,1,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",4,2,1,40,58,1,3,1,,,,1,32,2,2,1,,,,,,,,,,,,,,,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",1,2,2,65,45,2,2,1,,,,1,43,1,2,1,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",4,2,2,54,60,1,3,1,,,,1,103,1,2,1,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",6,1,1,20,36,1,3,1,,,,1,46,1,2,1,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",0,2,1,47,43,2,3,1,,,,1,81,1,2,1,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",5,2,1,66,72,1,4,1,,,,1,125,2,1,1,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",2,1,2,46,52,2,3,1,,,,1,92,1,2,1,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",1,2,2,60,68,2,4,1,,,,1,118,1,2,1,,,,,,,,,,,,,,,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",3,2,1,51,56,1,4,1,,,,1,99,1,2,1,,,,,,,,,,,,,,,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",0,2,2,66,101,2,4,1,,,,1,106,1,1,1,2,2,66,101,2,4,1,,,,,,1,106,1,1,1
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",6,2,2,69,47,1,3,1,,,,1,106,1,1,1,2,2,69,47,1,3,1,,,,,,1,106,1,1,1
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",5,2,1,93,85,1,3,1,,,,1,121,1,1,1,1,1,93,85,1,3,1,,,,,,1,121,1,1,1
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",1,2,2,64,75,2,4,1,,,,1,94,1,1,1,2,2,64,75,2,4,1,,,,,,1,94,1,1,1
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",3,1,2,87,73,1,3,1,,,,1,123,1,1,1,1,2,87,73,1,3,1,,,,,,1,123,1,1,1
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",2,1,1,75,85,2,4,1,,,,1,114,1,1,1,1,1,75,85,2,4,1,,,,,,1,114,1,1,1
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",4,1,1,84,75,1,3,1,,,,1,108,1,1,1,1,1,84,75,1,3,1,,,,,,1,108,1,1,1
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",5,1,2,44,26,2,4,1,,,,1,67,1,1,2,1,2,40,24,2,5,1,,,,,,1,33,1,1,1
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",1,2,2,65,49,2,4,1,,,,1,106,1,1,2,2,2,60,70,2,4,2,1,96,"at a funeral",,,1,57,1,1,2
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",6,1,2,34,25,2,4,1,,,,1,57,1,1,2,1,2,31,21,2,5,1,,,,,,1,44,1,1,2
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",2,2,2,58,60,2,4,1,,,,1,110,1,1,1,1,2,68,78,2,4,1,,,,,,1,60,1,1,1
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",3,1,2,37,44,2,5,1,,,,1,97,1,1,2,1,2,49,42,2,5,2,2,,,13,,1,53,1,1,2
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",0,2,1,126,130,2,5,1,,,,1,272,5,2,1,2,2,135,145,2,5,1,,,,,,1,124,5,2,1
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",4,1,2,45,61,2,5,1,,,,1,116,1,1,2,2,1,62,58,2,5,1,,,,,,1,63,1,1,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",5,1,1,35,20,1,1,1,,,,1,32,1,1,1,1,2,35,20,1,1,1,,,,,,1,29,1,1,1
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",3,1,3,98,83,2,4,1,,,,2,101,1,1,2,1,2,50,63,2,4,1,,,,,,1,75,1,1,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",1,1,2,85,78,2,3,1,,,,1,95,1,1,2,1,2,85,78,2,3,1,,,,,,1,97,1,1,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",2,1,2,108,119,2,4,1,,,,1,134,1,1,2,2,2,108,119,2,4,1,,,,,,1,96,1,1,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",0,2,2,95,123,2,5,1,,,,1,158,5,2,2,2,2,95,123,2,5,1,,,,,,1,75,5,2,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",6,1,2,13,10,1,1,2,1,2,,1,14,1,1,2,1,1,13,10,1,1,1,,,,,,1,18,1,1,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",4,1,2,67,55,1,3,1,,,,1,63,1,1,2,1,2,67,55,1,3,1,,,,,,1,61,1,1,2
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",1,2,1,25,23,1,1,1,,,,1,32,1,4,1,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",6,1,1,15,17,1,3,1,,,,1,33,1,2,1,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",0,2,1,37,37,1,1,1,,,,1,50,1,4,1,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",5,1,2,15,17,1,3,1,,,,1,36,1,3,1,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",4,1,1,22,18,1,3,1,,,,1,44,1,3,1,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",2,2,2,23,19,1,1,1,,,,1,38,1,4,1,,,,,,,,,,,,,,,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",3,1,2,20,33,1,1,1,,,,1,40,1,3,1,,,,,,,,,,,,,,,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",0,2,2,20,13,1,4,1,,,,2,32,1,1,1,2,2,20,13,1,4,1,,,,,,2,32,1,1,1
"66-91-74-76","d451154d23f041d0915801f7838e703d",5,1,2,18,21,2,4,1,,,,2,35,1,1,1,1,2,18,21,2,4,1,,,,,,2,35,1,1,1
"66-91-74-76","d451154d23f041d0915801f7838e703d",4,1,2,19,11,2,4,1,,,,2,24,1,1,1,1,2,19,11,2,4,1,,,,,,2,24,1,1,1
"66-91-74-76","d451154d23f041d0915801f7838e703d",3,1,2,12,23,1,4,1,,,,2,39,1,1,1,1,2,12,23,1,4,1,,,,,,2,39,1,1,1
"66-91-74-76","d451154d23f041d0915801f7838e703d",1,1,2,11,14,2,1,1,,,,2,25,1,1,1,1,2,11,14,2,1,1,,,,,,2,25,1,1,1
"66-91-74-76","d451154d23f041d0915801f7838e703d",2,2,2,14,21,1,4,1,,,,2,31,1,1,1,2,2,14,21,1,4,1,,,,,,2,31,1,1,1
"66-91-74-76","d451154d23f041d0915801f7838e703d",6,1,2,18,7,1,4,1,,,,2,31,1,1,1,1,2,18,7,1,4,1,,,,,,2,31,1,1,1
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",6,1,2,16,12,1,2,1,,,,1,27,1,1,1,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",1,2,2,38,48,2,1,1,,,,1,71,2,2,1,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",2,1,2,32,44,2,1,1,,,,1,64,2,2,1,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",5,1,2,43,38,1,2,1,,,,2,65,1,1,1,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",3,1,2,47,56,1,2,1,,,,2,76,1,2,1,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",0,2,2,64,56,2,1,1,,,,1,108,2,2,1,,,,,,,,,,,,,,,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",4,1,2,47,63,1,2,1,,,,2,81,1,1,1,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",4,2,2,14,15,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",5,1,2,12,16,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",6,1,1,17,18,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",3,2,2,18,16,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",0,2,2,31,25,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",1,2,2,21,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",2,2,2,20,18,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",2,2,2,66,85,2,3,1,,,,1,93,1,3,1,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",3,2,2,49,74,2,3,1,,,,1,108,1,3,1,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",0,2,2,58,60,2,2,1,,,,1,88,1,3,1,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",4,2,1,50,60,2,3,2,1,8,,1,98,1,2,1,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",5,2,2,40,65,2,3,1,,,,1,63,1,2,1,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",6,1,1,27,31,1,2,1,,,,1,57,1,2,1,,,,,,,,,,,,,,,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",1,2,2,51,61,2,3,1,,,,1,104,1,3,1,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",6,2,1,39,42,1,4,1,,,,1,77,3,1,1,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",2,1,2,54,58,1,4,1,,,,1,93,3,2,1,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",5,1,2,41,58,1,4,1,,,,1,99,3,1,1,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",4,1,2,53,53,1,4,1,,,,1,95,3,4,1,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",3,1,2,52,58,1,4,1,,,,1,99,3,2,1,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",1,2,1,77,70,1,4,2,1,1,,1,114,3,2,1,,,,,,,,,,,,,,,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",0,2,1,65,48,1,4,1,,,,1,109,3,2,1,,,,,,,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",1,2,2,18,22,2,4,1,,,,1,36,1,1,1,2,2,18,22,2,4,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",6,1,2,11,14,1,3,1,,,,1,24,1,1,2,1,2,11,14,1,4,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",3,1,2,19,18,2,4,1,,,,1,36,1,1,2,1,2,19,19,2,4,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",2,1,2,24,27,2,4,1,,,,1,49,1,1,2,1,2,24,27,2,4,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",0,2,2,72,81,2,4,1,,,,1,123,1,2,2,2,2,72,81,2,4,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",5,1,2,13,7,1,3,1,,,,1,19,1,1,2,1,2,13,7,2,4,,,,,,,,,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",4,1,2,15,21,1,4,1,,,,1,36,1,1,2,1,2,15,22,2,4,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",3,1,2,100,110,2,2,1,,,,1,84,1,4,1,2,2,61,42,1,4,1,,,,,,1,50,4,4,1
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",0,2,2,60,70,2,1,1,,,,1,26,1,2,1,2,2,60,70,1,1,1,,,,,,1,75,1,3,1
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",6,1,2,20,40,1,1,1,,,,1,34,1,1,1,,,19,31,,,,,,,,,,,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",5,1,2,80,100,1,2,1,,,,1,76,1,3,1,1,2,80,100,1,4,1,,,,,,1,34,1,3,1
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",4,1,2,120,130,1,2,1,,,,1,104,3,1,1,1,2,54,55,1,4,1,,,,,,1,13,1,3,1
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",2,2,2,60,75,2,1,1,,,,1,38,1,1,1,2,2,65,75,1,4,1,,,,,,1,47,1,2,1
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",1,2,2,60,60,2,1,1,,,,1,30,1,1,1,2,2,60,60,1,3,1,,,,,,1,64,1,3,1
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",3,2,2,46,39,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",0,2,2,82,75,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",4,1,1,32,45,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",2,2,2,35,40,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",6,1,2,12,21,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",5,1,2,28,40,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",1,2,2,28,39,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",6,1,2,30,20,1,2,1,,,,1,29,1,1,1,,,28,13,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",0,2,2,101,97,2,1,1,,,,1,37,4,4,2,,,140,113,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",1,1,1,25,30,2,1,1,,,,1,19,1,4,2,,,30,20,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",3,1,2,28,22,2,1,1,,,,1,24,1,1,2,,,30,15,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",2,2,2,26,21,2,1,1,,,,1,16,1,1,2,,,20,15,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",5,1,2,24,17,1,1,1,,,,1,16,1,1,2,,,20,9,,,,,,,,,,,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",4,1,2,27,20,2,1,1,,,,1,17,1,1,2,,,20,8,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",4,2,2,44,52,1,2,1,,,,1,81,1,1,1,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",2,2,1,59,68,2,4,1,,,,1,109,1,2,1,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",3,2,1,71,80,1,3,1,,,,1,63,1,1,1,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",0,2,2,55,47,2,4,1,,,,1,98,1,2,1,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",6,1,1,33,39,1,2,1,,,,1,68,1,2,1,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",1,2,2,44,28,2,4,1,,,,1,61,1,2,1,,,,,,,,,,,,,,,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",5,2,1,38,50,1,2,1,,,,1,74,1,2,1,,,,,,,,,,,,,,,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",5,1,1,31,14,1,4,1,,,,1,37,1,2,1,,,,,,,,,,,,,,,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",2,2,1,51,43,1,4,1,,,,1,52,1,2,1,,,,,,,,,,,,,,,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",3,1,1,47,53,1,4,1,,,,1,51,1,2,1,,,,,,,,,,,,,,,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",0,2,2,76,70,1,4,1,,,,1,47,1,1,1,,,,,,,,,,,,,,,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",4,1,2,38,44,1,4,1,,,,1,53,1,2,1,,,,,,,,,,,,,,,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",1,1,3,53,33,1,4,1,,,,2,62,1,1,1,,,,,,,,,,,,,,,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",6,1,2,16,20,1,4,1,,,,1,35,1,2,1,,,,,,,,,,,,,,,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",4,2,2,46,55,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",6,1,2,25,33,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",5,2,2,42,51,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",1,2,1,57,44,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",0,1,2,47,38,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",3,2,2,43,33,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",2,2,2,43,47,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",4,1,2,76,87,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",3,1,2,76,81,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",6,1,2,34,19,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",2,2,2,83,91,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",5,1,2,50,60,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",1,2,2,76,90,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",0,2,2,81,107,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",6,1,1,18,18,1,4,1,,,,1,36,1,2,1,,,,,,,,,,,,,,,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",1,2,1,52,33,2,1,1,,,,1,85,1,2,1,,,,,,,,,,,,,,,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",0,2,1,54,42,2,1,1,,,,1,96,1,2,1,,,,,,,,,,,,,,,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",2,2,2,55,53,2,3,1,,,,1,88,1,2,2,,,,,,,,,,,,,,,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",4,1,1,44,45,1,4,1,,,,1,89,1,2,1,,,,,,,,,,,,,,,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",3,2,2,60,63,1,3,1,,,,1,123,1,2,1,,,,,,,,,,,,,,,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",5,1,2,44,51,1,4,1,,,,1,95,1,2,1,,,,,,,,,,,,,,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
