"interview__key","EA_code","community_needs_id","s6dq1","s6dq2","s6qd3","s6dqd4","s6dq5","s6dq6","s6dq7","s6dq08a","s6dq08b","s6dq08c","s6dq09","s6dq10","s6dq11","s6dq12a","s6dq12b","s6dq12c","s6dq13","s6dq14","s6dq15","s6dq16","s6dq17a","s6dq17b","s6dq17c","s6dq17_oth0"
"48-96-08-15","15e14a2aedca4f1dad88f6a30e6d8a2c",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-96-08-15","15e14a2aedca4f1dad88f6a30e6d8a2c",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-96-08-15","15e14a2aedca4f1dad88f6a30e6d8a2c",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-96-08-15","15e14a2aedca4f1dad88f6a30e6d8a2c",106,1,1,1,,1,96,2,106,,,2,4,,,,,,,,,,,,
"48-96-08-15","15e14a2aedca4f1dad88f6a30e6d8a2c",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-96-08-15","15e14a2aedca4f1dad88f6a30e6d8a2c",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-96-08-15","15e14a2aedca4f1dad88f6a30e6d8a2c",101,1,1,1,,1,96,1,106,,,1,1,2018,103,,,0,0,,1,0,0,0,1
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"13-39-91-73","166579dc0f4d4f19bdc2c8e6c2e31a0f",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",101,1,1,1,,2,,,104,,,2,4,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",106,1,1,1,,1,1,2,103,104,,2,3,,,,,,,,,,,,
"61-27-08-63","168d74660fc04a2792cb437eedcec5e1",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",111,1,1,1,,1,96,1,101,,,2,5,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",103,1,1,1,,1,3,1,102,104,105,1,1,2017,101,109,,16000000,7000000,1,1,1,0,0,1
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",106,1,1,1,,1,96,1,101,102,,1,1,2017,104,,,0,0,,1,1,1,0,0
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",101,1,1,1,,2,,,101,,,1,1,2017,109,,,0,0,,1,1,0,0,0
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"05-10-89-43","16c6c976a02c414f8e01d02dddc97a5d",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"77-05-32-40","1816825774944a8fa45dde05fc0e79dc",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",106,1,1,1,,1,1,2,101,102,,2,4,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"34-03-95-15","191a256cbcac47a2966d2f058153bc70",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-72-74-44","195e5a9b4fcb4d7dbe18eaf543a9283b",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-51-54-41","1a257e54482e4ecf8b6aedc7cc89f8fd",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",106,1,1,1,,1,1,1,104,103,,1,4,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",101,1,1,1,,1,1,1,104,103,,1,3,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",103,1,1,1,,1,1,1,103,104,,1,2,2018,104,,,72000000,0,,2,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-45-14-74","1dce5f2d227147f4a9f8e27ad9423f5d",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",106,1,1,1,,2,,,106,,,2,5,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"48-93-82-89","2000d66f97714765bc8e85e671ad8283",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",101,1,2,1,,2,,,106,105,,1,1,2017,103,,,0,0,,1,1,0,0,0
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",106,1,2,1,,1,1,2,104,105,,1,4,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-96-62-29","20188c3dd7af4786a15806bc3d9cc605",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-80-79-45","20eb974e8c9b4361a62ccde0ce8611ad",101,1,1,1,,1,1,1,101,103,105,2,4,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",106,1,1,1,,1,1,1,104,,,1,1,2016,101,,,20000000,200000,2,2,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",102,1,1,1,,1,1,1,104,,,1,1,2016,103,,,39000000,0,,2,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",105,1,1,1,,1,1,2,103,,,2,5,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",101,1,1,1,,1,1,1,101,,,1,1,2014,105,,,60000000,0,,2,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-02-77-43","218cb290a69743c69e521b6122a6d507",104,1,1,1,,1,1,1,104,,,2,5,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",105,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",102,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",109,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",101,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",108,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",111,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",103,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",104,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",107,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",110,,,,,,,,,,,,,,,,,,,,,,,,
"25-50-00-53","21e9da8b1950402aa3169598c2efeb4e",106,,,,,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",102,1,1,1,,1,96,1,103,104,105,1,1,2016,103,104,,5500000,600000,1,2,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"90-21-50-09","228bcac6d0b147dbaebbc943965f78c1",101,1,1,1,,1,96,1,105,106,103,2,2,2016,103,104,102,2000000,0,,2,,,,
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",110,1,1,1,,2,,,104,,,2,5,,,,,,,,,,,,
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",106,1,1,1,,2,,,104,,,1,1,2015,103,,,0,0,,1,1,0,1,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",102,1,1,1,,2,,,104,,,1,1,2013,103,,,0,0,,1,0,0,1,0
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",108,1,2,1,,2,,,109,,,2,5,,,,,,,,,,,,
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",111,1,1,1,,2,,,104,,,2,1,2018,103,,,0,0,,2,,,,
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",103,1,1,1,,2,,,101,104,,1,1,2014,103,,,0,0,,1,0,0,0,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",105,1,1,1,,2,,,104,,,2,1,2016,104,103,,0,0,,1,1,0,1,0
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",101,1,1,1,,2,,,104,,,1,1,2014,103,,,0,0,,1,0,0,0,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",104,1,1,1,,2,,,104,,,2,1,2014,104,,,0,0,,1,1,0,1,1
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",109,1,1,1,,2,,,104,,,2,1,2017,103,,,0,0,,2,,,,
"76-53-22-95","237d3bd58d47443f984a1146cfb17596",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",101,1,2,1,,2,,,104,,,2,5,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-53-71-15","2625ab72d0ca4e74bcc7a51eefc3c049",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",106,1,1,1,,1,8,1,105,,,2,3,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",101,1,1,1,,1,8,1,103,,,2,3,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",111,1,1,1,,1,8,1,105,,,1,3,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"01-86-81-64","29d53afc2900441fa7931d2da4f6ab7e",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",101,1,1,1,,1,8,1,104,103,,1,3,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",106,1,1,1,,1,8,1,103,104,,1,1,2018,104,,,0,0,,2,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"55-22-88-49","29fdcdf88e2e444f9fbb7d235214e8e1",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",103,2,1,1,,1,1,1,107,,,1,1,2017,109,105,,3000000,0,,1,0,0,1,0
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",109,1,2,1,,2,,,104,105,,2,1,2017,104,,,,0,,2,,,,
"10-91-96-82","2b9fe8ab9b854dc1a78be4554e2db70f",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"37-99-38-49","2c005b61e9d3469bb8b37576d7c0a9dc",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
