"EA_code","t0_EA_code","interview__key","schoolmeeting_id","s3q39a","s3q38","s3q39b","s3q40","s3q41"
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",2,12,1,2016,1,5
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",4,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",1,2,1,2018,1,3
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",5,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",3,4,1,2018,1,3
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",2,2,1,2018,1,5
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",4,,2,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",1,5,1,2018,1,96
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",5,2,1,2018,,6
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",3,6,1,2018,1,3
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",1,5,1,2018,1,3
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",2,4,1,2018,1,3
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",4,6,1,2018,,3
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",5,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",5,3,1,2018,,3
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",1,4,1,2018,1,3
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",3,4,1,2018,1,3
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",4,10,1,2018,,4
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",2,4,1,2018,1,3
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",4,7,1,2018,,3
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",1,8,1,2018,1,96
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",2,3,1,2018,1,5
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",3,9,1,2018,1,96
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",5,8,1,2018,,6
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",2,1,1,2018,1,5
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",1,2,1,2018,1,2
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",4,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",5,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",3,2,1,2018,1,2
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",4,,2,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",1,2,1,2018,1,3
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",2,11,1,2016,1,5
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",3,3,1,2018,1,3
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",5,,2,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",2,11,1,2017,1,5
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",5,6,1,2018,,6
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",1,6,1,2018,1,2
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",3,5,1,2018,1,3
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",4,6,1,2018,,6
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",5,6,1,2018,,2
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",1,7,1,2018,1,2
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",2,5,1,2018,1,5
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",3,,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",4,7,1,2018,,3
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",3,2,1,2018,1,3
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",4,,2,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",2,4,1,2018,1,3
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",5,,2,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",1,6,1,2018,2,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",3,2,1,2018,1,6
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",5,2,1,2018,,6
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",2,11,1,2017,1,3
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",1,2,1,2018,1,2
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",4,3,1,2018,,2
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",3,11,1,2017,1,3
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",4,10,1,2017,,3
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",5,,2,,,
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",2,11,1,2017,1,5
"d59bcc343d9e47379e45203869d1f64f","2151090908","77-50-49-21",1,2,1,2018,1,3
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",5,3,1,2018,,6
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",1,2,1,2018,1,2
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",2,4,1,2018,1,3
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",3,4,1,2018,1,6
"d5dab880982d42b9899469131ffc2054","4091010101","35-31-24-31",4,,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",2,5,1,2018,1,3
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",5,5,1,2018,,3
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",4,,,,,
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",1,5,1,2018,1,3
"d72ffb6509f04269a54566ef5106a498","4172010109","16-89-92-55",3,5,1,2018,1,3
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",5,4,1,2018,,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",2,4,1,2018,1,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",4,5,1,2018,,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",1,4,1,2018,1,2
"d852fc9843fe45ffb9544b916d5f2cfc","3041020201","24-03-14-28",3,4,1,2018,1,2
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",1,7,1,2018,1,2
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",3,6,1,2018,1,96
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",4,7,1,2018,,3
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",2,7,1,2018,1,96
"d8c64e61dafa401b94c8afc0cfb15fef","1103050506","09-82-39-37",5,7,1,2018,,1
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",2,6,1,2018,1,3
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",1,6,1,2018,1,2
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",3,6,1,2018,1,2
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",4,,,,,
"d91d6fec7fec4232a968ff6c765ab1eb","3112020202","54-82-15-45",5,6,1,2018,,1
"d935539999f64771a119eb32574c160e","2092010105","46-49-96-63",2,,,,,
"d935539999f64771a119eb32574c160e","2092010105","46-49-96-63",1,4,1,2018,1,3
"d935539999f64771a119eb32574c160e","2092010105","46-49-96-63",4,3,1,2018,,3
"d935539999f64771a119eb32574c160e","2092010105","46-49-96-63",3,3,1,2018,1,3
"d935539999f64771a119eb32574c160e","2092010105","46-49-96-63",5,3,1,2018,,3
"d93b73d98836425fafd96b0bc9407548","4221070708","92-40-07-74",2,3,1,2018,1,5
"d93b73d98836425fafd96b0bc9407548","4221070708","92-40-07-74",3,6,1,2018,1,3
"d93b73d98836425fafd96b0bc9407548","4221070708","92-40-07-74",5,6,1,2018,,6
"d93b73d98836425fafd96b0bc9407548","4221070708","92-40-07-74",4,,2,,,
"d93b73d98836425fafd96b0bc9407548","4221070708","92-40-07-74",1,6,1,2018,1,2
"d961227555964a0bb362122c6b66dca2","1153030307","88-32-58-62",3,,,,,
"d961227555964a0bb362122c6b66dca2","1153030307","88-32-58-62",2,,,,,
"d961227555964a0bb362122c6b66dca2","1153030307","88-32-58-62",5,,,,,
"d961227555964a0bb362122c6b66dca2","1153030307","88-32-58-62",4,,,,,
"d961227555964a0bb362122c6b66dca2","1153030307","88-32-58-62",1,,,,,
"da0d63139da84fa088cb8a3f8893374e","4101010107","46-97-38-14",2,3,1,2018,1,3
"da0d63139da84fa088cb8a3f8893374e","4101010107","46-97-38-14",4,4,1,2018,,4
"da0d63139da84fa088cb8a3f8893374e","4101010107","46-97-38-14",3,3,1,2018,1,3
"da0d63139da84fa088cb8a3f8893374e","4101010107","46-97-38-14",1,4,1,2018,1,2
"da0d63139da84fa088cb8a3f8893374e","4101010107","46-97-38-14",5,4,1,2018,,1
"daafca5294924c609725305aa9da92d2","3022050502","81-72-86-31",1,4,1,2018,1,3
"daafca5294924c609725305aa9da92d2","3022050502","81-72-86-31",5,,2,,,
"daafca5294924c609725305aa9da92d2","3022050502","81-72-86-31",3,7,1,2018,1,3
"daafca5294924c609725305aa9da92d2","3022050502","81-72-86-31",4,,2,,,
"daafca5294924c609725305aa9da92d2","3022050502","81-72-86-31",2,3,1,2018,1,5
"dacd91af18154d51894a52d02a3cb2b1","1041040408","39-31-02-27",1,3,1,2018,1,3
"dacd91af18154d51894a52d02a3cb2b1","1041040408","39-31-02-27",3,3,1,2018,1,3
"dacd91af18154d51894a52d02a3cb2b1","1041040408","39-31-02-27",2,3,1,2018,1,2
"dacd91af18154d51894a52d02a3cb2b1","1041040408","39-31-02-27",5,,2,,,
"dacd91af18154d51894a52d02a3cb2b1","1041040408","39-31-02-27",4,,2,,,
"dc3741ca4a3c451291a3c0370adfd965","4171070704","14-56-46-86",2,,,,,
"dc3741ca4a3c451291a3c0370adfd965","4171070704","14-56-46-86",3,,,,,
"dc3741ca4a3c451291a3c0370adfd965","4171070704","14-56-46-86",1,,,,,
"dc3741ca4a3c451291a3c0370adfd965","4171070704","14-56-46-86",4,,,,,
"dc3741ca4a3c451291a3c0370adfd965","4171070704","14-56-46-86",5,,,,,
"dd72172834734d53967b7f13d9946d3e","4141161601","30-44-92-98",2,,,,,
"dd72172834734d53967b7f13d9946d3e","4141161601","30-44-92-98",3,,,,,
"dd72172834734d53967b7f13d9946d3e","4141161601","30-44-92-98",1,,,,,
"dd72172834734d53967b7f13d9946d3e","4141161601","30-44-92-98",4,,,,,
"dd72172834734d53967b7f13d9946d3e","4141161601","30-44-92-98",5,,,,,
"de0d420b95f949409ddd6e6ef359572f","3102020201","92-54-66-94",4,,2,,,
"de0d420b95f949409ddd6e6ef359572f","3102020201","92-54-66-94",2,10,1,2018,1,3
"de0d420b95f949409ddd6e6ef359572f","3102020201","92-54-66-94",1,10,1,2018,1,96
"de0d420b95f949409ddd6e6ef359572f","3102020201","92-54-66-94",3,10,1,2018,1,3
"de0d420b95f949409ddd6e6ef359572f","3102020201","92-54-66-94",5,,2,,,
"df9e133eb2f54a81911f454050262cc9","2041010102","15-27-59-11",5,,,,,
"df9e133eb2f54a81911f454050262cc9","2041010102","15-27-59-11",3,,,,,
"df9e133eb2f54a81911f454050262cc9","2041010102","15-27-59-11",1,,,,,
"df9e133eb2f54a81911f454050262cc9","2041010102","15-27-59-11",2,,,,,
"df9e133eb2f54a81911f454050262cc9","2041010102","15-27-59-11",4,,,,,
"dfd66efc10c04db4bc7a7710205fba47",,"41-87-65-27",3,5,1,2018,1,3
"dfd66efc10c04db4bc7a7710205fba47",,"41-87-65-27",5,8,1,2018,,1
"dfd66efc10c04db4bc7a7710205fba47",,"41-87-65-27",4,6,1,2018,,3
"dfd66efc10c04db4bc7a7710205fba47",,"41-87-65-27",2,10,1,2017,1,5
"dfd66efc10c04db4bc7a7710205fba47",,"41-87-65-27",1,9,1,2018,1,2
"e0d553e3abb24993844f0de7e20c86db","2181030313","51-59-01-53",5,2,1,2018,,3
"e0d553e3abb24993844f0de7e20c86db","2181030313","51-59-01-53",4,10,1,2017,,3
"e0d553e3abb24993844f0de7e20c86db","2181030313","51-59-01-53",1,2,1,2018,1,2
"e0d553e3abb24993844f0de7e20c86db","2181030313","51-59-01-53",3,2,1,2018,1,3
"e0d553e3abb24993844f0de7e20c86db","2181030313","51-59-01-53",2,2,1,2018,1,3
"e1d242437c104649bf3a034bad2925c9","2102050501","92-04-38-87",5,,,,,
"e1d242437c104649bf3a034bad2925c9","2102050501","92-04-38-87",2,5,1,2018,1,4
"e1d242437c104649bf3a034bad2925c9","2102050501","92-04-38-87",4,4,1,2018,,3
"e1d242437c104649bf3a034bad2925c9","2102050501","92-04-38-87",3,11,1,2017,1,5
"e1d242437c104649bf3a034bad2925c9","2102050501","92-04-38-87",1,5,1,2018,1,2
"e2087f2693664d9097024fd484730d71","2012060605","66-82-27-82",3,,,,,
"e2087f2693664d9097024fd484730d71","2012060605","66-82-27-82",5,,,,,
"e2087f2693664d9097024fd484730d71","2012060605","66-82-27-82",1,,,,,
"e2087f2693664d9097024fd484730d71","2012060605","66-82-27-82",2,,,,,
"e2087f2693664d9097024fd484730d71","2012060605","66-82-27-82",4,,,,,
"e314846cc6e745f2b46ca45107218154","3032040402","48-37-16-81",1,2,1,2018,1,2
"e314846cc6e745f2b46ca45107218154","3032040402","48-37-16-81",3,2,1,2018,1,3
"e314846cc6e745f2b46ca45107218154","3032040402","48-37-16-81",2,2,1,2018,1,3
"e314846cc6e745f2b46ca45107218154","3032040402","48-37-16-81",4,,,,,
"e314846cc6e745f2b46ca45107218154","3032040402","48-37-16-81",5,,,,,
"e359063a9c1842feace88741f2b4863c","1041020205","08-49-55-81",4,11,1,2018,,3
"e359063a9c1842feace88741f2b4863c","1041020205","08-49-55-81",2,7,1,2018,1,3
"e359063a9c1842feace88741f2b4863c","1041020205","08-49-55-81",1,9,1,2018,1,96
"e359063a9c1842feace88741f2b4863c","1041020205","08-49-55-81",3,11,1,2018,1,96
"e359063a9c1842feace88741f2b4863c","1041020205","08-49-55-81",5,,2,,,
"e57503779f904b9a89276f70cdc6d98b",,"24-81-35-44",5,,,,,
"e57503779f904b9a89276f70cdc6d98b",,"24-81-35-44",4,,,,,
"e57503779f904b9a89276f70cdc6d98b",,"24-81-35-44",3,,,,,
"e57503779f904b9a89276f70cdc6d98b",,"24-81-35-44",2,,,,,
"e57503779f904b9a89276f70cdc6d98b",,"24-81-35-44",1,,,,,
"e7fa94896c414ae5a4e11d7b299951b1","1241080811","04-12-51-46",4,,2,,,
"e7fa94896c414ae5a4e11d7b299951b1","1241080811","04-12-51-46",2,6,1,2018,1,3
"e7fa94896c414ae5a4e11d7b299951b1","1241080811","04-12-51-46",3,2,1,2018,1,3
"e7fa94896c414ae5a4e11d7b299951b1","1241080811","04-12-51-46",1,5,1,2018,1,96
"e7fa94896c414ae5a4e11d7b299951b1","1241080811","04-12-51-46",5,7,1,2018,,96
"e83ef3501b9148fc8d8660761d61f6b1","1172020202","16-34-77-09",3,3,1,2018,1,3
"e83ef3501b9148fc8d8660761d61f6b1","1172020202","16-34-77-09",4,,,,,
"e83ef3501b9148fc8d8660761d61f6b1","1172020202","16-34-77-09",1,5,1,2018,1,96
"e83ef3501b9148fc8d8660761d61f6b1","1172020202","16-34-77-09",2,,,,,
"e83ef3501b9148fc8d8660761d61f6b1","1172020202","16-34-77-09",5,4,1,2018,,6
"e8807528500d494886e1493f22b6d612","1021050505","35-16-36-79",2,,,,,
"e8807528500d494886e1493f22b6d612","1021050505","35-16-36-79",1,,,,,
"e8807528500d494886e1493f22b6d612","1021050505","35-16-36-79",5,,,,,
"e8807528500d494886e1493f22b6d612","1021050505","35-16-36-79",4,,,,,
"e8807528500d494886e1493f22b6d612","1021050505","35-16-36-79",3,,,,,
"ea112b0ba08542bfb07f10c636ff82a0","4281060619","88-64-25-80",5,,,,,
"ea112b0ba08542bfb07f10c636ff82a0","4281060619","88-64-25-80",2,,,,,
"ea112b0ba08542bfb07f10c636ff82a0","4281060619","88-64-25-80",4,,,,,
"ea112b0ba08542bfb07f10c636ff82a0","4281060619","88-64-25-80",3,,,,,
"ea112b0ba08542bfb07f10c636ff82a0","4281060619","88-64-25-80",1,,,,,
"eb9b8edf03314bb39c1982b462c88cd3","1221020204","46-50-03-97",1,,,,,
"eb9b8edf03314bb39c1982b462c88cd3","1221020204","46-50-03-97",5,,,,,
"eb9b8edf03314bb39c1982b462c88cd3","1221020204","46-50-03-97",2,,,,,
"eb9b8edf03314bb39c1982b462c88cd3","1221020204","46-50-03-97",4,,,,,
"eb9b8edf03314bb39c1982b462c88cd3","1221020204","46-50-03-97",3,,,,,
"eba103dd973241ecb07baee474e8f9d9","1041050503","34-64-32-00",3,,,,,
"eba103dd973241ecb07baee474e8f9d9","1041050503","34-64-32-00",4,,,,,
"eba103dd973241ecb07baee474e8f9d9","1041050503","34-64-32-00",5,,,,,
"eba103dd973241ecb07baee474e8f9d9","1041050503","34-64-32-00",2,,,,,
"eba103dd973241ecb07baee474e8f9d9","1041050503","34-64-32-00",1,,,,,
"ec1c482374644eb983a647909e350403","4113040403","96-79-66-75",1,2,1,2018,1,2
"ec1c482374644eb983a647909e350403","4113040403","96-79-66-75",2,2,1,2018,1,3
"ec1c482374644eb983a647909e350403","4113040403","96-79-66-75",3,2,1,2018,1,3
"ec1c482374644eb983a647909e350403","4113040403","96-79-66-75",5,3,1,2018,,3
"ec1c482374644eb983a647909e350403","4113040403","96-79-66-75",4,3,1,2018,,3
"ec3f5f7d84244a55ab42dff82b6846d9",,"49-96-25-37",4,,2,,,
"ec3f5f7d84244a55ab42dff82b6846d9",,"49-96-25-37",1,9,1,2018,1,2
"ec3f5f7d84244a55ab42dff82b6846d9",,"49-96-25-37",2,8,1,2018,1,5
"ec3f5f7d84244a55ab42dff82b6846d9",,"49-96-25-37",3,8,1,2018,1,3
"ec3f5f7d84244a55ab42dff82b6846d9",,"49-96-25-37",5,,2,,,
"ec558b4ca32e46a7943986f7ad4a9588","1171060602","96-60-14-26",5,5,1,2018,,3
"ec558b4ca32e46a7943986f7ad4a9588","1171060602","96-60-14-26",1,6,1,2018,1,96
"ec558b4ca32e46a7943986f7ad4a9588","1171060602","96-60-14-26",2,8,1,2018,1,3
"ec558b4ca32e46a7943986f7ad4a9588","1171060602","96-60-14-26",3,8,1,2018,1,3
"ec558b4ca32e46a7943986f7ad4a9588","1171060602","96-60-14-26",4,6,1,2018,,3
"ee1ae37bb5574ebb8cfcaa312e7e1f0b","3062040403","51-48-45-42",1,3,1,2018,1,6
"ee1ae37bb5574ebb8cfcaa312e7e1f0b","3062040403","51-48-45-42",3,2,1,2018,1,96
"ee1ae37bb5574ebb8cfcaa312e7e1f0b","3062040403","51-48-45-42",5,4,1,2018,,1
"ee1ae37bb5574ebb8cfcaa312e7e1f0b","3062040403","51-48-45-42",4,,2,,,
"ee1ae37bb5574ebb8cfcaa312e7e1f0b","3062040403","51-48-45-42",2,2,1,2018,1,3
"ef140c8eb6aa466fa41b317628e0cbf8","3022010108","34-89-24-08",3,4,1,2018,1,3
"ef140c8eb6aa466fa41b317628e0cbf8","3022010108","34-89-24-08",5,,2,,,
"ef140c8eb6aa466fa41b317628e0cbf8","3022010108","34-89-24-08",4,,2,,,
"ef140c8eb6aa466fa41b317628e0cbf8","3022010108","34-89-24-08",2,5,1,2018,1,3
"ef140c8eb6aa466fa41b317628e0cbf8","3022010108","34-89-24-08",1,5,1,2018,1,2
"ef37261b68c446679bec7e072b4d916e","3191070702","51-89-46-48",4,,,,,
"ef37261b68c446679bec7e072b4d916e","3191070702","51-89-46-48",1,5,1,2018,1,3
"ef37261b68c446679bec7e072b4d916e","3191070702","51-89-46-48",5,5,1,2018,,6
"ef37261b68c446679bec7e072b4d916e","3191070702","51-89-46-48",3,4,1,2018,1,3
"ef37261b68c446679bec7e072b4d916e","3191070702","51-89-46-48",2,12,1,2017,1,5
"f03953e0053e44408d6efa237ee3063f","1103060602","15-63-97-83",4,,,,,
"f03953e0053e44408d6efa237ee3063f","1103060602","15-63-97-83",3,,,,,
"f03953e0053e44408d6efa237ee3063f","1103060602","15-63-97-83",5,,,,,
"f03953e0053e44408d6efa237ee3063f","1103060602","15-63-97-83",2,,,,,
"f03953e0053e44408d6efa237ee3063f","1103060602","15-63-97-83",1,,,,,
"f107a301616c4ff69b6fa7bfa877faab","4093010104","04-82-98-03",2,10,1,2018,1,3
"f107a301616c4ff69b6fa7bfa877faab","4093010104","04-82-98-03",5,9,1,2018,,3
"f107a301616c4ff69b6fa7bfa877faab","4093010104","04-82-98-03",3,10,1,2018,1,6
"f107a301616c4ff69b6fa7bfa877faab","4093010104","04-82-98-03",4,9,1,2018,,3
"f107a301616c4ff69b6fa7bfa877faab","4093010104","04-82-98-03",1,9,1,2018,1,2
"f14f6099b4984c1d8b984fb22f251032","3231080804","27-44-94-20",2,6,1,2018,1,3
"f14f6099b4984c1d8b984fb22f251032","3231080804","27-44-94-20",3,4,1,2018,1,2
"f14f6099b4984c1d8b984fb22f251032","3231080804","27-44-94-20",5,,2,,,
"f14f6099b4984c1d8b984fb22f251032","3231080804","27-44-94-20",4,,2,,,
"f14f6099b4984c1d8b984fb22f251032","3231080804","27-44-94-20",1,5,1,2018,1,2
"f1dca8894a0b46eab802b52b2ecc70c0","1122030304","65-42-84-81",2,2,1,2018,1,96
"f1dca8894a0b46eab802b52b2ecc70c0","1122030304","65-42-84-81",4,11,1,2017,,3
"f1dca8894a0b46eab802b52b2ecc70c0","1122030304","65-42-84-81",5,,,,,
"f1dca8894a0b46eab802b52b2ecc70c0","1122030304","65-42-84-81",1,2,1,2018,1,96
"f1dca8894a0b46eab802b52b2ecc70c0","1122030304","65-42-84-81",3,2,1,2018,1,3
"f33d7de27c14495a89301cb34c6e6dfb","1153030307","63-52-54-38",5,8,1,2018,,3
"f33d7de27c14495a89301cb34c6e6dfb","1153030307","63-52-54-38",4,10,1,2018,,3
"f33d7de27c14495a89301cb34c6e6dfb","1153030307","63-52-54-38",1,11,1,2018,1,96
"f33d7de27c14495a89301cb34c6e6dfb","1153030307","63-52-54-38",3,11,1,2018,1,3
"f33d7de27c14495a89301cb34c6e6dfb","1153030307","63-52-54-38",2,11,1,2018,1,3
"f4836ae1155c495c9363570573d1f81a","1031050505","38-55-59-69",2,10,1,2017,1,3
"f4836ae1155c495c9363570573d1f81a","1031050505","38-55-59-69",3,10,1,2017,1,3
"f4836ae1155c495c9363570573d1f81a","1031050505","38-55-59-69",1,2,1,2018,1,96
"f4836ae1155c495c9363570573d1f81a","1031050505","38-55-59-69",5,2,1,2018,,3
"f4836ae1155c495c9363570573d1f81a","1031050505","38-55-59-69",4,,,,,
"f4c5c89950bb4141ab4d895c0b25bb20","4111030305","48-32-44-07",1,,,,,
"f4c5c89950bb4141ab4d895c0b25bb20","4111030305","48-32-44-07",5,,,,,
"f4c5c89950bb4141ab4d895c0b25bb20","4111030305","48-32-44-07",3,,,,,
"f4c5c89950bb4141ab4d895c0b25bb20","4111030305","48-32-44-07",4,,,,,
"f4c5c89950bb4141ab4d895c0b25bb20","4111030305","48-32-44-07",2,,,,,
"f568ccaeb7434baf8b85c82b6999a9e1","2141010103","33-49-10-28",1,,,,,
"f568ccaeb7434baf8b85c82b6999a9e1","2141010103","33-49-10-28",4,,,,,
"f568ccaeb7434baf8b85c82b6999a9e1","2141010103","33-49-10-28",2,,,,,
"f568ccaeb7434baf8b85c82b6999a9e1","2141010103","33-49-10-28",5,,,,,
"f568ccaeb7434baf8b85c82b6999a9e1","2141010103","33-49-10-28",3,,,,,
"f5e7dce2332d41b28c3cd37fceac50cf","1061010106","05-41-62-25",4,6,1,2018,,6
"f5e7dce2332d41b28c3cd37fceac50cf","1061010106","05-41-62-25",5,,,,,
"f5e7dce2332d41b28c3cd37fceac50cf","1061010106","05-41-62-25",1,6,1,2018,2,96
"f5e7dce2332d41b28c3cd37fceac50cf","1061010106","05-41-62-25",2,5,1,2018,1,3
"f5e7dce2332d41b28c3cd37fceac50cf","1061010106","05-41-62-25",3,5,1,2018,1,3
"f709ca33e5624c40bbebb5bbff93d32f","3191050503","92-58-44-91",2,11,1,2017,1,3
"f709ca33e5624c40bbebb5bbff93d32f","3191050503","92-58-44-91",5,,,,,
"f709ca33e5624c40bbebb5bbff93d32f","3191050503","92-58-44-91",1,2,1,2018,1,2
"f709ca33e5624c40bbebb5bbff93d32f","3191050503","92-58-44-91",3,2,1,2018,1,2
"f709ca33e5624c40bbebb5bbff93d32f","3191050503","92-58-44-91",4,,,,,
"f81dc4ec9efb45e0ac04ce96bd3fac02","2231212104","08-27-83-30",4,6,1,2018,,2
"f81dc4ec9efb45e0ac04ce96bd3fac02","2231212104","08-27-83-30",3,6,1,2018,1,3
"f81dc4ec9efb45e0ac04ce96bd3fac02","2231212104","08-27-83-30",2,3,1,2018,1,3
"f81dc4ec9efb45e0ac04ce96bd3fac02","2231212104","08-27-83-30",1,6,1,2018,1,2
"f81dc4ec9efb45e0ac04ce96bd3fac02","2231212104","08-27-83-30",5,,,,,
"f875111d04594103a21af312cda6e741","4262020201","36-13-76-78",3,3,1,2018,1,3
"f875111d04594103a21af312cda6e741","4262020201","36-13-76-78",4,4,1,2018,,4
"f875111d04594103a21af312cda6e741","4262020201","36-13-76-78",5,3,1,2018,,3
"f875111d04594103a21af312cda6e741","4262020201","36-13-76-78",1,4,1,2018,1,3
"f875111d04594103a21af312cda6e741","4262020201","36-13-76-78",2,3,1,2018,1,3
"f941ce88ba9a48e99842d995455d47bd","3251010105","66-72-06-13",4,,,,,
"f941ce88ba9a48e99842d995455d47bd","3251010105","66-72-06-13",5,3,1,2018,,2
"f941ce88ba9a48e99842d995455d47bd","3251010105","66-72-06-13",1,1,1,2018,1,96
"f941ce88ba9a48e99842d995455d47bd","3251010105","66-72-06-13",3,2,1,2018,1,3
"f941ce88ba9a48e99842d995455d47bd","3251010105","66-72-06-13",2,2,1,2018,1,5
"f94bd031b7014493ba1c0295e5614dca","2141141405","38-34-59-31",3,2,1,2018,1,3
"f94bd031b7014493ba1c0295e5614dca","2141141405","38-34-59-31",4,3,1,2018,,3
"f94bd031b7014493ba1c0295e5614dca","2141141405","38-34-59-31",2,3,1,2018,1,3
"f94bd031b7014493ba1c0295e5614dca","2141141405","38-34-59-31",5,2,1,2018,,3
"f94bd031b7014493ba1c0295e5614dca","2141141405","38-34-59-31",1,2,1,2018,1,2
"f980545af05e454a9a37280d7272716d",,"88-18-91-21",2,12,1,2018,1,3
"f980545af05e454a9a37280d7272716d",,"88-18-91-21",3,9,1,2018,1,3
"f980545af05e454a9a37280d7272716d",,"88-18-91-21",5,7,1,2018,,5
