"EA_code","t0_EA_code","interview__key","community_groups_id","s6bq01","s6bq02","s6bq03","s6bq04","s6bq05"
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",310,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",305,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",301,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",307,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",302,,,,,
"c1befc6653a84ef68640bc9923760c39",,"09-41-83-25",313,,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",310,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",303,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",312,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",308,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",306,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",307,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",301,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",311,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",302,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",309,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",305,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",313,2,,,,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201","08-27-94-74",304,1,3,2013,1,40
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",301,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",313,1,2,2014,2,130
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",306,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",312,1,2,2015,3,0
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",303,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",311,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",310,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",307,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",305,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",304,1,2,2015,3,30
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",302,1,4,2014,3,30
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",308,,,,,
"c417d5092fa04356addbe1ab9f6c471d","3251070703","96-05-76-94",309,,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",308,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",312,1,1,2016,2,20
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",303,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",302,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",301,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",313,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",309,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",307,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",305,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",304,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",310,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",311,2,,,,
"c441996b11764b4a9b89ffa9e072e594","3251030301","33-46-89-47",306,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",312,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",313,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",301,1,1,2017,1,24
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",308,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",304,1,3,2008,1,69
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",311,1,1,2011,1,20
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",303,1,1,2018,1,24
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",305,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",302,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",306,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",310,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",309,2,,,,
"c5a736b38a4843b68ddf780785c9403e","3221080806","86-65-40-94",307,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",305,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",302,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",306,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",312,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",313,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",310,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",311,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",308,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",301,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",307,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",303,2,,,,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",304,1,5,2010,1,16
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507","40-59-35-84",309,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",302,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",305,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",309,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",304,1,3,2011,1,34
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",311,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",310,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",313,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",301,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",307,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",306,1,5,2012,2,28
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",308,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",303,2,,,,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303","41-29-42-22",312,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",309,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",304,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",302,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",301,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",313,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",306,1,4,2011,2,31
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",307,1,1,2016,2,20
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",303,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",305,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",308,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",312,2,,,,
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",311,1,1,9998,2,50
"cc21c380258748b09434448dd3cd19d6","4031050502","20-19-89-31",310,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",309,1,2,2000,2,12
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",306,1,6,1998,2,14
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",303,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",304,1,4,2012,3,8
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",305,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",311,1,1,2012,3,5
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",312,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",307,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",308,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",313,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",310,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",301,2,,,,
"cc5224ac26434558b1870292cd790c14","4171030307","16-74-30-99",302,2,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",312,1,5,2012,1,18
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",306,1,2,2000,2,18
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",309,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",311,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",310,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",308,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",303,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",304,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",313,1,2,2012,1,15
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",301,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",307,,,,,
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",302,1,5,2012,2,35
"cc67d6bf9be34858953f0195bb61efdc","3035040405","53-89-11-68",305,,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",305,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",306,1,2,2016,1,30
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",311,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",310,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",304,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",302,1,2,2008,4,21
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",303,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",313,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",308,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",301,2,,,,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",312,1,6,2011,1,15
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",307,1,1,2015,9,8
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609","66-28-67-92",309,1,1,2017,2,15
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",312,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",307,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",304,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",306,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",301,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",308,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",310,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",302,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",311,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",309,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",313,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",305,,,,,
"cda502a2bc2f4dcb81105822378261d2","2291040410","93-24-80-62",303,,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",306,1,2,2014,2,16
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",307,1,1,2015,2,6
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",309,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",301,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",312,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",304,1,7,2013,1,10
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",303,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",313,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",310,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",308,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",311,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",305,2,,,,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201","18-69-48-95",302,2,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",303,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",301,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",305,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",304,1,1,2017,2,8
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",311,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",309,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",313,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",307,1,1,2015,4,30
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",310,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",308,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",312,1,1,2016,4,6
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",302,,,,,
"ce09e57177af41adadea55b1118f29be","2231080806","41-30-97-75",306,1,1,2014,1,30
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",302,1,1,2004,3,8
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",309,1,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",306,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",304,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",313,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",303,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",312,1,1,2006,9,10
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",308,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",301,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",311,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",307,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",310,,,,,
"cecbc69db6044c88b541853782f11ff2","3034020208","59-65-12-85",305,,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",309,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",306,1,5,2005,2,18
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",304,1,1,2008,2,20
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",302,1,4,2007,2,15
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",301,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",311,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",307,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",312,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",308,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",305,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",313,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",310,2,,,,
"cff36b0b20f648be8341cd074068c657","1131131302","80-81-10-28",303,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",311,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",306,1,1,2014,1,21
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",309,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",302,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",301,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",305,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",312,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",303,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",308,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",304,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",313,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",310,2,,,,
"d0cdf3d489a641c0a3e23bb1fb1adcfc","2281020204","65-23-15-88",307,1,1,2017,2,8
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",312,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",308,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",311,1,1,2010,5,5
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",302,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",301,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",303,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",307,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",304,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",309,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",305,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",310,,,,,
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",306,1,2,2000,1,30
"d132b4d495064853b88b9de098d24ae1","2122020201","31-65-28-65",313,,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",312,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",308,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",309,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",304,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",310,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",301,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",311,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",303,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",302,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",313,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",307,1,1,2017,1,10
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",305,2,,,,
"d27f68aecc4d4350baef7ba84d39d9f0","1131050531","59-18-11-47",306,1,3,2015,1,30
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",306,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",312,1,14,2008,1,24
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",308,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",311,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",302,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",305,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",313,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",303,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",301,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",309,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",310,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",307,,,,,
"d2ad4ad31dbd4666bec8eaec059c3d08","3091020202","59-37-58-86",304,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",309,1,1,1986,2,30
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",306,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",304,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",305,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",307,1,2,2016,1,5
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",312,1,1,2009,1,20
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",313,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",310,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",303,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",302,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",311,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",308,,,,,
"d2d172cc1ef541e48cba1c6ed47f1841","3101020203","52-68-30-65",301,,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",306,1,9,2003,1,30
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",312,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",303,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",308,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",307,1,1,2015,2,8
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",301,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",311,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",313,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",305,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",309,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",304,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",310,2,,,,
"d3f59ad872434ad1b2bec94ed6e6e947","4063030306","68-46-02-26",302,1,1,1968,5,40
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",306,1,1,2010,1,28
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",303,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",310,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",302,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",308,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",312,1,3,2010,1,28
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",304,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",309,1,1,2009,2,11
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",301,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",305,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",307,1,2,2009,9,15
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",311,2,,,,
"d451154d23f041d0915801f7838e703d","1021020204","66-91-74-76",313,2,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",305,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",302,1,3,2014,1,80
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",311,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",313,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",303,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",306,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",308,1,1,2009,1,30
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",309,1,2,2008,1,0
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",312,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",301,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",310,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",307,,,,,
"d4eb3a77cedc42abb1e1bb99a214a7e8","3121050502","13-38-51-04",304,1,4,2009,1,100
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",308,2,,,,
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",305,2,,,,
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",307,2,,,,
"d50819d660b042d7b279465864368a55","4062121202","49-85-88-60",310,2,,,,
