"EA_code","t0_EA_code","initiative_id","interview__key","s3mq1","s3mq2"
"c1185221c2d343bb88b3ec950686798c","3022040405",8,"05-72-66-37",1,1
"c1185221c2d343bb88b3ec950686798c","3022040405",9,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",10,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",11,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",12,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",13,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",14,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",15,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",16,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",17,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",18,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",19,"05-72-66-37",2,
"c1185221c2d343bb88b3ec950686798c","3022040405",20,"05-72-66-37",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",1,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",2,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",3,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",4,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",5,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",6,"96-93-21-70",1,3
"c1b998e93a934a8cb45545fc66b93d36","2321010106",7,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",8,"96-93-21-70",1,2
"c1b998e93a934a8cb45545fc66b93d36","2321010106",9,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",10,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",11,"96-93-21-70",1,1
"c1b998e93a934a8cb45545fc66b93d36","2321010106",12,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",13,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",14,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",15,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",16,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",17,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",18,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",19,"96-93-21-70",2,
"c1b998e93a934a8cb45545fc66b93d36","2321010106",20,"96-93-21-70",2,
"c1befc6653a84ef68640bc9923760c39",,1,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,2,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,3,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,4,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,5,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,6,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,7,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,8,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,9,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,10,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,11,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,12,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,13,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,14,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,15,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,16,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,17,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,18,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,19,"09-41-83-25",,
"c1befc6653a84ef68640bc9923760c39",,20,"09-41-83-25",,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",1,"08-27-94-74",1,3
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",2,"08-27-94-74",1,1
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",3,"08-27-94-74",1,2
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",4,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",5,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",6,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",7,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",8,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",9,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",10,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",11,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",12,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",13,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",14,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",15,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",16,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",17,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",18,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",19,"08-27-94-74",2,
"c1dbf4334e904dc1b6b93391efe6de15","1161020201",20,"08-27-94-74",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",1,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",2,"96-05-76-94",1,3
"c417d5092fa04356addbe1ab9f6c471d","3251070703",3,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",4,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",5,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",6,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",7,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",8,"96-05-76-94",1,1
"c417d5092fa04356addbe1ab9f6c471d","3251070703",9,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",10,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",11,"96-05-76-94",1,2
"c417d5092fa04356addbe1ab9f6c471d","3251070703",12,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",13,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",14,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",15,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",16,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",17,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",18,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",19,"96-05-76-94",2,
"c417d5092fa04356addbe1ab9f6c471d","3251070703",20,"96-05-76-94",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",1,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",2,"33-46-89-47",1,2
"c441996b11764b4a9b89ffa9e072e594","3251030301",3,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",4,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",5,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",6,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",7,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",8,"33-46-89-47",1,1
"c441996b11764b4a9b89ffa9e072e594","3251030301",9,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",10,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",11,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",12,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",13,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",14,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",15,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",16,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",17,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",18,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",19,"33-46-89-47",2,
"c441996b11764b4a9b89ffa9e072e594","3251030301",20,"33-46-89-47",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",1,"86-65-40-94",1,1
"c5a736b38a4843b68ddf780785c9403e","3221080806",2,"86-65-40-94",1,2
"c5a736b38a4843b68ddf780785c9403e","3221080806",3,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",4,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",5,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",6,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",7,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",8,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",9,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",10,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",11,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",12,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",13,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",14,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",15,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",16,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",17,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",18,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",19,"86-65-40-94",2,
"c5a736b38a4843b68ddf780785c9403e","3221080806",20,"86-65-40-94",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",1,"40-59-35-84",1,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",2,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",3,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",4,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",5,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",6,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",7,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",8,"40-59-35-84",1,2
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",9,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",10,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",11,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",12,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",13,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",14,"40-59-35-84",1,3
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",15,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",16,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",17,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",18,"40-59-35-84",1,1
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",19,"40-59-35-84",2,
"c63d7a3af8c74ccca231ecfa5dffb50b","4151151507",20,"40-59-35-84",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",1,"41-29-42-22",1,3
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",2,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",3,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",4,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",5,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",6,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",7,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",8,"41-29-42-22",1,1
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",9,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",10,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",11,"41-29-42-22",1,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",12,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",13,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",14,"41-29-42-22",1,2
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",15,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",16,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",17,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",18,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",19,"41-29-42-22",2,
"cb6f1ca5c1d84fe4be8e6d65f1ecb6ee","2012030303",20,"41-29-42-22",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",1,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",2,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",3,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",4,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",5,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",6,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",7,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",8,"20-19-89-31",1,2
"cc21c380258748b09434448dd3cd19d6","4031050502",9,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",10,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",11,"20-19-89-31",1,3
"cc21c380258748b09434448dd3cd19d6","4031050502",12,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",13,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",14,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",15,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",16,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",17,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",18,"20-19-89-31",1,1
"cc21c380258748b09434448dd3cd19d6","4031050502",19,"20-19-89-31",2,
"cc21c380258748b09434448dd3cd19d6","4031050502",20,"20-19-89-31",2,
"cc5224ac26434558b1870292cd790c14","4171030307",1,"16-74-30-99",1,
"cc5224ac26434558b1870292cd790c14","4171030307",2,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",3,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",4,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",5,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",6,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",7,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",8,"16-74-30-99",1,1
"cc5224ac26434558b1870292cd790c14","4171030307",9,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",10,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",11,"16-74-30-99",1,2
"cc5224ac26434558b1870292cd790c14","4171030307",12,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",13,"16-74-30-99",1,
"cc5224ac26434558b1870292cd790c14","4171030307",14,"16-74-30-99",1,3
"cc5224ac26434558b1870292cd790c14","4171030307",15,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",16,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",17,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",18,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",19,"16-74-30-99",2,
"cc5224ac26434558b1870292cd790c14","4171030307",20,"16-74-30-99",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",1,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",2,"53-89-11-68",1,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",3,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",4,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",5,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",6,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",7,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",8,"53-89-11-68",1,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",9,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",10,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",11,"53-89-11-68",1,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",12,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",13,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",14,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",15,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",16,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",17,"53-89-11-68",2,
"cc67d6bf9be34858953f0195bb61efdc","3035040405",18,"53-89-11-68",1,1
"cc67d6bf9be34858953f0195bb61efdc","3035040405",19,"53-89-11-68",1,2
"cc67d6bf9be34858953f0195bb61efdc","3035040405",20,"53-89-11-68",1,3
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",1,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",2,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",3,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",4,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",5,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",6,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",7,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",8,"66-28-67-92",1,2
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",9,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",10,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",11,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",12,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",13,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",14,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",15,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",16,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",17,"66-28-67-92",2,
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",18,"66-28-67-92",1,3
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",19,"66-28-67-92",1,1
"cd53be65dbb54ae58e54c8e2e8876a98","3103060609",20,"66-28-67-92",2,
"cda502a2bc2f4dcb81105822378261d2","2291040410",1,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",2,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",3,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",4,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",5,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",6,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",7,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",8,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",9,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",10,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",11,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",12,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",13,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",14,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",15,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",16,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",17,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",18,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",19,"93-24-80-62",,
"cda502a2bc2f4dcb81105822378261d2","2291040410",20,"93-24-80-62",,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",1,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",2,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",3,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",4,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",5,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",6,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",7,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",8,"18-69-48-95",1,2
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",9,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",10,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",11,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",12,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",13,"18-69-48-95",1,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",14,"18-69-48-95",1,3
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",15,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",16,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",17,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",18,"18-69-48-95",1,1
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",19,"18-69-48-95",2,
"cdda605e7bf84e2998e7dc1b3f9fc012","4221020201",20,"18-69-48-95",2,
"ce09e57177af41adadea55b1118f29be","2231080806",1,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",2,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",3,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",4,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",5,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",6,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",7,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",8,"41-30-97-75",1,3
"ce09e57177af41adadea55b1118f29be","2231080806",9,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",10,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",11,"41-30-97-75",1,
"ce09e57177af41adadea55b1118f29be","2231080806",12,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",13,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",14,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",15,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",16,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",17,"41-30-97-75",2,
"ce09e57177af41adadea55b1118f29be","2231080806",18,"41-30-97-75",1,1
"ce09e57177af41adadea55b1118f29be","2231080806",19,"41-30-97-75",1,2
"ce09e57177af41adadea55b1118f29be","2231080806",20,"41-30-97-75",1,
"cecbc69db6044c88b541853782f11ff2","3034020208",1,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",2,"59-65-12-85",1,1
"cecbc69db6044c88b541853782f11ff2","3034020208",3,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",4,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",5,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",6,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",7,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",8,"59-65-12-85",1,2
"cecbc69db6044c88b541853782f11ff2","3034020208",9,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",10,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",11,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",12,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",13,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",14,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",15,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",16,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",17,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",18,"59-65-12-85",1,3
"cecbc69db6044c88b541853782f11ff2","3034020208",19,"59-65-12-85",2,
"cecbc69db6044c88b541853782f11ff2","3034020208",20,"59-65-12-85",2,
"cff36b0b20f648be8341cd074068c657","1131131302",1,"80-81-10-28",2,
