"EA_code","t0_EA_code","interview__key","communal_resource_id","s6eq01","s6eq02","s6eq03","s6eq04","s6eq05","s6eq06","s6eq07a","s6eq07b","s6eq07c","s6eq08a","s6eq08b","s6eq08c","s6eq09a","s6eq09b","s6eq09c","s6eq10","s6eq11","s6eq12","s6eq13","s6eq14"
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",105,2,,,,,,,,,,,,,,,,,,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",101,2,,,,,,,,,,,,,,,,,,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",102,2,,,,,,,,,,,,,,,,,,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",103,2,,,,,,,,,,,,,,,,,,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",104,1,1,1,2,1,2,,,,104,,,101,,,2,2,,2,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",105,2,,,,,,,,,,,,,,,,,,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",101,2,,,,,,,,,,,,,,,,,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",101,2,,,,,,,,,,,,,,,,,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",104,2,,,,,,,,,,,,,,,,,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",103,2,,,,,,,,,,,,,,,,,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",105,2,,,,,,,,,,,,,,,,,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",102,2,,,,,,,,,,,,,,,,,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",103,2,,,,,,,,,,,,,,,,,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",102,2,,,,,,,,,,,,,,,,,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",101,2,,,,,,,,,,,,,,,,,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",104,2,,,,,,,,,,,,,,,,,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",105,2,,,,,,,,,,,,,,,,,,,
"819dc7fb58f3487c92ce386410f0e484","2251141426","72-95-56-08",105,2,,,,,,,,,,,,,,,,,,,
"819dc7fb58f3487c92ce386410f0e484","2251141426","72-95-56-08",103,2,,,,,,,,,,,,,,,,,,,
"819dc7fb58f3487c92ce386410f0e484","2251141426","72-95-56-08",102,2,,,,,,,,,,,,,,,,,,,
"819dc7fb58f3487c92ce386410f0e484","2251141426","72-95-56-08",104,2,,,,,,,,,,,,,,,,,,,
"819dc7fb58f3487c92ce386410f0e484","2251141426","72-95-56-08",101,2,,,,,,,,,,,,,,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",101,2,,,,,,,,,,,,,,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",105,2,,,,,,,,,,,,,,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",104,2,,,,,,,,,,,,,,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",102,2,,,,,,,,,,,,,,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",103,2,,,,,,,,,,,,,,,,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",103,2,,,,,,,,,,,,,,,,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",102,2,,,,,,,,,,,,,,,,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",105,2,,,,,,,,,,,,,,,,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",104,2,,,,,,,,,,,,,,,,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",101,2,,,,,,,,,,,,,,,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",101,2,,,,,,,,,,,,,,,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",103,2,,,,,,,,,,,,,,,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",104,2,,,,,,,,,,,,,,,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",105,2,,,,,,,,,,,,,,,,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",102,2,,,,,,,,,,,,,,,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",103,2,,,,,,,,,,,,,,,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",101,2,,,,,,,,,,,,,,,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",104,2,,,,,,,,,,,,,,,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",102,2,,,,,,,,,,,,,,,,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",105,2,,,,,,,,,,,,,,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",104,2,,,,,,,,,,,,,,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",102,2,,,,,,,,,,,,,,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",105,2,,,,,,,,,,,,,,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",103,2,,,,,,,,,,,,,,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",101,2,,,,,,,,,,,,,,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",105,,,,,,,,,,,,,,,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",104,,,,,,,,,,,,,,,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",103,,,,,,,,,,,,,,,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",102,,,,,,,,,,,,,,,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",101,,,,,,,,,,,,,,,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",104,2,,,,,,,,,,,,,,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",105,2,,,,,,,,,,,,,,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",103,2,,,,,,,,,,,,,,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",101,2,,,,,,,,,,,,,,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",102,2,,,,,,,,,,,,,,,,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",105,2,,,,,,,,,,,,,,,,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",104,2,,,,,,,,,,,,,,,,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",102,2,,,,,,,,,,,,,,,,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",103,2,,,,,,,,,,,,,,,,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",101,2,,,,,,,,,,,,,,,,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",102,2,,,,,,,,,,,,,,,,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",105,2,,,,,,,,,,,,,,,,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",103,2,,,,,,,,,,,,,,,,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",104,2,,,,,,,,,,,,,,,,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",101,2,,,,,,,,,,,,,,,,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",102,2,,,,,,,,,,,,,,,,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",101,2,,,,,,,,,,,,,,,,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",103,2,,,,,,,,,,,,,,,,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",105,2,,,,,,,,,,,,,,,,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",104,2,,,,,,,,,,,,,,,,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",102,2,,,,,,,,,,,,,,,,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",104,1,1,1,2,1,2,,,,104,,,,,,1,2,,2,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",105,2,,,,,,,,,,,,,,,,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",103,2,,,,,,,,,,,,,,,,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",101,2,,,,,,,,,,,,,,,,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",103,2,,,,,,,,,,,,,,,,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",101,2,,,,,,,,,,,,,,,,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",105,2,,,,,,,,,,,,,,,,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",104,2,,,,,,,,,,,,,,,,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",102,2,,,,,,,,,,,,,,,,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",104,2,,,,,,,,,,,,,,,,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",103,2,,,,,,,,,,,,,,,,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",105,2,,,,,,,,,,,,,,,,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",102,2,,,,,,,,,,,,,,,,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",101,2,,,,,,,,,,,,,,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",101,2,,,,,,,,,,,,,,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",103,2,,,,,,,,,,,,,,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",105,2,,,,,,,,,,,,,,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",104,2,,,,,,,,,,,,,,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",102,2,,,,,,,,,,,,,,,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",101,2,,,,,,,,,,,,,,,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",103,2,,,,,,,,,,,,,,,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",105,2,,,,,,,,,,,,,,,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",102,2,,,,,,,,,,,,,,,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",104,2,,,,,,,,,,,,,,,,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",104,2,,,,,,,,,,,,,,,,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",102,2,,,,,,,,,,,,,,,,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",101,2,,,,,,,,,,,,,,,,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",103,2,,,,,,,,,,,,,,,,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",105,2,,,,,,,,,,,,,,,,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",104,1,1,1,2,1,2,,,,104,,,,,,1,2,,2,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",102,2,,,,,,,,,,,,,,,,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",105,2,,,,,,,,,,,,,,,,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",101,2,,,,,,,,,,,,,,,,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",103,2,,,,,,,,,,,,,,,,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",105,2,,,,,,,,,,,,,,,,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",103,2,,,,,,,,,,,,,,,,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",102,2,,,,,,,,,,,,,,,,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",104,2,,,,,,,,,,,,,,,,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",101,2,,,,,,,,,,,,,,,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",105,2,,,,,,,,,,,,,,,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",102,2,,,,,,,,,,,,,,,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",104,2,,,,,,,,,,,,,,,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",101,2,,,,,,,,,,,,,,,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",103,2,,,,,,,,,,,,,,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",103,,,,,,,,,,,,,,,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",102,,,,,,,,,,,,,,,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",105,,,,,,,,,,,,,,,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",101,,,,,,,,,,,,,,,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",104,,,,,,,,,,,,,,,,,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",105,2,,,,,,,,,,,,,,,,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",103,2,,,,,,,,,,,,,,,,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",104,2,,,,,,,,,,,,,,,,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",101,2,,,,,,,,,,,,,,,,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",102,2,,,,,,,,,,,,,,,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",101,2,,,,,,,,,,,,,,,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",102,2,,,,,,,,,,,,,,,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",105,2,,,,,,,,,,,,,,,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",104,2,,,,,,,,,,,,,,,,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",103,2,,,,,,,,,,,,,,,,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",102,2,,,,,,,,,,,,,,,,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",105,2,,,,,,,,,,,,,,,,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",103,2,,,,,,,,,,,,,,,,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",101,2,,,,,,,,,,,,,,,,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",104,2,,,,,,,,,,,,,,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",103,2,,,,,,,,,,,,,,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",101,2,,,,,,,,,,,,,,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",104,2,,,,,,,,,,,,,,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",102,2,,,,,,,,,,,,,,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",105,2,,,,,,,,,,,,,,,,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",101,2,,,,,,,,,,,,,,,,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",102,2,,,,,,,,,,,,,,,,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",105,2,,,,,,,,,,,,,,,,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",104,2,,,,,,,,,,,,,,,,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",103,2,,,,,,,,,,,,,,,,,,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",104,2,,,,,,,,,,,,,,,,,,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",103,2,,,,,,,,,,,,,,,,,,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",102,2,,,,,,,,,,,,,,,,,,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",101,2,,,,,,,,,,,,,,,,,,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",105,2,,,,,,,,,,,,,,,,,,,
"97eeb4f2eae84dfc85e15d277e751cfb","3171010102","00-36-74-14",103,2,,,,,,,,,,,,,,,,,,,
"97eeb4f2eae84dfc85e15d277e751cfb","3171010102","00-36-74-14",105,1,1,2,2,1,2,,,,104,,,102,103,,2,2,,2,
"97eeb4f2eae84dfc85e15d277e751cfb","3171010102","00-36-74-14",101,2,,,,,,,,,,,,,,,,,,,
"97eeb4f2eae84dfc85e15d277e751cfb","3171010102","00-36-74-14",102,2,,,,,,,,,,,,,,,,,,,
"97eeb4f2eae84dfc85e15d277e751cfb","3171010102","00-36-74-14",104,2,,,,,,,,,,,,,,,,,,,
"989ebf98f43b4297beef92b24367e4c8","4151060612","30-99-66-58",105,2,,,,,,,,,,,,,,,,,,,
"989ebf98f43b4297beef92b24367e4c8","4151060612","30-99-66-58",104,2,,,,,,,,,,,,,,,,,,,
"989ebf98f43b4297beef92b24367e4c8","4151060612","30-99-66-58",101,2,,,,,,,,,,,,,,,,,,,
"989ebf98f43b4297beef92b24367e4c8","4151060612","30-99-66-58",103,2,,,,,,,,,,,,,,,,,,,
"989ebf98f43b4297beef92b24367e4c8","4151060612","30-99-66-58",102,2,,,,,,,,,,,,,,,,,,,
"9a2a6af2f9924430b9a0cc47327b661f","1021030312","09-71-54-71",101,2,,,,,,,,,,,,,,,,,,,
"9a2a6af2f9924430b9a0cc47327b661f","1021030312","09-71-54-71",105,2,,,,,,,,,,,,,,,,,,,
"9a2a6af2f9924430b9a0cc47327b661f","1021030312","09-71-54-71",103,2,,,,,,,,,,,,,,,,,,,
"9a2a6af2f9924430b9a0cc47327b661f","1021030312","09-71-54-71",102,2,,,,,,,,,,,,,,,,,,,
"9a2a6af2f9924430b9a0cc47327b661f","1021030312","09-71-54-71",104,2,,,,,,,,,,,,,,,,,,,
"9c9917e6e1554969a1d66ac128e8d541","1171040404","22-11-58-99",101,2,,,,,,,,,,,,,,,,,,,
"9c9917e6e1554969a1d66ac128e8d541","1171040404","22-11-58-99",104,2,,,,,,,,,,,,,,,,,,,
"9c9917e6e1554969a1d66ac128e8d541","1171040404","22-11-58-99",102,2,,,,,,,,,,,,,,,,,,,
"9c9917e6e1554969a1d66ac128e8d541","1171040404","22-11-58-99",103,2,,,,,,,,,,,,,,,,,,,
"9c9917e6e1554969a1d66ac128e8d541","1171040404","22-11-58-99",105,2,,,,,,,,,,,,,,,,,,,
"9cb352e8b3464891a8e56c9682e6e772","2231262615","06-94-60-69",101,2,,,,,,,,,,,,,,,,,,,
"9cb352e8b3464891a8e56c9682e6e772","2231262615","06-94-60-69",104,2,,,,,,,,,,,,,,,,,,,
"9cb352e8b3464891a8e56c9682e6e772","2231262615","06-94-60-69",103,2,,,,,,,,,,,,,,,,,,,
"9cb352e8b3464891a8e56c9682e6e772","2231262615","06-94-60-69",105,2,,,,,,,,,,,,,,,,,,,
"9cb352e8b3464891a8e56c9682e6e772","2231262615","06-94-60-69",102,2,,,,,,,,,,,,,,,,,,,
"9da07074406c46e68f1ad5e7813e373b","3021010115","12-56-84-63",104,2,,,,,,,,,,,,,,,,,,,
"9da07074406c46e68f1ad5e7813e373b","3021010115","12-56-84-63",103,2,,,,,,,,,,,,,,,,,,,
"9da07074406c46e68f1ad5e7813e373b","3021010115","12-56-84-63",102,2,,,,,,,,,,,,,,,,,,,
"9da07074406c46e68f1ad5e7813e373b","3021010115","12-56-84-63",101,2,,,,,,,,,,,,,,,,,,,
"9da07074406c46e68f1ad5e7813e373b","3021010115","12-56-84-63",105,2,,,,,,,,,,,,,,,,,,,
"9eec20fc44d14b1485a5b54407494313","1061060602","30-88-55-94",102,,,,,,,,,,,,,,,,,,,,
"9eec20fc44d14b1485a5b54407494313","1061060602","30-88-55-94",104,,,,,,,,,,,,,,,,,,,,
"9eec20fc44d14b1485a5b54407494313","1061060602","30-88-55-94",101,,,,,,,,,,,,,,,,,,,,
"9eec20fc44d14b1485a5b54407494313","1061060602","30-88-55-94",103,,,,,,,,,,,,,,,,,,,,
"9eec20fc44d14b1485a5b54407494313","1061060602","30-88-55-94",105,,,,,,,,,,,,,,,,,,,,
"a0b8bff5458e45b08b17f5b96f939cfb","4081020204","55-27-58-19",104,2,,,,,,,,,,,,,,,,,,,
"a0b8bff5458e45b08b17f5b96f939cfb","4081020204","55-27-58-19",103,2,,,,,,,,,,,,,,,,,,,
"a0b8bff5458e45b08b17f5b96f939cfb","4081020204","55-27-58-19",102,2,,,,,,,,,,,,,,,,,,,
"a0b8bff5458e45b08b17f5b96f939cfb","4081020204","55-27-58-19",105,2,,,,,,,,,,,,,,,,,,,
"a0b8bff5458e45b08b17f5b96f939cfb","4081020204","55-27-58-19",101,2,,,,,,,,,,,,,,,,,,,
"a28038d2ed0047b28fc0ac652e00429b","4102010107","20-49-68-89",105,2,,,,,,,,,,,,,,,,,,,
"a28038d2ed0047b28fc0ac652e00429b","4102010107","20-49-68-89",102,2,,,,,,,,,,,,,,,,,,,
"a28038d2ed0047b28fc0ac652e00429b","4102010107","20-49-68-89",103,2,,,,,,,,,,,,,,,,,,,
"a28038d2ed0047b28fc0ac652e00429b","4102010107","20-49-68-89",101,2,,,,,,,,,,,,,,,,,,,
"a28038d2ed0047b28fc0ac652e00429b","4102010107","20-49-68-89",104,2,,,,,,,,,,,,,,,,,,,
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",103,1,1,1,1,1,2,,,,104,,,109,,,1,2,,1,1
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",105,2,,,,,,,,,,,,,,,,,,,
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",102,2,,,,,,,,,,,,,,,,,,,
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",101,2,,,,,,,,,,,,,,,,,,,
"a2b201c029f84e18ae079b30d287184d","4114030308","41-07-98-38",104,2,,,,,,,,,,,,,,,,,,,
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",101,2,,,,,,,,,,,,,,,,,,,
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",104,2,,,,,,,,,,,,,,,,,,,
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",102,2,,,,,,,,,,,,,,,,,,,
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",103,2,,,,,,,,,,,,,,,,,,,
"a33b5f5221a14a80bfed99a205524fe7","3201080801","48-26-89-12",105,2,,,,,,,,,,,,,,,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",101,2,,,,,,,,,,,,,,,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",104,2,,,,,,,,,,,,,,,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",103,2,,,,,,,,,,,,,,,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",105,2,,,,,,,,,,,,,,,,,,,
"a3968f62607b402a85a551fab137e191","4281060619","07-23-18-10",102,2,,,,,,,,,,,,,,,,,,,
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",103,2,,,,,,,,,,,,,,,,,,,
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",102,2,,,,,,,,,,,,,,,,,,,
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",101,2,,,,,,,,,,,,,,,,,,,
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",104,2,,,,,,,,,,,,,,,,,,,
"a3e0e5b0bb6045dbb836bcae2ae555c5","4121030305","26-48-88-55",105,2,,,,,,,,,,,,,,,,,,,
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",102,2,,,,,,,,,,,,,,,,,,,
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",105,2,,,,,,,,,,,,,,,,,,,
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",104,1,1,1,2,1,2,,,,104,,,101,,,3,2,,2,
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",103,1,1,1,1,1,2,,,,104,,,101,,,3,2,,2,
"a3e421e5c8924b2ebd4c84e7ab0538a4","3221111112","98-67-40-59",101,2,,,,,,,,,,,,,,,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",104,1,1,1,2,1,2,,,,104,,,101,106,,2,2,,2,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",102,,,,,,,,,,,,,,,,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",101,,,,,,,,,,,,,,,,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",103,,,,,,,,,,,,,,,,,,,,
"a633fb014edd4a55953902a674518e63","1021010102","82-74-17-32",105,,,,,,,,,,,,,,,,,,,,
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",105,2,,,,,,,,,,,,,,,,,,,
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",104,2,,,,,,,,,,,,,,,,,,,
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",101,2,,,,,,,,,,,,,,,,,,,
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",103,2,,,,,,,,,,,,,,,,,,,
"a63fa436b8c141679c0885b968ae1d73","2123050504","83-94-15-57",102,2,,,,,,,,,,,,,,,,,,,
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",102,2,,,,,,,,,,,,,,,,,,,
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",103,2,,,,,,,,,,,,,,,,,,,
"a835522691ae4b52a5e2902750d571d5","3042040405","85-90-80-90",105,2,,,,,,,,,,,,,,,,,,,
