"t0_hhid","LiveStockID","hhid","s6aq03a","s6aq03b","s6aq03c","s6aq03d","s6aq03e","s6aq03f","s6aq04a","s6aq04b","s6aq04c","s6aq05a","s6aq05b","s6aq05c","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13a","s6aq13b","s6aq14a","s6aq14b","s6aq15","s6aq15b","s6aq15c","s6aq16"
"H1320901",9,"76e921a2c55c435eb74a8b18f3ef813f",1,2,,2,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,5,1,1
"H3570801",7,"76e9399ba1ab460ebead70e562b92533",2,1,,1,3,2,2,1,,1,2,200000,2,0,0,0,0,0,0,2,130000,2,2200000,0,1,,2
"H3210301",10,"76f21a10b7ea4105b4712f62592609bb",3,1,2,1,2,2,0,,,2,,,2,2,0,0,0,0,0,0,,1,1100000,0,2,6,1
"H3210301",6,"76f21a10b7ea4105b4712f62592609bb",2,1,2,1,2,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,2,6,1
"H3210301",7,"76f21a10b7ea4105b4712f62592609bb",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"30",10,"76f359c2499441ccb9011e13f09ff1cf",0,,,,,,0,,,2,,,2,0,0,0,1,0,1,0,,0,,0,1,,2
"H2240402",10,"776edff6f7d044bebdc40d7297f47e3a",0,,,,,,0,,,2,,,1,0,0,1,0,0,0,0,,0,,0,4,,1
"H2240402",8,"776edff6f7d044bebdc40d7297f47e3a",1,1,6,1,3,2,0,,,2,,,2,0,0,1,0,0,0,0,,0,,0,4,1,1
"H1310501",10,"77701c8f612b4deab520ed338ff3ba8e",1,1,,1,3,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"H1820601",10,"7804d75448af4f248138157fb5355fec",1,2,6,2,6,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"H3380501",10,"78932fa943d54ba788dbbc8e105f379f",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,4,2
"H3380501",6,"78932fa943d54ba788dbbc8e105f379f",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"H3690101",10,"78e1f8c2428341c9bb208384e764eb4d",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,5,6,1
"H3690101",9,"78e1f8c2428341c9bb208384e764eb4d",1,1,,2,1,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,5,6,1
"H3690101",7,"78e1f8c2428341c9bb208384e764eb4d",1,1,,2,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,5,6,1
"H1621001",8,"790a9d15cfb04a42b262724fc6643b3b",5,4,10,4,10,2,0,,,2,,,7,0,0,0,0,0,0,0,,2,1000000,0,1,6,1
"H1621001",9,"790a9d15cfb04a42b262724fc6643b3b",4,4,,10,,2,0,,,2,,,4,0,0,0,0,0,0,0,,0,,0,2,6,1
"H1621001",10,"790a9d15cfb04a42b262724fc6643b3b",2,4,10,4,10,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,2,6,1
"H3840501",10,"7924cecddd334307a6564d036331e0b7",4,1,6,1,6,2,0,,,2,,,6,0,0,2,0,0,0,0,,0,,0,4,5,1
"H3840501",7,"7924cecddd334307a6564d036331e0b7",2,1,6,1,6,2,0,,,2,,,3,0,0,0,0,0,0,0,,1,210000,0,1,6,1
"H0570401",10,"79b1002e998841d5974450f9cb1de055",2,1,2,1,2,2,0,,,2,,,2,1,0,0,0,1,0,0,,0,,0,5,4,1
"H2310302",8,"79b78e44949d4d42a4ab9932063fc79f",1,1,2,2,,2,0,,,2,,,0,0,0,0,0,0,0,1,300000,0,,0,8,,1
"H4040101",8,"79e40a3ff2674380aeb23f2d3493d633",0,,,,,,0,,,2,,,2,0,0,0,0,0,0,0,,2,1300000,0,1,8,1
"H0860301",10,"7a04a68fd5b14134aab1e6850be90e74",2,1,12,4,12,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1
"H0860301",4,"7a04a68fd5b14134aab1e6850be90e74",1,1,12,4,12,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"H0860301",6,"7a04a68fd5b14134aab1e6850be90e74",1,1,12,4,12,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"H4030601",6,"7a5dc5e89db341049c9a6564533ad4d0",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H4030601",10,"7a5dc5e89db341049c9a6564533ad4d0",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"H4030601",7,"7a5dc5e89db341049c9a6564533ad4d0",4,1,2,1,2,1,0,,,2,,,4,0,0,0,0,0,0,0,,0,,0,5,1,1
"H3800401",10,"7a8aea11c7104f778ecb619ac983e6b5",6,1,2,1,2,2,0,,,2,,,10,0,0,0,0,0,0,0,,4,800000,0,1,2,1
"H3800401",6,"7a8aea11c7104f778ecb619ac983e6b5",2,1,2,1,2,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,1,3,1
"H1761001",4,"7a9ea29cf2f04263af8967c944ab5e0d",1,3,,3,,2,0,,,2,,,0,0,1,0,0,0,0,0,,0,,0,1,2,2
"H3500501",5,"7ad4ff9571914602868f53cc662bced5",2,1,,1,,2,0,,,2,,,3,0,0,0,1,0,0,0,,0,,0,1,2,1
"H3500501",1,"7ad4ff9571914602868f53cc662bced5",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H2701001",5,"7b2afb32dc1c4316b09e44c4886b9dea",2,1,2,5,,2,0,,,1,3,840000,2,0,0,0,0,0,0,0,,0,,0,2,6,1
"H2701001",2,"7b2afb32dc1c4316b09e44c4886b9dea",1,1,2,4,5,2,0,,,1,3,840000,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H2701001",1,"7b2afb32dc1c4316b09e44c4886b9dea",1,1,2,5,,2,0,,,1,3,840000,0,1,0,0,0,0,0,0,,0,,0,2,6,1
"H0450803",6,"7b3213da97314bafb5d9fcaef7493eab",4,3,,3,,2,0,,,2,,,0,4,0,0,0,0,0,0,,0,,0,1,2,2
"H0450803",10,"7b3213da97314bafb5d9fcaef7493eab",4,3,,3,,2,0,,,2,,,4,0,0,0,0,0,0,0,,0,,0,2,3,2
"H0731001",5,"7b4efc6c6ba441cab35b5b4660dfc637",1,3,,3,,2,0,,,2,,,0,0,1,0,0,0,0,0,,0,,0,1,,1
"H0731001",1,"7b4efc6c6ba441cab35b5b4660dfc637",1,3,,3,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H0610501",7,"7b570e73137a4729934f3c2fb9c8e861",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H0610501",10,"7b570e73137a4729934f3c2fb9c8e861",1,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,1,1,,1
"H0610501",9,"7b570e73137a4729934f3c2fb9c8e861",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H2240103",7,"7b5815aa1a08493485f3d905579fac21",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,5,1,1
"H2041101",6,"7b69da75f68c43ddaf48754cd0857ded",1,1,2,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"H2041101",10,"7b69da75f68c43ddaf48754cd0857ded",1,1,2,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"15",7,"7bb26c5158de4736980944695e042f53",2,1,,1,,1,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"15",6,"7bb26c5158de4736980944695e042f53",3,1,,1,,1,0,,,2,,,0,3,0,0,0,0,0,0,,0,,0,1,6,1
"15",10,"7bb26c5158de4736980944695e042f53",4,1,,1,,1,0,,,2,,,4,0,0,0,0,0,0,0,,0,,0,1,6,1
"H2500501",10,"7c2a64b07d6e468fb10e1307fc146c16",3,1,,1,,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"H2500501",7,"7c2a64b07d6e468fb10e1307fc146c16",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"H4210401",9,"7c569134296849c7ac995d22880c6f41",1,1,,1,,2,0,,,1,2,45000,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H4210401",10,"7c569134296849c7ac995d22880c6f41",5,1,,1,,1,0,,,1,3,45000,11,0,0,0,0,0,4,0,,2,700000,0,1,,2
"H4210401",7,"7c569134296849c7ac995d22880c6f41",2,1,,1,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H4210401",6,"7c569134296849c7ac995d22880c6f41",6,1,,1,,2,0,,,2,,,6,0,0,0,0,0,0,0,,0,,0,1,,1
"H4050601",9,"7c65b6422906484f8353177dc7bfa62b",1,1,2,1,2,2,0,,,2,,,3,0,0,0,0,0,0,0,,2,450000,0,1,5,1
"H4050601",6,"7c65b6422906484f8353177dc7bfa62b",3,1,2,1,2,2,2,1,2,2,,,1,3,0,0,0,0,1,0,,0,,0,1,,1
"H4050601",8,"7c65b6422906484f8353177dc7bfa62b",5,1,2,1,2,2,2,1,2,2,,,2,5,0,0,0,0,0,0,,2,650000,0,1,8,1
"H4050601",10,"7c65b6422906484f8353177dc7bfa62b",3,1,2,1,2,2,2,1,2,2,,,6,1,0,0,0,0,1,0,,3,600000,0,1,5,1
"H3780901",4,"7c6b9dbd18784019ba16894dcc09b725",2,1,,1,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,2,2
"H1720802",9,"7d8eedb85e53480da49030ce34710710",1,4,,4,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"H2460801",6,"7dbe8f8faf364ea0be634a61541b3d61",1,1,3,6,,2,2,1,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H4020701",10,"7e0eccc6895f4ab58063027cb21e2831",2,1,2,1,,2,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,1,5,1
"H4020701",8,"7e0eccc6895f4ab58063027cb21e2831",2,1,2,1,,2,0,,,2,,,3,0,0,0,0,0,1,0,,0,,0,8,,1
"H4020701",6,"7e0eccc6895f4ab58063027cb21e2831",1,1,2,1,,2,0,,,2,,,0,0,0,0,0,0,0,1,350000,0,,0,1,5,1
"H4020701",9,"7e0eccc6895f4ab58063027cb21e2831",1,1,2,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2920201",6,"7e6a79956ffb417b8f86ba82001858d6",1,1,,1,,2,0,,,1,2,10000,0,1,0,0,0,0,0,0,,0,,0,2,1,1
"H2920201",9,"7e6a79956ffb417b8f86ba82001858d6",3,1,2,1,,2,0,,,1,2,30000,3,0,0,0,0,0,0,0,,0,,0,1,,1
"H2920201",10,"7e6a79956ffb417b8f86ba82001858d6",1,1,2,1,,2,0,,,1,2,30000,2,0,0,0,0,0,1,0,,0,,0,2,1,1
"H2240801",10,"7e861b0783f943cfaebda4779b77e50d",3,1,7,1,2,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,4,2
"H2240801",8,"7e861b0783f943cfaebda4779b77e50d",2,1,7,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"H2250302",7,"7e9a0d0c381340eca357cbee364df760",2,4,,4,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,5,,1
"H2660303",4,"7f2511b753284ce7886b6fc55bd36798",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"H1290401",5,"7f82238f7ead4f62a928d688d714d75a",0,,,,,,0,,,2,,,1,0,0,0,0,0,1,0,,0,,0,1,5,2
"H1290401",10,"7f82238f7ead4f62a928d688d714d75a",1,1,,1,4,2,0,,,2,,,0,0,0,0,0,0,0,1,400000,0,,0,5,1,2
"H1290401",7,"7f82238f7ead4f62a928d688d714d75a",2,1,,1,4,1,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,8,1,2
"H1920101",10,"7f851c2ccbf243319aa0de4ffe7c8bff",1,2,3,2,3,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H1920101",9,"7f851c2ccbf243319aa0de4ffe7c8bff",2,2,3,3,1,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1
"H2500401",6,"7ffb4e6b12e04c3fa7adde82e8e62790",3,1,,1,,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"H2500401",7,"7ffb4e6b12e04c3fa7adde82e8e62790",1,1,,1,4,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"H2500401",10,"7ffb4e6b12e04c3fa7adde82e8e62790",4,1,,1,4,2,0,,,2,,,5,0,0,0,0,0,0,0,,1,450000,0,6,,1
"H2361001",10,"80f0a4bfa6f7475d8d5a558e5b1e9138",2,1,,1,,2,25,1,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H1310601",9,"80f30786d98847dcaf51293b98e26af2",1,1,,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,5,2,1
"H1310601",7,"80f30786d98847dcaf51293b98e26af2",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,1200000,0,1,5,2
"H1310601",6,"80f30786d98847dcaf51293b98e26af2",1,1,,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"H1310601",10,"80f30786d98847dcaf51293b98e26af2",1,1,,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2050702",9,"81641869667e4bd18500c2c5445fb7cf",3,1,4,1,4,2,0,,,2,,,2,1,0,0,0,0,0,0,,0,,0,4,5,1
"H2050702",10,"81641869667e4bd18500c2c5445fb7cf",2,1,4,1,4,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,4,2,1
"H2050702",7,"81641869667e4bd18500c2c5445fb7cf",3,1,4,1,4,2,0,,,2,,,2,1,0,0,0,0,0,0,,0,,0,5,1,1
"H1760601",4,"816bdb925355484d85aa075906b803ed",0,,,,,,2,1,6,2,,,0,0,0,0,0,0,0,0,,0,,0,1,,2
"H1760601",1,"816bdb925355484d85aa075906b803ed",0,,,,,,1,1,6,2,,,0,0,0,0,0,0,0,0,,0,,0,2,1,1
"H1760601",2,"816bdb925355484d85aa075906b803ed",0,,,,,,1,1,6,2,,,0,0,0,0,0,0,0,0,,0,,0,1,,2
"H1760601",5,"816bdb925355484d85aa075906b803ed",0,,,,,,1,1,6,2,,,0,0,0,0,0,0,0,0,,0,,0,2,,1
"H2140102",10,"819e4071d5f3439fa69f60ee61baa339",14,1,2,1,4,2,0,,,2,,,19,0,0,5,0,0,0,0,,0,,0,6,,1
"H3370201",5,"8203ef8ec16e46b79815cc90884a8435",2,1,,1,,1,0,,,1,2,30000,2,1,0,0,0,1,0,0,,0,,0,1,2,2
"H1950801",10,"82134df5fecb43efabf29617edab6a54",1,1,,1,2,2,0,,,2,,,3,0,0,2,0,0,0,0,,0,,0,4,6,1
"H1950801",7,"82134df5fecb43efabf29617edab6a54",1,1,,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,4,,1
"H1880902",7,"8260cf63f01f481dbce7be784d1a634f",2,1,3,3,2,2,0,,,2,,,1,0,0,0,0,0,0,1,700000,0,,0,1,4,1
"H3961001",10,"833433ab0f954fdf807cb7a4ec2b535a",3,1,2,1,2,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,2,6,1
"H3961001",6,"833433ab0f954fdf807cb7a4ec2b535a",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,6,1
"H3961001",7,"833433ab0f954fdf807cb7a4ec2b535a",5,1,2,1,2,2,0,,,2,,,4,1,0,0,0,0,0,0,,0,,0,6,5,1
"H3521001",1,"8387002428b74844bea6411e79e8af97",1,2,,2,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H3521001",5,"8387002428b74844bea6411e79e8af97",2,2,,2,,2,0,,,2,,,4,0,0,0,0,0,0,0,,2,700000,0,1,2,1
"H1530102",1,"83ce8374498f4ed59337e5c85a1dab1b",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,200000,0,1,,2
"H1530102",7,"83ce8374498f4ed59337e5c85a1dab1b",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,1000000,0,1,,2
"H1530102",5,"83ce8374498f4ed59337e5c85a1dab1b",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,900000,0,1,2,2
"H2211007",9,"83d1f09fef504b6683d5e99997d63cda",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"H2211007",7,"83d1f09fef504b6683d5e99997d63cda",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H4131001",1,"8480767ac41c435284c39690ff7098fc",2,1,,1,,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,1,2,1
"H4131001",5,"8480767ac41c435284c39690ff7098fc",1,1,,1,,2,0,,,2,,,2,0,0,0,0,0,1,0,,0,,0,1,2,1
"H3660701",6,"8512ebaf38254b66bfa084e20f812d86",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"H3660701",10,"8512ebaf38254b66bfa084e20f812d86",1,1,2,2,1,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H2230304",10,"851527301809472fb74628a837c5ebb2",10,1,2,1,2,2,0,,,2,,,16,0,0,2,0,0,2,0,,2,700000,0,1,5,2
"H3750101",7,"8562e219f73d4e28b28ef23dfd578b72",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,360000,0,1,,2
"H4090201",5,"85c17f7403dc446fad29254e5d379145",3,1,2,1,,2,0,,,1,2,600000,5,0,0,0,0,0,0,0,,2,550000,0,2,6,1
"H4090201",2,"85c17f7403dc446fad29254e5d379145",1,1,2,1,,2,0,,,1,2,600000,2,0,0,0,0,0,0,0,,1,400000,0,2,6,1
"H4090201",1,"85c17f7403dc446fad29254e5d379145",2,1,2,1,,2,0,,,1,2,600000,0,2,0,0,0,0,0,0,,0,,0,2,6,1
"H3640301",6,"860a1b47a8c04b36b2c21b1238863cf5",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,3,1
"H3640301",10,"860a1b47a8c04b36b2c21b1238863cf5",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,3,1
"H1681002",10,"86668fd2837248ef9ab6590fad3f84a9",1,1,7,1,7,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,350000,0,1,,2
"H1500702",8,"86d2fcfb7ec14961b67d4806c8b1c873",2,1,2,2,1,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"H1500702",9,"86d2fcfb7ec14961b67d4806c8b1c873",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"H3540701",5,"8712b74250794fddac99ea78d80997db",5,1,2,1,2,2,0,,,1,2,200000,5,2,0,0,0,0,2,0,,0,,0,1,,2
"H3540701",2,"8712b74250794fddac99ea78d80997db",2,1,2,1,2,2,0,,,1,3,100000,1,1,0,0,0,0,0,0,,0,,0,2,,2
"H1680601",9,"87bb19dff0f44187875ec19a10fe8279",1,1,,1,,2,0,,,2,,,0,0,0,0,0,0,0,1,350000,0,,0,1,,2
"H2140601",9,"87c4e00c7e5748e28a863e4b24de142a",1,1,,3,,2,1,1,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1080303",9,"87e27e3874834bd78aa01fd5f3d35e87",3,5,,5,,2,0,,,1,2,240000,4,0,0,0,0,0,0,0,,1,600000,0,1,5,1
"H2570901",4,"88528987d073476d9d0283249b51b309",2,1,,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H2570901",1,"88528987d073476d9d0283249b51b309",3,1,2,1,2,1,0,,,1,3,300000,0,3,0,0,0,0,0,0,,0,,0,1,2,1
"H2570901",2,"88528987d073476d9d0283249b51b309",2,1,2,1,2,2,0,,,1,3,300000,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H2570901",5,"88528987d073476d9d0283249b51b309",6,1,2,1,2,2,0,,,2,,,6,0,0,0,0,0,0,0,,0,,0,2,1,1
"H1290301",7,"88c462fd6f074e23a79eabc018993315",1,1,,1,2,1,0,,,2,,,2,0,0,0,0,0,0,0,,1,450000,0,8,6,1
"H1290301",10,"88c462fd6f074e23a79eabc018993315",1,1,,1,2,2,0,,,2,,,0,0,0,0,0,0,0,1,450000,0,,0,1,6,1
"H3600602",6,"89031bc5406a4cc7a66a827f60487cbd",2,1,2,1,2,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,3,1,1
"H3600602",10,"89031bc5406a4cc7a66a827f60487cbd",6,1,2,1,2,2,0,,,2,,,6,0,0,0,0,0,0,0,,0,,0,1,2,2
"H2150501",10,"8929bb483a9947ea9873e3500cb32674",2,1,,1,,1,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,1,5,1
"H1620801",9,"892e584c6cfe45de95576b3083f58a5f",2,2,5,2,9,2,2,2,4,2,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"H1620801",10,"892e584c6cfe45de95576b3083f58a5f",3,2,4,2,4,2,0,,,2,,,2,2,0,0,0,0,0,0,,1,350000,0,1,,2
"H2080301",10,"8939b54be5c84966932985b5f49a8a66",3,1,,1,8,2,12,1,3,2,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"H0620701",7,"8952c72850ac4c84a3086bbc723427b4",15,1,2,1,2,2,0,,,1,2,0,12,5,0,0,0,0,2,0,,0,,0,1,,2
"H0620701",6,"8952c72850ac4c84a3086bbc723427b4",10,1,2,1,2,2,0,,,1,2,0,4,6,0,0,0,0,0,0,,0,,0,2,,2
"H0620701",10,"8952c72850ac4c84a3086bbc723427b4",20,1,2,1,2,2,0,,,1,2,600000,15,6,0,0,0,0,1,0,,0,,0,1,2,2
"H0570202",10,"89790b7eab0d469eac79b5075dd10f1c",1,1,,1,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H0570202",7,"89790b7eab0d469eac79b5075dd10f1c",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H2171101",10,"898a20f42ee8488cb0d8563ef21d1db1",0,,,,,,0,,,2,,,1,0,0,0,0,1,0,0,,0,,0,1,,2
"H2171101",6,"898a20f42ee8488cb0d8563ef21d1db1",1,2,,4,7,2,0,,,2,,,1,1,0,0,0,0,0,0,,1,200000,0,1,,2
"H2171101",7,"898a20f42ee8488cb0d8563ef21d1db1",2,2,,4,7,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"H2971001",1,"89ea415fa58b4cc28f1e97993b4a10f2",1,1,2,1,2,2,0,,,1,3,100000,0,1,0,0,0,0,0,0,,0,,0,2,1,1
"H2971001",5,"89ea415fa58b4cc28f1e97993b4a10f2",1,1,2,1,2,2,0,,,1,3,500000,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"H2150101",7,"8a20bc31d0ad47eba0bdf9f16a613fa1",3,3,6,1,,2,0,,,2,,,2,1,0,0,0,0,0,0,,0,,0,5,6,1
"H2150101",10,"8a20bc31d0ad47eba0bdf9f16a613fa1",3,1,,6,3,2,0,,,2,,,2,1,0,0,0,0,0,0,,0,,0,5,6,1
"H1501001",10,"8a487ec2e2d0462684843b3a800f2a52",0,,,,,,0,,,2,,,3,0,0,0,0,0,3,0,,0,,0,1,5,2
"H1501001",7,"8a487ec2e2d0462684843b3a800f2a52",0,,,,,,0,,,2,,,0,1,0,0,0,0,1,0,,0,,0,1,5,2
"H3550601",6,"8a627d794b3240638fa31e67d85fa282",1,1,2,1,2,2,0,,,2,,,1,1,0,0,0,0,0,0,,1,500000,0,1,5,2
"H3550601",7,"8a627d794b3240638fa31e67d85fa282",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H3550601",10,"8a627d794b3240638fa31e67d85fa282",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"6",9,"8a6daeb4c2844b3890bdca771a166247",1,1,2,1,2,1,0,,,2,,,3,0,0,0,0,0,2,0,,0,,0,2,6,1
"H1860401",10,"8aae3e00032141138985f33a4ee4ac5a",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,9,,1
"H1860401",9,"8aae3e00032141138985f33a4ee4ac5a",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H1860401",8,"8aae3e00032141138985f33a4ee4ac5a",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,8,,1
"H3590401",7,"8b0b41b599ee4ee7bcf30d265d1923ee",0,,,,,,0,,,2,,,2,0,0,0,0,0,0,0,,2,900000,0,5,8,1
"H3620201",7,"8b78ea7e19b94b1f8ec1f6710774d003",1,2,,1,2,2,0,,,2,,,0,0,0,0,0,0,0,1,500000,0,,0,6,3,1
"H3700201",6,"8bc98ec22a044c67bb69bcfad8be445b",0,,,,,,1,1,,2,,,0,1,0,0,0,0,0,0,,0,,0,6,,1
"H3700201",10,"8bc98ec22a044c67bb69bcfad8be445b",0,,,,,,1,1,,2,,,0,0,1,0,0,0,0,0,,0,,0,6,2,1
"H1251001",7,"8bf96b447a2e4263992ef11da8cbbdc1",1,1,,3,5,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1251001",9,"8bf96b447a2e4263992ef11da8cbbdc1",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,900000,0,1,,2
"H0370702",7,"8d0ce15ca2ce480d9a50d3210de8ef4e",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H1290801",6,"8d4f77c1d64c4c71aa844ee56e0f979f",0,,,,,,3,1,2,2,,,0,0,0,0,0,0,0,0,,0,,0,2,,1
"H1290801",10,"8d4f77c1d64c4c71aa844ee56e0f979f",0,,,,,,2,1,2,2,,,0,0,0,0,0,0,0,0,,0,,0,2,,1
"H4020901",10,"8d50c07a637b422bb68d3a3114998cc8",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,4,5,1
"H1800101",8,"8d6843d2394544fcba72c27e8497a8c3",2,1,2,2,1,2,2,1,2,2,,,2,0,0,0,0,0,0,0,,0,,0,1,4,1
"H1800101",10,"8d6843d2394544fcba72c27e8497a8c3",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,4,1
"H3810901",7,"8d7afd4d3b36456cbeb5ad5ca9bae80f",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"H3810901",9,"8d7afd4d3b36456cbeb5ad5ca9bae80f",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,3,1
"H3810901",10,"8d7afd4d3b36456cbeb5ad5ca9bae80f",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,3,1
"H0670901",5,"8dd65b7172ee421fa7e2883e90df0951",3,1,4,1,,1,0,,,1,2,180000,4,1,0,0,0,0,0,0,,2,1200000,0,1,2,2
